,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,0.10513980487273124,0.12647215048445884,0.089365044966952,0.2337295227920228,0.18563073443047315,0.28704653485924225,0.37496494105848255,0.31025448550948614,0.4633935395631361
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0725050916496945,0.040421792618629174,0.10022779043280182,0.3701111568546727,0.41720629047178537,0.2755417956656347,0.5441941074523396,0.45539906103286387,0.7947019867549668
2,Ulster County (East) PUMA,0.36,0.07981220657276995,0.5142118863049095,0.2375,0.6240875912408759,0.0,0.7888040712468194,0.0,1.0
3,Albany County (East Central)--Albany City PUMA,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.3533834586466165,0.0,0.5300751879699248,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,#DIV/0!,0.6724137931034483,#DIV/0!,0.6724137931034483,0.0,#DIV/0!,0.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.3193852990187002,0.2866019417475728,0.3492569002123142,0.2881578947368421,0.2441860465116279,0.38114754098360654
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,1.0,#DIV/0!,1.0,0.0,0.0,0.0
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,#DIV/0!,0.0,0.8397212543554007,1.0,0.0,0.6405959031657356,0.0,1.0
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.24363270777479892,0.27238805970149255,0.22019464720194648,0.27683168316831686,0.19944502254595908,0.37978772496538993,0.5330953926022064,0.2239540607054963,0.735373054213634
11,Livingston & Wyoming Counties PUMA,0.7990867579908676,1.0,0.0,0.0,#DIV/0!,0.0,0.895,0.0,1.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.0,0.419175911251981,0.03383458646616541,0.7,0.644808743169399,0.3157894736842105,1.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,0.0,0.0,0.046946916231972995,0.0,0.19973890339425587,0.5795698924731183,0.4113842173350582,0.6991720331186753
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.4591584158415842,0.28421052631578947,0.5544933078393881
16,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,1.0,#DIV/0!,1.0
17,Westchester County (Northwest) PUMA,0.1141185076810534,0.0,0.2703639514731369,0.21203007518796993,0.10542797494780794,0.28660094925155166,0.1715210355987055,0.0,0.34527687296416937
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,0.0,0.2267946959304984,0.16445623342175067,0.2935606060606061,0.22562141491395793,0.21144278606965175,0.2727272727272727
19,Onondaga County (Central)--Syracuse City PUMA,0.0,#DIV/0!,0.0,0.36065573770491804,0.632183908045977,0.0,#DIV/0!,#DIV/0!,#DIV/0!
20,Westchester County (Northeast) PUMA,0.0,0.0,0.0,0.42240726722180166,0.42092746730083236,0.425,0.0,0.0,0.0
21,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23,Monroe County (Central)--Rochester City (West) PUMA,0.7087542087542088,0.0,1.0,0.4562146892655367,0.5307855626326964,0.3080168776371308,0.24691358024691357,0.24691358024691357,#DIV/0!
24,Suffolk County (Central)--Islip Town (East) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.08,1.0,0.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.669683257918552,#DIV/0!,0.669683257918552,0.0,0.0,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.21568627450980393,0.1336116910229645,0.2850838481906443,0.2601013980642188,0.1383424701709126,0.37089201877934275,0.5096153846153846,0.3796347537354732,0.6094347641308967
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.19480519480519481,#DIV/0!,0.19480519480519481,#DIV/0!,#DIV/0!,#DIV/0!
28,Columbia & Greene Counties PUMA,0.11811023622047244,0.11811023622047244,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.07308970099667775,0.11301369863013698,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,0.0,0.0,0.2501802451333814,0.1596925704526046,0.36668499175371083,1.0,#DIV/0!,1.0
31,Monroe County (North & West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Schenectady County--Schenectady City PUMA,0.0,#DIV/0!,0.0,0.043293115684882894,0.0,0.08970588235294118,#DIV/0!,#DIV/0!,#DIV/0!
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,0.14848762603116408,0.0,0.25673534072900156,0.15035971223021583,0.0,0.2399540757749713
34,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,0.4964589235127479,0.5594573024740622,0.0,0.0,#DIV/0!,0.0
36,Suffolk County (East) PUMA,0.0,0.0,0.0,0.358745992162451,0.15619324373410826,0.553652569031807,0.5015290519877675,0.6291666666666667,0.2850412249705536
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5222672064777328,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.033778767631774315,0.0,0.04552276138069034,0.04337899543378995,0.08166189111747851,0.0,#DIV/0!,#DIV/0!,#DIV/0!
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
40,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,0.13823979034723738,0.14382102272727273,0.12932501418037437,0.0,0.0,0.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.4185156847742923,0.5985915492957746,0.36852394916911047,0.344523849094233,0.22375090514120202,0.4470046082949309,0.7566118656182987,0.727457627118644,0.7891156462585034
42,Erie County (North Central) PUMA,0.0,0.0,0.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0
43,Chautauqua County PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
44,Dutchess County (Southwest) PUMA,0.0,0.0,0.0,0.459432387312187,0.41727425687044306,0.5214521452145214,0.5451197053406999,0.0,0.6867749419953596
45,Westchester County (Southeast) PUMA,0.1903867818250094,0.30952380952380953,0.0,0.3594654788418708,0.4509212730318258,0.17807308970099667,0.10952380952380952,0.15986099044309296,0.0
46,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,0.12896725440806045,0.0,0.21805792163543442,0.0,0.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.0,0.36886102403343785,1.0,0.19143239625167335,0.7251082251082251,#DIV/0!,0.7251082251082251
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,0.3428863868986694,0.0,1.0,1.0,1.0,#DIV/0!
49,Erie County (West Central)--Buffalo City (East) PUMA,0.3672316384180791,#DIV/0!,0.3672316384180791,0.6776315789473685,0.6776315789473685,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
51,Monroe County (South) PUMA,0.12973760932944606,0.3037542662116041,0.0,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
52,Tompkins County PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,#DIV/0!,0.14846996599924442,0.07549504950495049,0.18053289831430125,0.7054205607476636,0.6956298200514138,0.7315068493150685
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.20015760441292357,0.0,0.2224168126094571,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.11848625919807779,0.18340425531914895,0.08308192155952657,0.22221485850619657,0.12199170124481327,0.349263600841599,0.43241695303550975,0.37038280725319006,0.791828793774319
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.26755852842809363,0.7804878048780488,0.0,0.0,0.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.484,0.3597560975609756,0.5446428571428571,0.6114728682170543,0.5473684210526316,0.6422018348623854,0.6608133086876156,0.6451612903225806,0.6726094003241491
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.050286722540802825,0.10909090909090909,0.0,0.06264,0.05013927576601671,0.07951127819548873,0.19771302102545185,0.0804679191775966,0.3248750480584391
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,0.0,0.0,0.0906832298136646,0.15614973262032086,0.0,0.3452722063037249,#DIV/0!,0.3452722063037249
62,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0
64,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.2617283950617284,0.17768595041322313,0.38650306748466257,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.640625,1.0,0.28125,0.9115646258503401,0.717391304347826,1.0
66,Sullivan & Ulster (West) Counties PUMA,1.0,#DIV/0!,1.0,0.3628536285362854,0.3357798165137615,0.417910447761194,0.0,0.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.1363311920057102,0.09597741707833451,0.1776173285198556,0.3446481665014866,0.30657069029162054,0.4223813112283346,0.30959302325581395,0.0,0.4139941690962099
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.059895833333333336,0.0,0.16428571428571428,0.5753880266075388,0.7616580310880829,0.436046511627907
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.07139457401237506,0.13321492007104796,0.0,0.31902893575282,0.04988789237668161,0.5283347863993025,0.30778301886792453,0.13721413721413722,0.5313351498637602
70,Jefferson & Lewis Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.16129032258064516,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,0.09611940298507463,0.10010427528675704,0.09078212290502793,0.0,0.0,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,0.20424440962825807,0.25700280112044815,0.16806722689075632,0.20797498045347929,0.1291551246537396,0.44783983140147526
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.2247744052502051,0.6227272727272727,0.0,0.09430707303047729,0.0,0.2554517133956386,0.0,0.0,#DIV/0!
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.18281036834924966,0.0,0.19533527696793002,0.12221684414327202,0.04738400789733465,0.19420702754036087,0.4486873508353222,0.43994778067885115,0.4623217922606925
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.17959183673469387,0.0,0.21359223300970873,0.08819095477386935,0.0760914760914761,0.10666666666666667,0.3064611736810907,0.13997879109225875,0.5174731182795699
76,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.046255506607929514,0.0,0.06098741529525654,0.40388296417828823,0.3039747064137308,0.5571725571725572,0.5148514851485149,0.449468085106383,0.5891238670694864
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.0,0.0,0.0,0.1271393643031785,0.3333333333333333,0.07700101317122594,0.30734966592427615,0.30734966592427615,#DIV/0!
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.11818598259276225,0.3249370277078086,0.0,0.20009748964172558,0.0,0.47075688073394495,0.4009478672985782,0.32765151515151514,0.47438330170777987
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.18511569731081925,0.17506631299734748,0.18821603927986907,0.16481959836680277,0.14488840892728583,0.18200155159038015,0.3259779338014042,0.32913518052057095,0.32129514321295144
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
84,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.08093045795977707,0.16477553034040454,0.0,0.0,0.0,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.0,0.0,0.3277068752573075,0.34565916398713825,0.30886075949367087,0.17379679144385027,0.10629067245119306,0.23945147679324894
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.4854771784232365,0.4854771784232365,#DIV/0!
87,Dutchess County (North & East) PUMA,1.0,1.0,#DIV/0!,0.0,0.0,0.0,0.5013673655423884,0.4544378698224852,0.6587301587301587
