,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,0.8763701738462613,0.9138330131246962,0.8385005966726724,0.8061183511161857,0.868386639786411,0.7208069723606367,0.7179568961589283,0.7907857997606701,0.5593048515568428
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.959849157054126,1.0,0.9363796133567662,0.557815223707147,#DIV/0!,0.557815223707147,0.7875920084121977,0.0,1.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.6193548387096774,#DIV/0!,0.6193548387096774,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.8356348939036713,0.9530154277699859,0.7271548930654569,0.5754060324825986,0.852233676975945,0.0,1.0,1.0,#DIV/0!
4,Madison & Cortland Counties PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,1.0,1.0,1.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0,#DIV/0!,1.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.3684931506849315,0.6015625,0.18658536585365854,0.8049367850692354,1.0,0.648590021691974,#DIV/0!,#DIV/0!,#DIV/0!
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.541095890410959,1.0,0.34951456310679613,0.3492063492063492,0.28440366972477066,0.4375,1.0,1.0,1.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.9105646379997252,0.9218612818261633,0.9005696530295184,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.5588235294117647,1.0,0.40397350993377484,0.5934343434343434,0.36875,0.7457627118644068,0.4392523364485981,0.4392523364485981,#DIV/0!
11,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7529812606473595,0.7529812606473595,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.8818474758324383,0.8966087675765095,0.8705808080808081,0.8302024884118078,0.9408123791102514,0.6413474240422721,#DIV/0!,#DIV/0!,#DIV/0!
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,1.0,1.0,1.0,0.13099041533546327,0.0,0.2192513368983957,#DIV/0!,#DIV/0!,#DIV/0!
14,Rockland County (North)--New City & Congers PUMA,0.5746835443037974,0.0918918918918919,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,1.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.8714285714285714,0.9071618037135278,0.8246527777777778,1.0,1.0,#DIV/0!,0.0,0.0,0.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.8923429319371727,0.8876889848812095,0.8951804055833553,0.7783706865884027,0.8553682342502218,0.6622043730477465,0.5007923930269413,0.5007923930269413,#DIV/0!
18,Tompkins County PUMA,0.870935960591133,1.0,0.7390438247011952,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
19,Dutchess County (Southwest) PUMA,0.7417355371900827,1.0,0.659400544959128,0.6223404255319149,0.5031055900621118,0.78099173553719,#DIV/0!,#DIV/0!,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.9458023379383634,1.0,0.8785714285714286,0.9140708915145005,1.0,0.8563734290843806,1.0,1.0,#DIV/0!
21,Westchester County (Northwest) PUMA,0.9560021727322108,0.9262966333030027,1.0,0.7226148409893993,1.0,0.19072164948453607,1.0,1.0,1.0
22,Albany County (Outside Albany City) PUMA,0.7587108013937283,0.4852941176470588,0.9094594594594595,1.0,1.0,1.0,1.0,#DIV/0!,1.0
23,Monroe County (South) PUMA,0.9147851420247632,1.0,0.7587628865979381,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
24,Jefferson & Lewis Counties PUMA,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.30985915492957744,#DIV/0!,0.30985915492957744,0.8343949044585988,0.8509316770186336,0.8169934640522876,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,1.0,1.0,1.0,0.9304029304029304,1.0,0.6761363636363636,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6522346368715084,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.9413237924865832,0.9712509712509713,0.9157824933687002,0.8819875776397516,0.7764705882352941,1.0,#DIV/0!,#DIV/0!,#DIV/0!
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.8436097330498464,1.0,0.6840095465393795,0.8565955117679256,0.8067324434126524,0.9010875194199897,0.553314121037464,0.4227188081936685,1.0
31,Cayuga & Onondaga (South) Counties PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
33,Fulton & Montgomery Counties PUMA,1.0,#DIV/0!,1.0,0.7898550724637681,#DIV/0!,0.7898550724637681,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.823238566131026,0.8443496801705757,0.7941176470588235,0.6944099378881987,0.7254901960784313,0.6406779661016949,0.4393939393939394,0.0,1.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.89086859688196,0.9671052631578947,0.8281461434370772,0.7796508127633955,0.6805728518057285,0.8723776223776224,0.9012738853503185,1.0,0.5407407407407407
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.7436363636363637,1.0,0.6412213740458015,1.0,1.0,1.0,1.0,1.0,#DIV/0!
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,1.0,1.0,1.0,0.7570621468926554,1.0,0.4723926380368098,#DIV/0!,#DIV/0!,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.8425821064552661,1.0,0.4908424908424908,0.753577106518283,1.0,0.39096267190569745,1.0,1.0,1.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.8127112914131169,0.8712121212121212,0.791320406278855,0.798,0.7833545108005082,0.852112676056338,0.5821596244131455,1.0,0.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,1.0,1.0,1.0,0.7637130801687764,0.8645418326693227,0.6502242152466368,0.6363636363636364,1.0,0.0
45,Saratoga County (Outer) PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.9020748192392329,0.8843905915894512,0.9238045191802418,0.7838265548346257,0.8037991152745251,0.752827140549273,0.7987866531850354,0.728882833787466,1.0
48,Wayne & Seneca Counties PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.8879706152433425,1.0,0.3544973544973545,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.8606462781304097,0.8769968051118211,0.8413098236775819,0.748792270531401,0.7449967721110394,0.7568681318681318,0.537117903930131,0.3732394366197183,0.6107594936708861
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.8388683886838868,1.0,0.6725,0.6144827586206897,0.8871473354231975,0.4002463054187192,0.0,#DIV/0!,0.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.5614035087719298,1.0,0.4212962962962963,0.5212464589235127,0.45058626465661644,0.908256880733945,1.0,1.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.9554011004923255,1.0,0.8623771224307417,0.8387942332896461,0.5099601593625498,1.0,0.0,0.0,#DIV/0!
54,Columbia & Greene Counties PUMA,0.7053571428571429,1.0,0.0,0.5916230366492147,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.8583333333333333,1.0,0.47692307692307695,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,1.0,1.0,1.0,0.75564681724846,0.7186761229314421,1.0,#DIV/0!,#DIV/0!,#DIV/0!
57,Erie County (South) PUMA,1.0,1.0,1.0,0.64,#DIV/0!,0.64,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.9366336633663367,0.8095238095238095,1.0,0.5283422459893048,1.0,0.30551181102362207,0.33647798742138363,0.2271062271062271,1.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.7002666666666667,0.8395939086294416,0.5460674157303371,0.5909090909090909,0.7255813953488373,0.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.90487053724193,0.8906096361848574,0.9172164290274526,0.7714701601164483,0.9637163276525563,0.6196265740338689,0.26936026936026936,0.30727762803234504,0.2062780269058296
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.9288946347769877,1.0,0.7679324894514767,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.7253218884120172,0.7648148148148148,0.5911949685534591,0.7576158940397351,1.0,0.5778546712802768,0.8467874794069192,1.0,0.5181347150259067
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Albany County (East Central)--Albany City PUMA,1.0,1.0,1.0,0.765625,0.6629213483146067,1.0,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.7675675675675676,0.5057471264367817,1.0,0.7374701670644391,1.0,0.5154185022026432,1.0,1.0,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.9214545454545454,0.9142141515341264,0.9314830875975716,0.5176678445229682,1.0,0.0,0.6024390243902439,1.0,0.4953560371517028
70,Erie County (Northeast) PUMA,0.6470588235294118,0.7287066246056783,0.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.6326530612244898,1.0,0.49873417721518987,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
72,Orange County (Southeast) PUMA,1.0,1.0,1.0,0.8341543513957307,0.9342629482071713,0.3644859813084112,0.0,0.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.8827514330380406,0.9334698055271239,0.8301486199575372,0.8773072747014115,0.7384259259259259,1.0,0.7937219730941704,1.0,0.5753846153846154
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.8981636060100167,0.9256733719740879,0.8653376729048007,0.8328663260260425,0.9205258440394383,0.725,0.8901515151515151,0.8901515151515151,#DIV/0!
75,Livingston & Wyoming Counties PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
77,Westchester County (Southwest)--Yonkers City PUMA,0.8177570093457944,0.8605504587155963,0.7427652733118971,0.7303664921465969,0.8856382978723404,0.5307692307692308,0.7922606924643585,1.0,0.0
78,Erie County (North Central) PUMA,0.6,0.7365208545269583,0.4154057771664374,0.34134615384615385,#DIV/0!,0.34134615384615385,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.7488262910798122,0.7529880478087649,0.7428571428571429,0.8686131386861314,0.8686131386861314,#DIV/0!,1.0,1.0,#DIV/0!
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.9817170111287759,1.0,0.9601386481802426,0.9668989547038328,1.0,0.8920454545454546,1.0,1.0,1.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,1.0,1.0,#DIV/0!,0.7382352941176471,0.677536231884058,1.0,1.0,1.0,#DIV/0!
85,Warren & Washington Counties PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.8272727272727273,0.6514522821576764,0.9284009546539379,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.9204724409448819,1.0,0.7860169491525424,0.6342857142857142,0.71875,0.40425531914893614,1.0,#DIV/0!,1.0
88,Onondaga County (Central)--Syracuse City PUMA,0.44,0.4153225806451613,0.6132075471698113,0.4980694980694981,0.3925233644859813,1.0,0.0,0.0,#DIV/0!
89,Westchester County (Central)--White Plains City PUMA,0.8543689320388349,0.8859223300970874,0.816504854368932,0.8560830860534124,1.0,0.5975103734439834,1.0,1.0,#DIV/0!
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.843155031731641,1.0,0.7744458930899609,0.0,#DIV/0!,0.0,0.7343173431734318,0.7343173431734318,#DIV/0!
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
92,Cattaraugus & Allegany Counties PUMA,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
93,Oswego County PUMA,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.777090549233053,1.0,0.6477716966379984,0.891628020502807,0.9055543548735682,0.8735632183908046,1.0,1.0,1.0
