,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.7035211267605633,0.6215538847117794,0.8086816720257235,0.4597495527728086,0.13545816733067728,0.724025974025974,0.175,0.3116438356164384,0.0
45,Saratoga County (Outer) PUMA,0.4970414201183432,0.3511450381679389,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.5060240963855421,1.0,0.0,0.5256544502617801,0.4588235294117647,0.7947368421052632,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.5410232013467028,0.5529579472558802,0.5284296028880866,0.34105567987363433,0.32888377445339473,0.35731857318573185,0.7337662337662337,0.728882833787466,0.7392638036809815
48,Wayne & Seneca Counties PUMA,0.2641509433962264,0.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.8878718535469108,0.8366666666666667,1.0,0.8900445765230312,0.8254716981132075,1.0,1.0,1.0,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.43619987132747157,0.40498710232158214,0.4672657252888318,0.2577288031833486,0.2154126213592233,0.30080296479308216,0.5056759545923633,0.413953488372093,0.5318302387267905
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.5874799357945425,0.7223529411764706,0.4940217391304348,0.7257363592467407,0.7693236714975845,0.6967015285599356,0.45323741007194246,#DIV/0!,0.45323741007194246
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.6630727762803235,1.0,0.5860927152317881,1.0,1.0,1.0,1.0,1.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.21626716940479396,0.33416562630045776,0.0,0.5289256198347108,0.0,0.7140864714086471,0.0,0.0,0.0
54,Columbia & Greene Counties PUMA,1.0,1.0,1.0,0.6910994764397905,0.4778761061946903,1.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.35555555555555557,0.31047619047619046,0.47692307692307695,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,0.5878693623639192,0.23410404624277456,1.0,0.46998722860791825,0.4228094575799722,1.0,#DIV/0!,#DIV/0!,#DIV/0!
57,Erie County (South) PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.7306930693069307,0.19047619047619047,1.0,0.7761578044596913,0.8733333333333333,0.7424942263279446,0.2948453608247423,0.2641509433962264,0.39473684210526316
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.275827482447342,0.20380434782608695,0.3651685393258427,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.4016009371339321,0.301665243381725,0.48579136690647484,0.25294969985510246,0.31533804238143287,0.20954720954720954,0.11732851985559567,0.0,0.17639077340569878
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.27958993476234856,0.17524235645041014,0.453416149068323,0.28957528957528955,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.5364806866952789,0.5740740740740741,0.4088050314465409,0.8686360779384035,0.7113259668508287,1.0,1.0,1.0,1.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
64,Albany County (East Central)--Albany City PUMA,0.22604422604422605,0.0,0.46464646464646464,0.29421487603305785,0.5,0.0,#DIV/0!,#DIV/0!,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.2528500438468284,0.3525360050093926,0.16557017543859648,0.7131147540983607,0.6613995485327314,0.7688564476885644,1.0,1.0,1.0
70,Erie County (Northeast) PUMA,0.10364145658263306,0.1167192429022082,0.0,0.7391874180865007,1.0,0.5597345132743363,1.0,#DIV/0!,1.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.39517625231910947,0.0,0.5392405063291139,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
72,Orange County (Southeast) PUMA,0.918918918918919,0.8189655172413793,1.0,0.7807783955520254,0.9342629482071713,0.678996036988111,0.0,0.0,0.0
73,Westchester County (Southeast) PUMA,0.7838616714697406,0.7903381642512077,0.7790530846484935,0.5511520737327189,0.7384259259259259,0.42725880551301687,0.4260089686098655,0.4273255813953488,0.4246153846153846
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.20480955455132344,0.26277372262773724,0.14990571967316155,0.24220374220374222,0.13033832501386577,0.3408312958435208,0.3732283464566929,0.3594153052450559,0.5233644859813084
75,Livingston & Wyoming Counties PUMA,0.9090909090909091,0.85,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.8177570093457944,0.8605504587155963,0.7427652733118971,0.4455852156057495,0.37898936170212766,0.4874581939799331,0.1567717996289425,0.19336384439359267,0.0
78,Erie County (North Central) PUMA,0.26936776491540515,0.20968858131487889,0.37702871410736577,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,1.0,1.0,1.0,0.0,#DIV/0!,0.0,1.0,#DIV/0!,1.0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.9314285714285714,0.8339100346020761,1.0,1.0,1.0,1.0,0.8467065868263473,0.7393075356415478,1.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.8995565410199556,0.9544787077826725,0.8540737738143495,1.0,1.0,1.0,1.0,1.0,1.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.6609442060085837,1.0,0.49032258064516127,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.10133333333333333,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.784,0.784,#DIV/0!,0.8873239436619719,1.0,0.7117117117117117,1.0,1.0,#DIV/0!
85,Warren & Washington Counties PUMA,0.7094474153297683,0.6369710467706013,1.0,0.92,#DIV/0!,0.92,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.7064825930372148,0.7759336099585062,0.6782094594594594,0.8089887640449438,0.8397790055248618,0.7807351077313055,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.1795275590551181,0.09649122807017543,0.3199152542372881,0.09268292682926829,0.0,0.24675324675324675,0.0,#DIV/0!,0.0
88,Onondaga County (Central)--Syracuse City PUMA,0.5706401766004415,0.532258064516129,0.7469135802469136,1.0,1.0,1.0,0.4797687861271676,0.5562913907284768,0.37327188940092165
89,Westchester County (Central)--White Plains City PUMA,0.7937668333974606,0.7597087378640777,0.8246515040352165,0.7403560830860534,0.5958429561200924,1.0,0.5476190476190477,1.0,0.0
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.28195829555757024,0.4732142857142857,0.1981747066492829,0.6656346749226006,#DIV/0!,0.6656346749226006,0.0,0.0,#DIV/0!
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
92,Cattaraugus & Allegany Counties PUMA,0.6684210526315789,0.0,0.8639455782312925,1.0,1.0,1.0,1.0,1.0,1.0
93,Oswego County PUMA,1.0,1.0,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.6149766652524395,0.4996873045653533,0.6741573033707865,0.5539510269979371,0.592586085734364,0.5136521898479017,0.6196156394963552,0.621301775147929,0.6174698795180723
95,Monroe County (East) PUMA,0.9266187050359712,0.8864142538975501,1.0,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.710140093395597,0.621106166560712,0.8084210526315789,0.5947888589398024,0.5061162079510704,0.7211328976034859,1.0,1.0,1.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.6943602183141298,0.8766756032171582,0.5437430786267996,0.7242857142857143,0.6266924564796905,1.0,#DIV/0!,#DIV/0!,#DIV/0!
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.460634128963306,0.4535060975609756,0.4668896321070234,0.4355987055016181,0.36034985422740523,0.5294545454545454,0.18703007518796994,0.05202312138728324,0.4381720430107527
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.5164835164835165,1.0,0.0,0.7024539877300614,1.0,0.6689419795221843,0.5830815709969789,1.0,0.47126436781609193
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.49019607843137253,0.25137614678899084,0.637599093997735,0.8297440065014222,0.8253623188405798,0.8353376503237743,0.8148148148148148,0.8882521489971347,0.5818181818181818
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.45409347033476966,0.20042417815482502,0.5694310511089682,0.4368932038834951,0.5739795918367347,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.9281805745554036,1.0,0.8523206751054853,0.8081852004960728,0.7382683410442828,0.9249448123620309,1.0,1.0,1.0
104,Erie County (West Central)--Buffalo City (East) PUMA,0.0,#DIV/0!,0.0,0.5221445221445221,0.3916913946587537,1.0,0.0,0.0,0.0
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6875,1.0,0.5302013422818792,#DIV/0!,#DIV/0!,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.9167733674775929,0.9054805401111994,0.9298892988929889,0.625,0.39814814814814814,1.0,1.0,1.0,1.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
110,Suffolk County (East) PUMA,1.0,1.0,1.0,0.4202204120747484,0.3824921135646688,0.47863247863247865,1.0,1.0,1.0
111,Orange County (Northwest) PUMA,0.5891304347826087,#DIV/0!,0.5891304347826087,0.8759842519685039,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.46595744680851064,0.39194139194139194,0.5685279187817259,0.8046387154326494,1.0,0.7091633466135459,0.0,0.0,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.14496644295302014,0.1393258426966292,0.15333333333333332,0.13475650433622416,0.16644295302013423,0.10344827586206896,0.16285714285714287,0.18627450980392157,0.0
114,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
115,Ulster County (East) PUMA,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!
116,Westchester County (Northeast) PUMA,0.8489314664701547,0.7055084745762712,0.9254237288135593,0.6071817192600653,0.6317016317016317,0.5857142857142857,1.0,1.0,1.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.1836734693877551,0.0,0.30337078651685395,0.25943396226415094,0.34513274336283184,0.2282958199356913,0.0,0.0,#DIV/0!
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.021965317919075144,0.0,0.03771712158808933,0.07658505963590709,0.0,0.11563981042654028,#DIV/0!,#DIV/0!,#DIV/0!
119,Dutchess County (North & East) PUMA,0.3147410358565737,0.14469453376205788,0.5916230366492147,1.0,1.0,1.0,0.0,#DIV/0!,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.6583333333333333,#DIV/0!,0.6583333333333333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
121,Broome (Outer West) & Tioga Counties PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.8203677510608204,0.565068493150685,1.0,0.8486450760079313,0.9229122055674518,0.7288428324697754,1.0,1.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
124,Orange County (Northeast)--Greater Newburgh City PUMA,0.6420454545454546,0.6420454545454546,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.3520196300490751,0.31547619047619047,0.3811948404616429,0.17607223476297967,0.0,0.24489795918367346,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.41812400635930047,0.47808922226608763,0.3695652173913043,0.4168905950095969,0.41284403669724773,0.42132796780684106,0.40842787682333875,0.3278084714548803,1.0
127,Onondaga County (North) PUMA,0.5595238095238095,0.5037878787878788,0.6049382716049383,1.0,1.0,1.0,1.0,#DIV/0!,1.0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.7686274509803922,0.725,0.8421052631578947,0.5363321799307958,0.4942528735632184,0.5787037037037037,1.0,#DIV/0!,1.0
129,Monroe County (North & West) PUMA,0.8725361366622865,0.0,0.9293212036389084,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,1.0,1.0,1.0,0.8591836734693877,1.0,0.6698564593301436,#DIV/0!,#DIV/0!,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,0.0,0.0,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
135,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,#DIV/0!,1.0,#DIV/0!,1.0,1.0,1.0,1.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1.0,1.0,1.0,0.45410628019323673,0.3960674157303371,0.4845360824742268,0.4742647058823529,0.4742647058823529,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
138,Putnam County PUMA,0.7178217821782178,1.0,0.3448275862068966,0.9286675639300135,0.8761682242990654,1.0,1.0,#DIV/0!,1.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.31542142068457857,0.19707565162110616,0.4781468531468531,0.20431990659661411,0.18513853904282115,0.22089227421109903,0.2523041474654378,0.32774674115456237,0.1299093655589124
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.9492934330839568,1.0,0.8991735537190083,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1.0,1.0,1.0,0.8647214854111406,1.0,0.6946107784431138,#DIV/0!,#DIV/0!,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.0,1.0,1.0,0.9366197183098591,0.9401794616151545,0.9323843416370107,1.0,1.0,1.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.08630506442912796,0.09736842105263158,0.07705008255365987,0.2828609986504723,0.18907779495105614,0.38605442176870747,0.7959183673469388,1.0,0.7163120567375887
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.3669501822600243,0.36042402826855124,0.37037037037037035,0.31769722814498935,0.302158273381295,0.36213991769547327,0.441400304414003,0.22704081632653061,0.7584905660377359
146,Capital Region,0.7089880578252671,0.6456665506439262,0.8047368421052632,0.7294599436908114,0.6604177825388323,0.7926470588235294,1.0,1.0,1.0
147,Central NY,0.6667782987273945,0.6523459581684568,0.6877567789646672,0.8532110091743119,0.9013840830449827,0.798828125,0.6516129032258065,0.6436170212765957,0.6591478696741855
148,Finger Lakes,0.8004028197381672,0.7210940737670949,0.8753918495297806,0.9445392491467577,1.0,0.8964968152866242,0.3469079939668175,0.22401433691756273,1.0
149,Long Island,0.8013730782771975,0.8258748083089363,0.7835646975377445,0.8231815778087592,0.8171595955778135,0.8294186729301233,0.9447814264798159,0.9397628965075296,0.9542168674698795
150,Mid-Hudson,0.6957670470515487,0.6309235976789168,0.7521277713565199,0.6527109685848328,0.6426647073230468,0.6621699527268534,0.4572680788897005,0.47348160821214713,0.43583945732052004
151,Mohawk Valley,0.5849802371541502,0.5277777777777778,0.6077348066298343,0.7896440129449838,0.8885630498533724,0.7616279069767442,0.39469026548672564,0.3546099290780142,0.5140845070422535
152,New York City,0.4258795345653662,0.41281278263491106,0.43674774322968907,0.442565488953109,0.42633407474127316,0.4592672454557491,0.37898447828428733,0.38363304665102943,0.3729802513464991
153,North Country,0.4256198347107438,0.0,0.5175879396984925,0.4576271186440678,0.44513137557959814,0.47468354430379744,1.0,1.0,1.0
154,Southern Tier,0.46733935209771643,0.6426456071076012,0.2632183908045977,0.9039894782989917,1.0,0.8426724137931034,0.0,0.0,#DIV/0!
155,Western NY,0.40389387287650313,0.27294197031039136,0.5745054945054945,0.5795250449012174,0.5088495575221239,0.7273288093769278,0.18439716312056736,0.15544041450777202,0.1953125
