,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
34,Niagara County (North & East) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.86878612716763,1.0,0.7862523540489642,0.8054928517682468,0.9225721784776902,0.6481481481481481,#DIV/0!,#DIV/0!,#DIV/0!
36,Suffolk County (East) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,Warren & Washington Counties PUMA,0.0,0.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1.0,1.0,1.0,0.7746815286624203,1.0,0.5405844155844156,0.0,0.0,#DIV/0!
40,Westchester County (Central)--White Plains City PUMA,1.0,1.0,1.0,0.875,0.9575757575757575,0.7432867883995704,1.0,1.0,#DIV/0!
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.8501926782273603,0.9594339622641509,0.7362204724409449,0.6985180986314682,0.6796951338675005,0.7118362831858407,0.7692307692307693,1.0,0.533751962323391
42,Erie County (North Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
43,Chautauqua County PUMA,1.0,#DIV/0!,1.0,0.5902828136330674,0.3880597014925373,0.7636363636363637,1.0,1.0,1.0
44,Dutchess County (Southwest) PUMA,0.8689533861037819,1.0,0.8403001071811361,0.9142578759337447,0.9638492871690427,0.8269058295964126,1.0,1.0,#DIV/0!
45,Westchester County (Southeast) PUMA,0.753968253968254,0.7134866376631448,0.8369426751592357,0.8455827765404603,1.0,0.7057991513437057,1.0,1.0,#DIV/0!
46,Rockland County (North)--New City & Congers PUMA,0.7901766479965532,0.879154078549849,0.754671488848704,0.8290249433106576,0.9182926829268293,0.5699115044247788,0.9553719008264463,0.9553719008264463,#DIV/0!
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.6924671734623359,0.7166172106824926,0.6714100905562742,0.7932977461447213,0.7641582622187743,0.8113298127700432,1.0,1.0,1.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.8146919431279621,1.0,0.7782189449801474,0.7941287165976666,0.8120603015075377,0.7406296851574213,0.0,#DIV/0!,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,1.0,1.0,1.0,0.8744870041039672,1.0,0.7397163120567376,1.0,#DIV/0!,1.0
50,Wayne & Seneca Counties PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,0.3682539682539683,0.3682539682539683,#DIV/0!
51,Monroe County (South) PUMA,0.8516949152542372,1.0,0.7469879518072289,0.8829981718464351,1.0,0.7450199203187251,#DIV/0!,#DIV/0!,#DIV/0!
52,Tompkins County PUMA,0.9559808612440192,0.0,1.0,0.4710526315789474,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.835352422907489,0.42165242165242167,0.9344709897610921,0.8387479250652122,0.8809355067328136,0.753405017921147,1.0,1.0,1.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",1.0,1.0,1.0,0.9159891598915989,0.9444444444444444,0.8830409356725146,0.9336188436830836,0.9336188436830836,#DIV/0!
55,NYC-Manhattan Community District 8--Upper East Side PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,#DIV/0!
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.8932208321210358,0.9542238868081565,0.8604339074032655,0.7354009077155824,0.6638530854340139,0.8762631933527959,0.9131602506714414,1.0,0.6453382084095064
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.7907180385288967,0.6745843230403801,0.8585298196948682,0.856757797458606,0.96,0.7532767925983038,0.7129337539432177,1.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.899888765294772,0.9116575591985429,0.8814285714285715,0.8842625264643613,0.9671052631578947,0.8069577080491133,0.8952590959206174,1.0,0.7003154574132492
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.8348281016442451,1.0,0.7836514929025942,0.7889309040907528,0.7594339622641509,0.8301731244847486,1.0,1.0,1.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.7674731182795699,0.0,1.0,0.8690625,1.0,0.7877406281661601,1.0,#DIV/0!,1.0
62,Saratoga County (South & Central) PUMA,1.0,#DIV/0!,1.0,0.8783877692842251,0.9667590027700831,0.7894002789400278,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,0.8810810810810811,0.824,1.0
64,Genesee & Orleans Counties PUMA,1.0,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0
65,Cayuga & Onondaga (South) Counties PUMA,1.0,#DIV/0!,1.0,0.7905882352941176,0.7315436241610739,0.9291338582677166,0.21428571428571427,0.0,1.0
66,Sullivan & Ulster (West) Counties PUMA,0.8883161512027491,1.0,0.7949526813880127,0.9522747546833185,1.0,0.8855614973262033,0.8225806451612904,0.6986301369863014,1.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.9531548757170172,1.0,0.9402074435631482,0.713593353334872,0.763958835121524,0.6574774335203708,0.8415605095541401,0.6173076923076923,1.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.971868365180467,1.0,0.9298941798941799,0.836084234490609,0.8625550660792951,0.7877813504823151,1.0,1.0,1.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.8050811272416738,0.759799453053783,0.8449799196787149,0.8315696649029982,0.9056105610561056,0.6826029216467463,1.0,1.0,#DIV/0!
70,Jefferson & Lewis Counties PUMA,0.8134969325153374,1.0,0.6041666666666666,0.9875992063492064,0.9837767683322518,1.0,#DIV/0!,#DIV/0!,#DIV/0!
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.9645861000442674,1.0,0.9126637554585153,0.8726899383983573,0.857566765578635,0.9066666666666666,1.0,1.0,1.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.9599317988064792,1.0,0.9200680272108843,0.8346650276582668,1.0,0.7037444933920705,1.0,1.0,#DIV/0!
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.9734455958549223,0.9567966280295047,1.0,0.7843292441630392,0.7425637393767706,0.837219730941704,1.0,1.0,1.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.9049699617695248,0.93293142426526,0.8890792291220557,0.8354363363628342,0.853342522398346,0.8035801863658656,0.7585791691751956,0.8197211155378487,0.665144596651446
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.9331742243436754,1.0,0.8613861386138614,0.7671049101153743,0.9094036697247706,0.6419566313666163,0.6134453781512605,0.7206349206349206,0.40372670807453415
76,Erie County (Central) PUMA,1.0,1.0,1.0,0.7055961070559611,1.0,0.0,0.24883720930232558,0.32228915662650603,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.9869565217391304,1.0,0.9741784037558685,0.8673901535203812,0.8548160629036787,0.8785982478097623,0.5813751087902524,0.4307692307692308,1.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.8770114942528736,0.8530805687203792,0.8995535714285714,0.7676767676767676,0.7056213017751479,0.8267605633802817,0.7851851851851852,0.6282051282051282,1.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.7913541255428346,0.653747870528109,0.9102281089036056,0.8238396624472574,0.9637912673056444,0.6865203761755486,0.79150390625,1.0,0.37664233576642336
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.8526113425184236,0.8084074373484236,0.8816348195329087,0.8582089552238806,0.8994243142566881,0.816853550798505,0.791921664626683,0.743202416918429,1.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1.0,1.0,1.0,0.8998211091234347,1.0,0.5483870967741935,0.3044982698961938,1.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.8608914450035945,1.0,0.7596273291925466,1.0,1.0,#DIV/0!,0.0,0.0,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",1.0,#DIV/0!,1.0,0.7405812701829925,0.6041237113402061,0.8896396396396397,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,0.8841978287092883,0.6205533596837944,1.0,0.829154872624343,0.8252365930599369,0.8361486486486487,0.8736462093862816,0.8736462093862816,#DIV/0!
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.9382171226831421,1.0,0.8944193061840121,0.8683568990736226,1.0,0.6148359486447932,1.0,1.0,1.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.6223091976516634,1.0,0.16810344827586207,0.7598499061913696,1.0,0.5631399317406144,1.0,1.0,1.0
87,Dutchess County (North & East) PUMA,0.8163716814159292,0.75,0.8804347826086957,0.9105263157894737,0.7988165680473372,1.0,1.0,1.0,#DIV/0!
88,Putnam County PUMA,0.9494195688225538,1.0,0.8679653679653679,0.8109177215189873,1.0,0.3092485549132948,0.8780487804878049,1.0,0.8378378378378378
89,Albany County (Outside Albany City) PUMA,1.0,1.0,1.0,0.7841845140032949,0.8276385725132878,0.6706349206349206,1.0,1.0,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.9523038156947444,0.9753195240193918,0.9364161849710982,0.7911736488647265,0.9669829222011386,0.5657990756506933,0.8443708609271523,1.0,0.6028169014084507
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.9294797687861271,1.0,0.8368983957219251,0.8118433619866284,0.8246445497630331,0.7922705314009661,0.7011349306431274,0.6493506493506493,0.7734138972809668
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.9130952380952381,1.0,0.8799342105263158,0.8809523809523809,1.0,0.66,1.0,1.0,1.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.8397553516819571,1.0,0.6964078794901506,0.9286908077994429,0.7955271565495208,1.0,0.0,#DIV/0!,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.6848249027237354,1.0,0.5397727272727273,0.891156462585034,1.0,0.6330275229357798,#DIV/0!,#DIV/0!,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,1.0,1.0,#DIV/0!
96,Rensselaer County--Troy City PUMA,0.9128540305010894,1.0,0.0,0.734733566705562,0.695364238410596,0.7561561561561562,#DIV/0!,#DIV/0!,#DIV/0!
97,Saratoga County (Outer) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,0.5662778366914104,0.7814726840855107,0.39272030651340994,1.0,1.0,1.0,0.0,#DIV/0!,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1.0,1.0,1.0,0.8471760797342193,0.8478527607361963,0.8461538461538461,#DIV/0!,#DIV/0!,#DIV/0!
101,Erie County (South) PUMA,1.0,1.0,1.0,0.8934010152284264,1.0,0.852803738317757,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,1.0,#DIV/0!,1.0,0.5373263888888888,0.6946308724832215,0.368705035971223,1.0,1.0,1.0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.928743961352657,1.0,0.8650914634146342,0.666086578203176,1.0,0.21922685656154628,0.616557734204793,#DIV/0!,0.616557734204793
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.8544736842105263,1.0,0.7961666052340582,0.7337846347607053,0.7771103382864369,0.6908121668234556,0.7243430837878037,0.7243430837878037,#DIV/0!
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.8266267123287672,0.8421052631578947,0.8199632578077158,0.8647602666093314,0.9106573069559668,0.7699406723796968,0.46322378716744916,1.0,0.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.902330743618202,0.9075495841330774,0.8951754385964912,0.7669071235347159,0.9209157127991675,0.649164677804296,0.7170356111645814,1.0,0.20108695652173914
107,Onondaga County (North) PUMA,0.27070707070707073,1.0,0.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.8317054845980466,0.7175572519083969,0.9058240396530359,0.698961937716263,0.8318385650224215,0.4394160583941606,0.5346869712351946,0.45219123505976094,1.0
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.8326947637292464,1.0,0.6797066014669927,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.5474137931034483,0.8025276461295419,0.0,1.0,1.0,1.0,0.20652173913043478,#DIV/0!,0.20652173913043478
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.9147058823529411,0.698961937716263,1.0,0.8376944190301922,0.8483499214248298,0.8129933211900425,0.9105869445968184,0.9564896755162242,0.7773019271948608
112,Erie County (Northeast) PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.8856088560885609,0.9035532994923858,0.8753623188405797,0.8277456647398844,1.0,0.6823027718550106,0.6,1.0,0.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.8944601698342095,1.0,0.8455621301775148,0.8273195876288659,0.878715408267851,0.7562588568729334,1.0,1.0,1.0
115,Fulton & Montgomery Counties PUMA,1.0,1.0,1.0,0.7684665226781857,0.8733137829912023,0.47540983606557374,0.0,#DIV/0!,0.0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.9166666666666666,1.0,0.8513513513513513,0.0,#DIV/0!,0.0
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.8864640166276955,0.8333333333333334,0.9355322338830585,0.8633499170812604,0.9483232545354591,0.7341137123745819,0.6195928753180662,0.7377666248431619,0.49806451612903224
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.9314906685565792,1.0,0.8431584640346133,0.4045261669024045,0.0152046783625731,1.0,0.0,#DIV/0!,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.921236559139785,1.0,0.8804569563443493,0.7831501831501831,0.7251624883936861,1.0,0.6917293233082706,#DIV/0!,0.6917293233082706
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.8045007032348804,0.8899755501222494,0.7513307984790875,0.8642066420664206,0.7632221318144833,0.9480081026333559,1.0,1.0,1.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.9577177789098319,1.0,0.9341269841269841,0.8712402142562835,0.9444444444444444,0.7218045112781954,0.6601731601731602,1.0,0.0
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.9371174179187535,1.0,0.8676814988290398,0.8480176211453745,1.0,0.6634146341463415,1.0,1.0,#DIV/0!
124,Orange County (Southeast) PUMA,1.0,1.0,1.0,0.8804858934169278,1.0,0.6670305676855895,0.723404255319149,1.0,0.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,#DIV/0!,0.0
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.8518041237113402,1.0,0.7796934865900383,0.5968503937007874,1.0,0.12027491408934708,1.0,#DIV/0!,1.0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1.0,1.0,1.0,0.597667638483965,0.0,1.0,0.2336448598130841,1.0,0.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.8090909090909091,0.7534983853606028,0.842496765847348,0.7704905938767982,0.8439148626523558,0.7204020848845868,0.6137184115523465,0.8004910988336402,0.3470639789658195
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.844559585492228,0.9441944194419442,0.765379113018598,0.8,0.736228813559322,0.9331122166943062,0.7184466019417476,1.0,0.6685714285714286
130,Westchester County (Southwest)--Yonkers City PUMA,0.853448275862069,0.9292355371900827,0.8071338383838383,0.9028523016097147,0.8830390920554855,0.9189258312020461,0.807799442896936,0.8590604026845637,0.6446601941747573
131,Broome (Outer West) & Tioga Counties PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.8216672529018643,0.7927927927927928,0.8471211118464593,0.7336986301369863,0.7414860681114551,0.729431721798134,0.5303776683087028,0.3782608695652174,1.0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.9650759797387364,0.9076163610719323,1.0,0.9661771250556297,0.9904891304347826,0.9335245046923879,0.8152064451158106,0.8339285714285715,0.7124183006535948
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.8716151640649888,1.0,0.8295983086680762,0.7171594026211521,0.7028360049321825,0.731163351416516,0.6214833759590793,0.6361031518624641,0.6096997690531177
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.9573667711598746,1.0,0.9119170984455959,0.697503671071953,0.6292134831460674,0.7723076923076924,#DIV/0!,#DIV/0!,#DIV/0!
136,Erie County (Northwest) PUMA,0.7205479452054795,0.0,1.0,0.9321428571428572,1.0,0.6415094339622641,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,1.0,1.0,1.0,0.8654897015552753,0.903271692745377,0.8108941418293937,1.0,1.0,1.0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.9167533818938606,1.0,0.8705501618122977,0.6043338683788122,0.5526613816534541,0.7300275482093664,0.0,#DIV/0!,0.0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.9225352112676056,0.7774030354131535,1.0,0.9671603348358017,1.0,0.9251101321585903,#DIV/0!,#DIV/0!,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.9291005291005291,0.9070866141732283,0.9402390438247012,0.7856494096276113,0.7666941467436109,0.8380843785632839,0.6066666666666667,0.6066666666666667,#DIV/0!
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.9127579737335835,1.0,0.8755020080321285,0.9171826625386997,0.9345579793340988,0.8812351543942993,1.0,1.0,#DIV/0!
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,1.0,#DIV/0!,0.6407766990291263,0.6407766990291263,#DIV/0!,1.0,1.0,#DIV/0!
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.877892030848329,0.9222042139384117,0.8487752928647497,0.8127883981542519,0.880071599045346,0.7297496318114874,0.4908424908424908,0.4908424908424908,#DIV/0!
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.7078571428571429,1.0,0.5465631929046563,0.9214046822742475,1.0,0.8420168067226891,1.0,1.0,#DIV/0!
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.9476067270375161,1.0,0.8842857142857142,1.0,1.0,1.0,0.0,#DIV/0!,0.0
146,Capital Region,0.9248642124321063,0.945433658816772,0.9020979020979021,0.7739459782717034,0.8421709295071741,0.7111408882082695,1.0,1.0,1.0
147,Central NY,0.6827548806941431,0.8275862068965517,0.5687984496124031,0.8207126948775055,0.8141280353200883,0.8319517709118311,0.3634053367217281,0.723463687150838,0.06293706293706294
148,Finger Lakes,0.8346456692913385,0.8693975903614458,0.8005671077504726,0.8084550345887779,0.8863865546218488,0.7427762039660056,0.8565636087176888,0.8420641125879593,0.8832853025936599
149,Long Island,0.8886767178727164,0.9497572029783101,0.840647591894919,0.8384887269214726,0.8711723457486169,0.7844747262986257,0.8523128938066697,0.9434878587196468,0.6433990895295902
