,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,0.08523468931604827,0.07525334667834355,0.094316694177244,0.20142183195817603,0.18101356174161312,0.22314833890016514,0.32863854883193616,0.29068503080826386,0.37344013691141165
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0995666633074675,0.052815605447184395,0.15615950100245043,0.07074569789674952,0.08421851289833081,0.0,0.0,0.0,0.0
2,Ulster County (East) PUMA,0.10207612456747404,0.2227891156462585,0.04013961605584642,0.13430405211227128,0.1003584229390681,0.16932658622031918,0.3945736434108527,0.5556768558951966,0.0
3,Albany County (East Central)--Albany City PUMA,0.18833296919379505,0.27331327889987106,0.10044444444444445,0.21188630490956073,0.21691542288557214,0.20557636287973366,0.17983651226158037,0.2548262548262548,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.07393812270582066,0.14748953974895398,0.0,0.2315656275163925,0.2037608756665731,0.25087719298245614,0.13523573200992556,0.1277533039647577,0.14488636363636365
5,Ontario & Yates Counties PUMA,0.0426506873457878,0.035454545454545454,0.04720782959124928,0.266312921267747,0.22867298578199052,0.3240101707228478,0.4298440979955457,0.34201954397394135,0.6197183098591549
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.11185983827493262,0.0,0.13539967373572595,0.5260029717682021,0.578838174273859,0.4965277777777778,0.62,0.62,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.062319438712340074,0.06433224755700326,0.0602510460251046,0.09380010689470872,0.03900975243810953,0.12411789124117892,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.03732567678424938,0.0551257253384913,0.024216524216524215,0.24965284665740925,0.18889129025286364,0.3011915673693859,0.6993693062368606,0.34296028880866425,0.7852173913043479
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.07942340305257208,0.06774580335731414,0.08983957219251337,0.08916586768935762,0.112,0.07126567844925884,0.47700797057020233,0.4578896418199419,0.5100334448160535
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.5301204819277109,0.4292682926829268,1.0,0.05828220858895705,0.1919191919191919,0.0,1.0,#DIV/0!,1.0
11,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,0.13774560496380558,0.1136079900124844,0.16159539473684212,0.5335276967930029,0.5209302325581395,0.5392781316348195
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.10870868101977779,0.1466099343261493,0.07104779411764706,0.25623087013554874,0.24147727272727273,0.2688870836718115,0.4960835509138381,0.0,0.6418918918918919
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.3575418994413408,#DIV/0!,0.3575418994413408,0.1907238838318162,0.32592592592592595,0.0,#DIV/0!,#DIV/0!,#DIV/0!
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.13034111310592458,0.08924949290060852,0.23001230012300122,0.2969751345808767,0.29947739150193137,0.2937371361364305,0.3318460680423871,0.5956375838926175,0.20050125313283207
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.12243890397432733,0.12925562608193883,0.11734253666954271,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
16,Monroe County (Central)--Rochester City (East) PUMA,0.01871042026482441,0.03355704697986577,0.0,0.23591718825228694,0.03344810624692573,0.42998585572843,0.17430167597765364,0.0,0.23600605143721634
17,Westchester County (Northwest) PUMA,0.1313595860879563,0.0,0.22646184340931616,0.38013964313421256,0.35208711433756806,0.43027027027027026,0.26506024096385544,#DIV/0!,0.26506024096385544
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,#DIV/0!,0.12455089820359282,0.33015873015873015,0.0,#DIV/0!,#DIV/0!,#DIV/0!
19,Onondaga County (Central)--Syracuse City PUMA,0.1476664116296863,0.22322274881516588,0.05963556046383214,0.22814893055188804,0.1895368782161235,0.2900343642611684,0.20264900662251656,0.23687281213535588,0.15773353751914243
20,Westchester County (Northeast) PUMA,0.08714859437751005,0.08163265306122448,0.09017412935323384,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
21,Madison & Cortland Counties PUMA,0.08831168831168831,0.1381294964028777,0.06016260162601626,0.17772636449679252,0.14459857082807903,0.21090296779625342,0.3383702104695089,0.40012763241863436,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,0.08298802946593002,0.022745098039215685,0.1303721982315443,0.08320300281513919,0.05470223659391,0.12262392843831532,0.3995726495726496,0.2708333333333333,0.6055555555555555
23,Monroe County (Central)--Rochester City (West) PUMA,0.12221618685497013,0.08757637474541752,0.16181606519208383,0.34072249589490966,0.39380022962112515,0.29236401673640167,0.5095913261050876,0.3451043338683788,0.6875
24,Suffolk County (Central)--Islip Town (East) PUMA,0.168686537831641,0.12561819980217606,0.19000979431929482,0.2933822303717286,0.30444904293843766,0.27332395686826066,0.6986301369863014,0.6538461538461539,0.711755233494364
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.1732283464566929,0.0,0.2966292134831461,0.1596130592503023,0.0,0.3375959079283887,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,0.04497843499691929,0.0,0.07541322314049587,0.12703479093520587,0.13267055193692148,0.1221260077635115,0.3789198606271777,0.24107142857142858,0.43596059113300495
28,Columbia & Greene Counties PUMA,0.0546875,0.0,0.09175019275250579,0.281233844563157,0.19789957335083688,0.37336719883889696,0.18823529411764706,0.1588785046728972,0.20945945945945946
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.028864059590316574,0.006225425950196592,0.05098447254682247,0.13192506974890394,0.17079530638852672,0.07076923076923076,0.0,#DIV/0!,0.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.29048295454545453,0.21781437125748504,0.3560810810810811,0.020361121782558587,0.0,0.05180840664711633,0.0,0.0,#DIV/0!
31,Monroe County (North & West) PUMA,0.13538575667655786,0.1049618320610687,0.17793594306049823,0.19596001665972512,0.11420096403411198,0.3007125890736342,0.3684210526315789,0.7058823529411765,0.0
