,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,3.0280887886494137,2.7243314927233024,3.335842937395031,3.038527503226833,1.8050214883510516,4.786427060407274,4.302056284651554,0.5253365437233227,11.05242566510172
1,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
2,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
3,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
4,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,7.393715341959335,14.336917562724013,0.0,0.0,0.0,#DIV/0!
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,3.5357981220657275,4.875435306723815,1.9137204022056438,4.13820811570912,1.6260162601626018,10.489014883061659,4.697986577181208,0.0,18.134715025906736
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",2.965337607693849,8.589669181659895,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
16,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,29.591836734693878,0.0,47.09976798143852,0.0,#DIV/0!,0.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,7.698045651200955,0.0,15.034965034965033,3.825803825803826,1.9071310116086235,9.1820987654321,14.17910447761194,0.0,34.862385321100916
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,10.163551401869158,23.96694214876033,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
20,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,Dutchess County (North & East) PUMA,0.0,0.0,0.0,29.294755877034355,0.0,55.86206896551724,#DIV/0!,#DIV/0!,#DIV/0!
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,1.7048794826572604,3.2805429864253397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
