,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,52.04514528135756,51.013556315722795,52.97417563610086,56.41980000786339,54.78891112942684,58.056427155404435,50.287511230907455,43.0196309714382,58.589163699355204
1,Monroe County (Central)--Rochester City (East) PUMA,19.289340101522843,#DIV/0!,19.289340101522843,18.994413407821227,49.275362318840585,0.0,0.0,#DIV/0!,0.0
2,NYC-Brooklyn Community District 4--Bushwick PUMA,13.513513513513514,24.907749077490777,0.0,8.996539792387544,0.0,12.400635930047695,0.0,0.0,#DIV/0!
3,NYC-Manhattan Community District 10--Central Harlem PUMA,19.010212097407695,0.0,34.87031700288185,68.43853820598007,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
4,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Albany County (Outside Albany City) PUMA,91.16809116809117,100.0,74.48559670781893,100.0,100.0,100.0,100.0,100.0,100.0
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,34.10534180052298,27.177334732423926,40.36501540649443,32.92575132586918,34.272051009564294,31.25,19.026149684400362,10.847457627118644,28.32369942196532
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",77.31164383561644,80.59701492537313,72.89156626506023,47.27744165946413,44.22222222222222,49.222065063649225,#DIV/0!,#DIV/0!,#DIV/0!
9,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (North Central) PUMA,69.4781987133667,79.80501392757661,58.590308370044056,92.95010845986985,78.26086956521739,100.0,100.0,100.0,#DIV/0!
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",12.585523946705077,18.290926548247718,9.16162489196197,0.0,0.0,0.0,0.0,#DIV/0!,0.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,86.62790697674419,0.0,100.0,89.7119341563786,49.32432432432432,100.0,#DIV/0!,#DIV/0!,#DIV/0!
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,69.47285601888277,47.8494623655914,100.0,61.07554417413572,61.07554417413572,#DIV/0!,100.0,100.0,#DIV/0!
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,44.845173041894355,45.31468531468531,44.33460076045627,69.25465838509317,100.0,36.53846153846153,#DIV/0!,#DIV/0!,#DIV/0!
16,Onondaga County (Central)--Syracuse City PUMA,32.887402452619845,23.633156966490297,48.78787878787879,31.35498320268757,55.47945205479452,19.633943427620633,100.0,#DIV/0!,100.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,79.63062098501071,77.3158055640477,81.43299214472745,71.16374871266736,56.005434782608695,97.15750232991613,81.03241296518607,83.01886792452831,79.80582524271844
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,70.0413223140496,76.03305785123968,66.44628099173553,89.89637305699482,81.56028368794325,100.0,#DIV/0!,#DIV/0!,#DIV/0!
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",24.84599589322382,18.259162303664922,48.80952380952381,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
20,Monroe County (Central)--Rochester City (West) PUMA,100.0,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
21,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,100.0,#DIV/0!,100.0,100.0,100.0,#DIV/0!
22,Dutchess County (North & East) PUMA,62.0,62.17616580310881,61.78343949044586,58.80681818181818,74.52471482889734,49.43310657596372,100.0,#DIV/0!,100.0
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,40.15984015984016,33.31663326653307,46.962151394422314,27.068965517241377,25.58983666061706,29.62382445141066,21.17202268431002,24.290220820189273,16.50943396226415
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,22.04123186561466,18.694196428571427,24.84791764155358,10.410889841189816,5.47360248447205,19.554277498202733,40.2869757174393,54.804270462633454,33.76
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,91.27025614218505,88.58321870701513,92.91736930860034,51.77919708029197,59.89847715736041,47.22222222222222,100.0,#DIV/0!,100.0
26,Westchester County (Southeast) PUMA,63.886462882096076,54.61613216715258,71.45122918318795,83.24582338902148,71.28953771289538,90.96622152395916,57.03703703703704,100.0,0.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,66.92307692307692,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28,Westchester County (Northwest) PUMA,79.79397781299524,67.5984752223634,100.0,100.0,100.0,100.0,0.0,#DIV/0!,0.0
29,Monroe County (South) PUMA,65.0963597430407,57.655954631379956,74.81481481481481,50.13850415512465,62.62626262626263,34.96932515337423,#DIV/0!,#DIV/0!,#DIV/0!
30,Rockland County (North)--New City & Congers PUMA,100.0,100.0,100.0,77.94612794612794,81.55515370705244,74.80314960629921,#DIV/0!,#DIV/0!,#DIV/0!
31,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,#DIV/0!
32,Orange County (Southeast) PUMA,64.99602227525855,58.754863813229576,74.8971193415638,89.7590361445783,79.51807228915662,100.0,#DIV/0!,#DIV/0!,#DIV/0!
33,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",100.0,#DIV/0!,100.0,67.66917293233082,51.13636363636363,100.0,0.0,0.0,#DIV/0!
34,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,82.54985754985755,81.20805369127517,90.09433962264151,70.31602708803611,100.0,61.93921852387844,35.546875,0.0,100.0
35,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",88.54667949951876,100.0,81.31868131868131,43.014200641319285,37.99212598425197,47.38646101113967,68.75891583452211,77.77777777777779,61.77215189873417
36,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,52.77777777777778,62.264150943396224,49.693251533742334,24.06311637080868,31.323722149410223,16.75461741424802,0.0,0.0,0.0
37,Suffolk County (Northwest)--Huntington Town (South) PUMA,54.166666666666664,49.532710280373834,57.99338478500551,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
38,Westchester County (Southwest)--Yonkers City PUMA,72.32704402515722,50.0,100.0,60.22288898414059,55.12820512820513,70.5045278137128,100.0,100.0,100.0
39,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",25.757378754388245,23.718546132339235,28.331862312444837,80.05540166204986,69.55602536997885,100.0,0.0,#DIV/0!,0.0
40,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,30.79700083310192,27.31958762886598,32.90236290682122,28.639491794600318,15.781487101669194,42.754025541365905,0.0,0.0,#DIV/0!
41,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,58.091908091908095,55.443234836702956,62.849162011173185,36.82686740011581,65.1840490797546,19.627906976744185,100.0,#DIV/0!,100.0
42,Erie County (West Central)--Buffalo City (West) PUMA,63.811563169164884,100.0,40.49295774647887,20.03257328990228,35.14285714285714,0.0,#DIV/0!,#DIV/0!,#DIV/0!
43,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,24.085365853658537,33.33333333333333,0.0,100.0,#DIV/0!,100.0
44,Westchester County (Central)--White Plains City PUMA,93.1085770946951,92.60663507109005,93.65904365904366,69.75345760673481,67.4373795761079,73.6,32.773109243697476,20.398009950248756,100.0
45,St. Lawrence County PUMA,87.55186721991701,100.0,80.0,93.41463414634147,100.0,92.08211143695014,#DIV/0!,#DIV/0!,#DIV/0!
46,Saratoga County (South & Central) PUMA,48.282828282828284,100.0,44.226579520697165,21.65841584158416,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
47,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,100.0,100.0,100.0,74.04580152671755,100.0,64.3979057591623,0.0,0.0,#DIV/0!
48,Suffolk County (North Central)--Brookhaven Town (North) PUMA,89.31506849315069,100.0,80.54862842892769,100.0,#DIV/0!,100.0,100.0,#DIV/0!,100.0
49,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
50,Suffolk County (Central)--Islip Town (East) PUMA,100.0,#DIV/0!,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!
51,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7.4487895716946,0.0,13.937282229965156,32.027257240204435,23.4375,48.275862068965516,#DIV/0!,#DIV/0!,#DIV/0!
52,Westchester County (Northeast) PUMA,89.13513513513513,100.0,81.84281842818429,100.0,100.0,100.0,100.0,#DIV/0!,100.0
53,Chautauqua County PUMA,58.06451612903226,100.0,0.0,100.0,100.0,#DIV/0!,0.0,0.0,#DIV/0!
54,Erie County (West Central)--Buffalo City (East) PUMA,16.120218579234972,0.0,100.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
55,Cayuga & Onondaga (South) Counties PUMA,100.0,#DIV/0!,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,Oneida County (Central)--Greater Utica & Rome Cities PUMA,100.0,100.0,100.0,68.58359957401491,86.28571428571429,58.06451612903226,100.0,100.0,100.0
57,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,70.27027027027027,100.0,49.54128440366973,92.95671313279531,86.74033149171271,100.0,69.58041958041959,0.0,100.0
58,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",23.827425707124956,25.925925925925924,22.929447852760738,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
59,NYC-Manhattan Community District 11--East Harlem PUMA,22.106824925816024,7.665903890160183,48.734177215189874,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
