,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,14.932560009395523,12.85514788304621,16.856937338298934,23.15239788441654,21.25976451941583,25.24973732494864,31.99340994676016,28.678175347401684,36.038487179949186
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,10.769619400471539,9.003051881993898,12.51254600200736,34.45287107258938,14.41932969602494,80.10657193605684,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,15.389016018306636,8.386683738796414,21.044467425025854,19.01081916537867,28.013029315960914,10.882352941176471,0.0,0.0,0.0
4,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,36.241610738255034,36.241610738255034,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,42.09650582362729,40.816326530612244,43.798449612403104,0.0,0.0,#DIV/0!,39.08174692049272,30.085470085470085,56.16883116883117
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,28.440366972477065,0.0,62.0,0.0,#DIV/0!,0.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,5.760994148519032,0.5156075808249722,9.764918625678119,0.0,0.0,0.0,0.0,0.0,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,38.70967741935484,0.0,100.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
11,Erie County (Northwest) PUMA,38.333333333333336,47.32142857142857,32.97872340425532,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",11.19636705292828,12.54598969830758,10.19629225736096,45.69640062597809,41.7793069550258,51.08108108108108,51.88431200701139,36.633663366336634,60.24423337856174
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,26.499552372426145,24.62686567164179,27.0906949352179,18.7292817679558,18.84828349944629,18.64460204885737,39.80855855855856,39.46002076843199,40.22140221402214
14,Rockland County (North)--New City & Congers PUMA,56.56108597285068,73.74631268436578,0.0,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",21.904761904761905,0.0,31.65137614678899,100.0,100.0,#DIV/0!,0.0,#DIV/0!,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,26.065773447015832,32.50798722044728,22.096456692913385,23.526522593320237,21.69724770642202,25.634249471458777,13.897972531066054,4.484933426769446,22.133660331085224
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,15.910171102661597,22.898230088495573,10.645833333333334,36.267605633802816,32.54996705468922,40.863426554439314,43.224883804075795,45.22613065326633,36.01973684210527
18,Tompkins County PUMA,14.936708860759493,0.0,24.147339699863572,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
19,Dutchess County (Southwest) PUMA,7.4581430745814306,0.0,10.31578947368421,48.61635220125786,44.29771908763505,53.36856010568032,#DIV/0!,#DIV/0!,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,16.272688898269312,7.553143374038897,23.901859912940246,32.852205732872534,28.846153846153843,39.20126116657909,45.45454545454545,51.881188118811885,34.146341463414636
21,Westchester County (Northwest) PUMA,15.41501976284585,0.0,71.23287671232876,13.416009019165728,0.0,26.168224299065418,0.0,0.0,0.0
22,Albany County (Outside Albany City) PUMA,11.16252168883748,9.572301425661914,13.253012048192772,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
23,Monroe County (South) PUMA,43.08736217133164,20.5685618729097,66.26506024096386,0.0,#DIV/0!,0.0,0.0,0.0,0.0
24,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,20.0,0.0,22.634508348794064,0.0,#DIV/0!,0.0
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,6.457242582897033,8.705882352941176,0.0,32.91970802919708,41.17032392894462,13.801452784503631,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",20.5001995476919,19.390581717451525,21.34489222118088,9.110717690317308,10.822249093107619,5.543889122217556,55.822222222222216,54.11436541143654,58.82352941176471
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,51.55038759689923,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,21.901629541037522,28.510938602681723,17.042801556420233,27.749537892791125,17.59581881533101,39.22244094488189,33.920248575867426,24.5721271393643,40.79065588499551
31,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
