,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,3.8463061208330034,2.650527653655046,5.016129742854206,4.9849583543718365,4.596565565642484,5.520859103232745,4.989104079064485,2.7135389740938596,9.565840245846715
1,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,0.0,0.0,2.456747404844291,0.0,6.379155435759209,0.0,0.0,#DIV/0!
2,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
3,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
4,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.0,0.0,6.253474152306837,8.837209302325581,2.860816457730633,2.5533536585365852,0.0,9.344490934449093
5,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",8.284023668639055,9.904534606205251,6.833956219967965,3.5264483627204033,3.474320241691843,3.5916824196597354,0.0,0.0,0.0
6,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",2.895465190547158,0.0,4.0584900029841835,2.680735776415229,3.046499198289685,2.2623051054723327,0.0,0.0,0.0
7,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",24.681933842239186,0.0,32.88135593220339,54.929577464788736,#DIV/0!,54.929577464788736,#DIV/0!,#DIV/0!,#DIV/0!
8,Erie County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,7.121326299924642,5.8621600211249,8.263473053892216,9.904622157006603,0.0,14.308426073131955,0.0,0.0,#DIV/0!
10,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
11,Saratoga County (South & Central) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
12,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,4.759916492693111,0.0,8.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0
13,Columbia & Greene Counties PUMA,8.206106870229007,0.0,14.982578397212542,0.0,0.0,0.0,0.0,0.0,#DIV/0!
14,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,4.5683773361020465,0.0,10.9375,2.9387417218543046,0.0,7.725788900979326,0.0,0.0,0.0
15,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1.0532968190436065,0.0,1.7605633802816902,0.0,0.0,0.0,0.0,0.0,0.0
16,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2.1541155866900175,0.0,4.750869061413673,2.700445434298441,1.6230838593327321,3.6297640653357535,0.0,0.0,0.0
17,Putnam County PUMA,0.0,0.0,0.0,11.57684630738523,0.0,53.04878048780488,0.0,0.0,0.0
18,Nassau County (Northwest)--North Hempstead Town (North) PUMA,3.1725222863135816,0.0,7.965766951942068,6.269230769230768,0.0,14.751131221719458,0.0,0.0,0.0
19,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,5.84608843537415,0.0,13.278609367455335,4.793724578733294,5.769091041197413,2.8451154013644944,3.2873495744056354,0.0,11.53450051493306
20,Rockland County (North)--New City & Congers PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,4.441951766685362,2.238643773092806,6.791840519239685,3.940455341506129,0.0,7.7275329135661135
22,Orange County (Northwest) PUMA,8.924843423799581,8.49056603773585,9.6,6.8867155664221675,1.8234865061998542,13.29639889196676,0.0,0.0,#DIV/0!
23,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6.112348428606781,0.0,10.421940928270041,19.655521783181356,20.598591549295776,18.377088305489263,0.0,#DIV/0!,0.0
24,Dutchess County (Southwest) PUMA,3.51423487544484,0.0,5.444521019986216,0.0,0.0,0.0,0.0,0.0,0.0
25,Westchester County (Northwest) PUMA,1.6421154310553008,0.0,2.6428293820443063,0.0,0.0,0.0,0.0,0.0,0.0
26,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
27,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.7328605200945627,0.0,1.4365152919369786,2.2397094430992737,4.309842748980781,0.0,28.763828763828762,21.914191419141915,47.16312056737589
28,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
29,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,2.955727514905493,0.8793141349747198,5.788842231553689,6.963706107996459,6.78842177808408,7.196882878753151,5.456738016279771,7.313131313131313,0.0
30,Erie County (South) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
31,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",6.757782839787396,9.223918575063614,4.504504504504505,3.9358774973082906,2.122391227449593,7.726432532347505,19.537160658655985,8.756567425569177,30.67873303167421
32,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,0.0,0.0,8.670957970465732,0.0,17.051377513030527,0.0,0.0,0.0
33,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,St. Lawrence County PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
35,Genesee & Orleans Counties PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
36,Monroe County (Central)--Rochester City (West) PUMA,14.160839160839162,#DIV/0!,14.160839160839162,54.2892156862745,82.95880149812734,0.0,#DIV/0!,#DIV/0!,#DIV/0!
37,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
38,Warren & Washington Counties PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
39,Erie County (North Central) PUMA,1.5125570776255708,0.0,4.480135249366018,0.0,#DIV/0!,0.0,0.0,0.0,0.0
40,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
41,Dutchess County (North & East) PUMA,0.0,0.0,0.0,27.48643761301989,33.85300668151447,0.0,15.374677002583978,0.0,100.0
42,Tompkins County PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
43,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",3.5313406482532477,0.0,9.023525620367387,0.0,0.0,0.0,0.0,0.0,#DIV/0!
44,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,17.788089713843775,23.684210526315788,10.332749562171628,11.655874190564292,12.524850894632205,0.0
45,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,11.146609868654597,15.18375241779497,0.0,0.0,0.0,0.0
46,Suffolk County (Northwest)--Smithtown Town PUMA,3.40826686004351,0.0,6.482758620689655,0.0,0.0,0.0,0.0,0.0,#DIV/0!
47,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
48,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,8.836655757215114,2.9141448105805874,13.536108146567058,1.2651315190679895,0.8932196508323184,2.028904947192885,6.461698801459093,7.774294670846395,0.0
49,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,64.22338568935427,68.31683168316832,54.437869822485204,0.0,0.0,0.0
51,Erie County (West Central)--Buffalo City (West) PUMA,7.017543859649122,15.342465753424658,0.0,13.175675675675674,21.787709497206702,0.0,0.0,0.0,#DIV/0!
52,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
53,Monroe County (North & West) PUMA,53.24881141045958,100.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
54,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,0.0,0.0,14.5462080397845,0.0,23.78048780487805,0.0,0.0,0.0
55,Cattaraugus & Allegany Counties PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",4.240282685512367,5.737126734070068,2.737786169459523,0.0,0.0,0.0,0.0,0.0,0.0
57,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,14.578454332552692,0.0,32.5065274151436,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
58,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
59,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
60,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,8.055853920515576,14.258555133079847,0.0,12.537091988130564,19.795221843003414,9.02586681342873,0.0,0.0,0.0
61,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,10.666666666666668,15.65217391304348,0.0,0.0,0.0,#DIV/0!
62,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.6047574250772746,0.0,1.1349306431273645,8.837908988341482,5.361374407582939,14.881565396498456,0.0,0.0,0.0
63,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1.6658253407370014,0.0,4.3999999999999995,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
64,Fulton & Montgomery Counties PUMA,39.24050632911392,39.24050632911392,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
65,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,0.0,7.408695652173913,13.387806411062225,0.0,9.618104667609618,0.0,30.22222222222222
66,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2.0393299344501092,6.133625410733845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Oswego County PUMA,0.0,0.0,#DIV/0!,35.96837944664031,#DIV/0!,35.96837944664031,#DIV/0!,#DIV/0!,#DIV/0!
68,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",13.239267487241069,10.320956576463185,15.901262916188289,2.103077895116888,4.1356052538161165,0.0,31.180400890868597,0.0,83.5820895522388
69,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,69.41489361702128,69.41489361702128,#DIV/0!
70,Westchester County (Northeast) PUMA,5.357695881077733,0.0,9.785067873303168,0.0,0.0,0.0,16.40560593569662,0.0,61.514683153013905
71,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.0,0.0,0.0,11.122287685012214,11.352169525731584,10.818030050083474,0.0,0.0,0.0
72,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",2.1015761821366024,2.8006130695276577,1.3329247740156274,2.6551958903261745,3.7255111872390536,1.1883802816901408,0.0,0.0,0.0
73,Onondaga County (North) PUMA,20.029895366218238,0.0,36.118598382749326,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
74,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4.851921865154379,0.0,9.83397190293742,0.0,0.0,0.0,0.0,0.0,#DIV/0!
75,Monroe County (South) PUMA,0.0,0.0,0.0,13.799177921315325,0.0,19.421487603305785,0.0,0.0,#DIV/0!
76,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",12.469033856317093,17.347480106100797,7.208237986270023,0.0,0.0,0.0,12.349588347055098,13.866231647634583,11.387163561076605
77,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
78,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,5.94900849858357,0.0,8.16326530612245,#DIV/0!,#DIV/0!,#DIV/0!
79,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1.9068213092195794,0.0,3.3071939993181045,9.7653044477269,14.812048792631316,0.0,0.0,0.0,0.0
80,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
81,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,6.825938566552901,2.809482001755926,10.622406639004149,22.849807445442877,22.43626062322946,23.390081421169505,0.0,0.0,0.0
82,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,7.485380116959065,0.0,8.488063660477453
83,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",7.421697684975034,6.773101112723754,7.9948696023941865,0.0,0.0,0.0,0.0,0.0,0.0
