,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,8.523468931604828,7.525334667834355,9.4316694177244,20.142183195817605,18.101356174161314,22.314833890016512,32.86385488319362,29.068503080826385,37.344013691141164
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",9.95666633074675,5.28156054471844,15.615950100245044,7.0745697896749515,8.42185128983308,0.0,0.0,0.0,0.0
2,Ulster County (East) PUMA,10.207612456747404,22.27891156462585,4.013961605584642,13.430405211227129,10.03584229390681,16.93265862203192,39.457364341085274,55.567685589519655,0.0
3,Albany County (East Central)--Albany City PUMA,18.833296919379507,27.331327889987104,10.044444444444444,21.188630490956072,21.691542288557216,20.557636287973367,17.983651226158038,25.482625482625483,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,7.393812270582066,14.748953974895398,0.0,23.15656275163925,20.37608756665731,25.087719298245613,13.523573200992555,12.77533039647577,14.488636363636365
5,Ontario & Yates Counties PUMA,4.26506873457878,3.5454545454545454,4.720782959124928,26.631292126774703,22.86729857819905,32.40101707228478,42.98440979955457,34.20195439739413,61.97183098591549
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,11.185983827493262,0.0,13.539967373572596,52.60029717682021,57.8838174273859,49.65277777777778,62.0,62.0,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,6.231943871234007,6.4332247557003255,6.02510460251046,9.380010689470872,3.900975243810953,12.411789124117892,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",3.7325676784249384,5.51257253384913,2.4216524216524213,24.965284665740924,18.889129025286362,30.119156736938592,69.93693062368605,34.29602888086642,78.52173913043478
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,7.942340305257208,6.7745803357314145,8.983957219251337,8.916586768935762,11.200000000000001,7.126567844925884,47.70079705702023,45.78896418199419,51.00334448160535
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",53.01204819277109,42.926829268292686,100.0,5.828220858895705,19.19191919191919,0.0,100.0,#DIV/0!,100.0
11,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,13.774560496380559,11.36079900124844,16.159539473684212,53.352769679300295,52.093023255813954,53.92781316348195
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,10.870868101977779,14.66099343261493,7.104779411764706,25.623087013554873,24.147727272727273,26.888708367181152,49.60835509138381,0.0,64.1891891891892
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,35.754189944134076,#DIV/0!,35.754189944134076,19.07238838318162,32.592592592592595,0.0,#DIV/0!,#DIV/0!,#DIV/0!
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,13.034111310592458,8.924949290060852,23.001230012300123,29.69751345808767,29.947739150193136,29.373713613643048,33.18460680423871,59.56375838926174,20.050125313283207
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,12.243890397432732,12.925562608193882,11.73425366695427,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
16,Monroe County (Central)--Rochester City (East) PUMA,1.871042026482441,3.3557046979865772,0.0,23.591718825228693,3.3448106246925726,42.998585572843,17.430167597765365,0.0,23.600605143721634
17,Westchester County (Northwest) PUMA,13.135958608795631,0.0,22.646184340931615,38.013964313421255,35.208711433756804,43.027027027027025,26.506024096385545,#DIV/0!,26.506024096385545
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,#DIV/0!,12.455089820359282,33.01587301587301,0.0,#DIV/0!,#DIV/0!,#DIV/0!
19,Onondaga County (Central)--Syracuse City PUMA,14.76664116296863,22.322274881516588,5.963556046383213,22.814893055188804,18.95368782161235,29.003436426116842,20.264900662251655,23.687281213535588,15.773353751914243
20,Westchester County (Northeast) PUMA,8.714859437751004,8.16326530612245,9.017412935323383,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
