,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,0.09472533958667337,0.06676729367482828,0.11476083220943527,0.2654859346711497,0.21427921782628467,0.3215730184852385,0.5581828037328411,0.4662399544840338,0.6558077718876958
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,0.09109677419354839,0.21194464675892208,0.02478017585931255,1.0,1.0,#DIV/0!
2,Ulster County (East) PUMA,0.0,0.0,0.0,0.288232244686366,0.24058919803600654,0.37057991513437055,#DIV/0!,#DIV/0!,#DIV/0!
3,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.7393939393939394,0.8595317725752508,0.6711026615969582,0.0,#DIV/0!,0.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.45569620253164556,1.0,0.0,0.7245949926362297,0.45098039215686275,0.8421052631578947,0.56797583081571,0.56797583081571,#DIV/0!
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.39749723960250277,0.24655436447166923,0.5372076541459957,0.663235294117647,0.0,1.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,#DIV/0!,0.0,0.016227180527383367,0.030418250950570342,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,#DIV/0!,0.0,0.1859931113662457,0.11032531824611033,0.5121951219512195,1.0,#DIV/0!,1.0
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,0.3948139307800803,0.1999357119897139,0.4941041598427776,0.9004454342984409,0.9388157894736842,0.8808080808080808
11,Livingston & Wyoming Counties PUMA,1.0,1.0,#DIV/0!,0.22745098039215686,#DIV/0!,0.22745098039215686,#DIV/0!,#DIV/0!,#DIV/0!
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.07250221043324491,0.0,0.0803921568627451,0.285489785227868,0.21367013372956908,0.34207445563099975,0.6798652064026959,0.5338842975206611,0.8316151202749141
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,0.0,0.0,0.09640666082383874,0.0,0.2131782945736434,0.7869249394673123,0.8977900552486188,0.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.6511056511056511,0.6511056511056511,#DIV/0!,0.8379052369077307,0.0,1.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,#DIV/0!,0.0,0.2079207920792079,0.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
16,Monroe County (Central)--Rochester City (East) PUMA,0.17857142857142858,0.3103448275862069,0.0,0.42194744976816073,0.3279158699808795,0.48573281452658884,0.49920508744038156,0.6272321428571429,0.18232044198895028
17,Westchester County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,#DIV/0!,0.0,0.5740479548660085,0.7184557438794726,0.48759864712514095,0.5551020408163265,0.3643410852713178,0.7672413793103449
19,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,#DIV/0!,0.49326599326599324,0.4618834080717489,0.5247191011235955,1.0,#DIV/0!,1.0
20,Westchester County (Northeast) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
21,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,0.3500810372771475,0.5371900826446281,0.22933333333333333,0.20485744456177402,0.0,0.35694572217111314,0.28634361233480177,0.0,0.6414473684210527
23,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,#DIV/0!,0.492320819112628,0.5581395348837209,0.42280701754385963,0.7745901639344263,0.6533613445378151,1.0
24,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,0.0,0.46595744680851064,0.23960739030023095,0.622898318654924,0.7415413533834586,0.6253298153034301,0.8058394160583942
27,St. Lawrence County PUMA,0.0,0.0,#DIV/0!,0.47126436781609193,0.6212121212121212,0.0,1.0,#DIV/0!,1.0
28,Columbia & Greene Counties PUMA,0.31875,0.0,0.40476190476190477,0.32643312101910826,0.47674418604651164,0.1443661971830986,#DIV/0!,#DIV/0!,#DIV/0!
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.4109090909090909,0.31746031746031744,0.4386792452830189,0.3634408602150538,0.0,0.4424083769633508,0.2896039603960396,0.3422222222222222,0.22346368715083798
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,0.0,0.0,0.5219512195121951,0.6477272727272727,0.48757763975155277,0.72,#DIV/0!,0.72
31,Monroe County (North & West) PUMA,0.0,#DIV/0!,0.0,0.040262172284644196,0.06574923547400612,0.0,1.0,#DIV/0!,1.0
32,Schenectady County--Schenectady City PUMA,0.0,0.0,#DIV/0!,0.5912636505460218,0.5084427767354597,1.0,1.0,#DIV/0!,1.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
34,Niagara County (North & East) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,0.33044554455445546,0.19765840220385675,0.5288065843621399,1.0,1.0,#DIV/0!
36,Suffolk County (East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
37,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.0,0.0,0.0,0.07029177718832891,0.0,0.07582260371959942,1.0,1.0,1.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.205761316872428,0.0,0.3246753246753247,1.0,1.0,#DIV/0!
40,Westchester County (Central)--White Plains City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.3356164383561644,0.0,1.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.21348314606741572,0.0,0.35185185185185186,0.40061465252304945,0.5449114132674083,0.26676858398624115,0.7078189300411523,0.47868981846882397,0.9142958748221907
42,Erie County (North Central) PUMA,0.0,0.0,#DIV/0!,0.07380607814761216,0.1495601173020528,0.0,#DIV/0!,#DIV/0!,#DIV/0!
43,Chautauqua County PUMA,0.0,#DIV/0!,0.0,0.4810964083175803,0.5380549682875264,0.0,#DIV/0!,#DIV/0!,#DIV/0!
44,Dutchess County (Southwest) PUMA,0.18789407313997478,0.0,0.22074074074074074,0.2536695521264584,0.19914477703115455,0.3411764705882353,#DIV/0!,#DIV/0!,#DIV/0!
45,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Rockland County (North)--New City & Congers PUMA,0.0,0.0,#DIV/0!,0.17162276975361088,0.18169848584595127,0.1532934131736527,0.8652694610778443,0.8652694610778443,#DIV/0!
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.0,0.20712449504223282,0.257001647446458,0.16699801192842942,0.0,#DIV/0!,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,0.22077922077922077,0.24784625579854208,0.0,1.0,1.0,#DIV/0!
49,Erie County (West Central)--Buffalo City (East) PUMA,0.0,0.0,#DIV/0!,0.3447808404880253,0.10434056761268781,0.6285714285714286,1.0,#DIV/0!,1.0
50,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
51,Monroe County (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
52,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.24279379157427938,0.19220779220779222,0.2804642166344294,0.03741007194244604,0.0466786355475763,0.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,#DIV/0!,0.0,0.52,0.6864686468646864,0.0,0.07922912205567452,0.07922912205567452,#DIV/0!
55,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,#DIV/0!,0.48576512455516013,0.0,0.662621359223301,#DIV/0!,#DIV/0!,#DIV/0!
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.11836734693877551,0.0,0.13333333333333333,0.17071853052404107,0.24149789835689722,0.0,#DIV/0!,#DIV/0!,#DIV/0!
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.23884349465744814,0.11756569847856155,0.33986175115207373,0.10462287104622871,0.0,0.18220338983050846
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.1286472148541114,0.16724137931034483,0.0,0.14385964912280702,0.0,0.2815450643776824,0.7696447793326158,0.26153846153846155,0.8078703703703703
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.2557768924302789,0.5707070707070707,0.11059371362048893,0.1997764738753842,0.2590311986863711,0.07349081364829396,0.0,0.0,0.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,#DIV/0!,0.0,0.591189009947892,0.3541480820695807,0.8595959595959596,#DIV/0!,#DIV/0!,#DIV/0!
62,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
63,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.5,0.36363636363636365,1.0
64,Genesee & Orleans Counties PUMA,0.0,#DIV/0!,0.0,0.28846153846153844,1.0,0.19938176197836166,#DIV/0!,#DIV/0!,#DIV/0!
65,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.2658959537572254,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
66,Sullivan & Ulster (West) Counties PUMA,0.0,0.0,#DIV/0!,0.10308641975308643,0.0,0.21437740693196405,0.25,0.25,#DIV/0!
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,0.0,0.291949082492974,0.3152359295054008,0.2595811932042671,0.5041075429424944,0.2772785622593068,0.8196428571428571
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.06722689075630252,0.06722689075630252,#DIV/0!
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.21428571428571427,0.1623222748815166,0.25309734513274335,0.15344506517690876,0.07888970051132213,0.23100303951367782,0.43842364532019706,0.43842364532019706,#DIV/0!
70,Jefferson & Lewis Counties PUMA,0.0,0.0,0.0,0.049813200498132,0.06259780907668232,0.0,1.0,#DIV/0!,1.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.18930041152263374,0.4394904458598726,0.0,0.23180291153415453,0.4107142857142857,0.0,0.0,#DIV/0!,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,0.07703081232492998,0.0,0.19784172661870503,0.0,0.0,#DIV/0!
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.08102766798418973,0.14909090909090908,0.0,0.023853894893775623,0.0,0.047976011994003,0.6174863387978142,0.0,1.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.03560274828232355,0.0,0.05588235294117647,0.16557801969932606,0.17734447539461468,0.14169022934338674,0.5106106539627544,0.35517241379310344,0.6675369886858138
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.0,0.0,0.0,0.2507177033492823,0.4043859649122807,0.06631578947368422,0.9234913793103449,1.0,0.7848484848484848
76,Erie County (Central) PUMA,0.4126984126984127,0.6141732283464567,0.0,0.2277992277992278,0.2277992277992278,#DIV/0!,0.5219512195121951,1.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.13496932515337423,0.13240857503152584,0.13798219584569732,0.06400302972921795,0.06731027085009386,0.05605670103092784,0.7438882421420256,0.6861626248216833,1.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.06598984771573604,0.0,0.16883116883116883,0.5971769815418024,0.5852842809364549,0.6028938906752411,1.0,1.0,#DIV/0!
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.05792276964047936,0.1638418079096045,0.0,0.37980986871887734,0.3045414069456812,0.4576427255985267,0.4,0.5472222222222223,0.05806451612903226
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.26914414414414417,0.45873320537428025,0.0,0.252212389380531,0.0751953125,0.34691745036572624,0.7448453608247423,0.5059880239520959,1.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,1.0,1.0,#DIV/0!
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.152,0.0,0.36398467432950193,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,0.0,0.3978260869565217,0.24,0.69375,#DIV/0!,#DIV/0!,#DIV/0!
84,Orange County (Northwest) PUMA,0.0,0.0,0.0,0.12669126691266913,0.0434304562946674,0.23237962316817865,0.8002283105022832,0.8335315101070154,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.0,0.0,0.2983927323549965,0.14631197097944376,0.5066225165562914,0.8950695322376738,0.7985436893203883,1.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.0,#DIV/0!,0.0,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!
87,Dutchess County (North & East) PUMA,0.2530612244897959,0.0,0.5961538461538461,0.4424498416050686,0.1752136752136752,0.7035490605427975,0.5186440677966102,0.0,0.6954545454545454
88,Putnam County PUMA,0.0,0.0,0.0,0.4231433506044905,0.33112582781456956,0.753968253968254,0.0,#DIV/0!,0.0
89,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,0.09774848984074684,0.0,0.3531746031746032,1.0,1.0,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.07430901676483914,0.0,0.10195834628535903,0.16008462623413258,0.016628873771730914,0.2855254461335096,0.01397712833545108,0.023157894736842106,0.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,#DIV/0!,0.49660377358490565,0.658,0.0,0.7892561983471075,0.0,1.0
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,0.0,0.37550607287449395,0.3813664596273292,0.34972677595628415,0.518595041322314,0.0,0.7275362318840579
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.11315417256011315,0.0,0.12987012987012986,0.1141439205955335,0.35658914728682173,0.0,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.26900584795321636,0.0,0.46938775510204084,0.5870646766169154,0.0,1.0
96,Rensselaer County--Troy City PUMA,0.0,0.0,0.0,0.5026408450704225,0.6762177650429799,0.4256670902160102,0.10650887573964497,1.0,0.0
97,Saratoga County (Outer) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,#DIV/0!,1.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
101,Erie County (South) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,#DIV/0!,0.0,0.40302267002518893,0.1925343811394892,0.7789473684210526,0.0,#DIV/0!,0.0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,#DIV/0!,0.5463673951565269,0.16972972972972972,1.0,0.0,0.0,#DIV/0!
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,0.0,0.5095990965556183,0.5749262536873156,0.44964807796426637,0.5586466165413534,0.5446082234290147,1.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.3252212389380531,0.23366834170854273,1.0
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,0.0,0.0,0.33040131940626716,0.0,0.47397476340694006,0.5324675324675324,1.0,0.38461538461538464
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.0,#DIV/0!,0.0,0.38323840520748575,0.4268817204301075,0.24749163879598662,0.8331273176761433,0.8331273176761433,#DIV/0!
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.01692047377326565,0.030864197530864196,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.0,0.0,0.0,0.27784156142365096,0.125,0.3939393939393939,1.0,1.0,1.0
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,0.0,0.0,0.21958243340532757,0.03307692307692308,0.5290363752393108,0.34094530005310675,0.18678977272727273,0.7978947368421052
112,Erie County (Northeast) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.06534954407294832,0.0,0.09976798143851508,0.7111111111111111,1.0,0.0,0.45850622406639,0.0,1.0
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.2554054054054054,0.0,0.4385150812064965,0.0,0.0,#DIV/0!
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.31852654387865653,0.24471299093655588,0.5057471264367817,0.3183279742765273,#DIV/0!,0.3183279742765273
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.12441314553990611,0.0,0.45689655172413796,#DIV/0!,#DIV/0!,#DIV/0!
