,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_ownership_BABS,Home_ownership_HS
0,Total Geo,1.7867244910195035,0.8409459648226919,0.9874441348842564,0.9821515727849791,2.068642985925983,1.7162535760523692,4.143882933694323,3.1344358152002156,0.5591879793112695,0.6951907866517617,1.8525873566726279,1.1304909245763775,0.620527952075011,0.42902881265609294
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,#DIV/0!,1.2035587089177282,0.9450145647099701,0.8021813339025163,6.970421253636468,0.8021813339025163,6.970421253636468,0.749185510538529,0.3614439187613339,0.645843295397792,1.1441161875607184,0.7726576103313866,0.08421004632838434
2,Ulster County (East) PUMA,22.711102294518284,0.0,1.229615087989904,1.256291309167043,2.7476381611872003,1.8328784607733504,2.7476381611872003,1.8328784607733504,0.4002964653632012,0.4274389651864523,3.5624036979969187,4.17452585299689,0.6164551876379691,0.8231854246897028
3,Albany County (East Central)--Albany City PUMA,0.0,#DIV/0!,1.2154534838458544,#DIV/0!,0.0,0.0,0.0,0.0,0.5765992220088033,#DIV/0!,#DIV/0!,#DIV/0!,1.5099004602376112,2.1276726973684212
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.0,#DIV/0!,0.7373370418724338,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.5545095027116276,#DIV/0!,0.0,#DIV/0!,0.5058083089597721,1.2779317058559232
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0522373727674283,0.7260064686594011
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.6599889751694257,0.7876984755272751,0.0,8.657114039936767,0.0,8.657114039936767,0.484772956061917,0.46090204894780523,0.0,2.210458779903224,0.856756234775342,0.4813459327079374
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,38.16596638655462,1.2058746906343623,#DIV/0!,0.0,5.582788916422618,0.0,5.582788916422618,1.2533061359071953,#DIV/0!,0.0,#DIV/0!,0.4718701436655366,1.3054388884486356
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,#DIV/0!,0.0,#DIV/0!,1.2490403298421875,0.0,3.766782407407407,0.0,3.766782407407407,#DIV/0!,0.7200368673106603,#DIV/0!,0.0,1.268868925514607,0.4524049982022371
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,0.7578502415458938,0.9125891946992865,0.2419681104236078,1.3550407335249448,0.2419681104236078,1.3550407335249448,1.6133506378526299,0.6187527231174754,0.0,3.860779980702792,#DIV/0!,0.5236290936785986
11,Livingston & Wyoming Counties PUMA,0.0,0.0,1.1392128279883382,1.1555316401205338,29.064327485380115,0.0,29.064327485380115,0.0,0.31839947329219975,0.7375379250545935,#DIV/0!,#DIV/0!,0.0,1.187657118578055
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.0,0.0,0.4585419147224457,1.262394788423844,0.0,1.9056516763931803,0.0,1.9056516763931803,0.31210754868762564,0.42000413554816785,0.0,2.3899906369869224,0.0,0.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,#DIV/0!,0.0,#DIV/0!,1.1542734407291368,#DIV/0!,0.43149917197264337,#DIV/0!,0.43149917197264337,#DIV/0!,0.5740379426267161,#DIV/0!,0.9784043669955911,1.123830489818382,0.33702370371010626
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.2738140780413159,1.4951090588735645
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.43889918758916446,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.19731602338693563,#DIV/0!,#DIV/0!,1.2121053458296245,1.0028389122675698
16,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,0.0,#DIV/0!,1.2685997710797405,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,1.10139742242521,#DIV/0!,#DIV/0!,#DIV/0!,2.0224745134383686
17,Westchester County (Northwest) PUMA,0.0,0.0,0.8959121304266274,1.0329189686924494,0.0,2.581577217547963,0.0,2.581577217547963,0.6701758625926504,0.48401798597152046,0.0,0.42557089449578406,0.49211676099773116,0.3631797084085444
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,0.7058823529411765,1.0,#DIV/0!,0.4071800290165898,#DIV/0!,0.4071800290165898,0.6167328042328042,0.5382592461382639,#DIV/0!,0.9205849778493757,#DIV/0!,0.0
19,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,1.1318460812086875,0.41560658673792616,0.0,0.0,0.0,0.0,0.9676593792249153,1.0443674159964287,#DIV/0!,#DIV/0!,1.5130855796911804,1.1186467905166944
20,Westchester County (Northeast) PUMA,0.0,0.0,1.2145001622849723,0.9769810666054769,0.0,5.353609434295565,0.0,5.353609434295565,0.4066454064186871,0.4969427822442761,0.0,#DIV/0!,0.5899814471243042,0.4339039483118266
21,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
