,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_ownership_BABS,Home_ownership_HS
0,Total Geo,1.5360943820104014,0.7532733718525034,0.9904391540045606,0.9859459102060096,1.0682987490695814,1.6266100573256363,1.6763978513015236,2.2227093995814813,0.5557913715528011,0.6613184187303389,1.070918493108115,0.8956933403659041,0.7662127882199691,0.4474597325812828
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,#DIV/0!,0.9369485180978385,0.8828480436760692,0.8613906785522768,5.625538865436537,0.8613906785522768,5.625538865436537,0.8683388301491249,0.83804308897443,0.21356160755134967,#DIV/0!,0.28126259169178935,0.0
2,Ulster County (East) PUMA,#DIV/0!,0.0,1.6581196581196582,1.0727272727272728,#DIV/0!,5.784214618973562,#DIV/0!,5.784214618973562,0.173028884009473,0.4084288194444445,#DIV/0!,#DIV/0!,0.29834678969627065,11.43312597200622
3,Albany County (East Central)--Albany City PUMA,#DIV/0!,#DIV/0!,1.641025641025641,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.7258921855411617,#DIV/0!,#DIV/0!,#DIV/0!,3.3982300884955756,2.9505494505494507
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,0.5964125560538116,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.7096704909523724,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,#DIV/0!,#DIV/0!,0.9278277350112437,0.6804266777787249,#DIV/0!,9.73067759617467,#DIV/0!,9.73067759617467,0.48691776298684064,0.4183999468374757,0.0,#DIV/0!,1.1079460066192666,0.031090657678679454
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,4.443661971830986,#DIV/0!,4.443661971830986,1.7460834164311085,#DIV/0!,#DIV/0!,#DIV/0!,0.4242424242424242,1.2088122605363985
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.1386186770428015,0.0,3.2438794726930316,0.0,3.2438794726930316,#DIV/0!,1.0469411925103034,#DIV/0!,0.0,1.5934343434343434,0.6246626522281821
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",#DIV/0!,#DIV/0!,0.7578502415458938,0.9125891946992865,#DIV/0!,0.5146766601671655,#DIV/0!,0.5146766601671655,0.9802869720368993,1.7937773790631348,#DIV/0!,0.26630190050944286,#DIV/0!,#DIV/0!
11,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.3327010888654724,1.012035010940919,#DIV/0!,#DIV/0!,0.0,1.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,#DIV/0!,#DIV/0!,0.5645360524399127,1.2925170068027212,0.0,3.492463252504447,0.0,3.492463252504447,0.19951708390313716,0.7453508771929824,#DIV/0!,1.725824617860016,0.0,0.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0338754050929582,#DIV/0!,0.1739903641131264,#DIV/0!,0.1739903641131264,#DIV/0!,0.8896955413293975,#DIV/0!,0.23858421198221905,#DIV/0!,0.36492471788479736
