,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_ownership_BABS,Home_ownership_HS
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0
84,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,1.0,0.8392296161115819,#DIV/0!,0.0,#DIV/0!,0.0,2.571728849185497,1.3345711692207765,#DIV/0!,#DIV/0!,0.9067017483263407,0.6811145241911921
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,#DIV/0!,#DIV/0!,1.0,0.8977148595792663,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.3819329772880402,0.6780200838133303,0.0,#DIV/0!,1.4720587978561828,0.4797394934873372
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,#DIV/0!,#DIV/0!,1.0,0.7304132860040569,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.36904761904761907,0.2701841787439614,#DIV/0!,#DIV/0!,1.7988826815642458,0.8183375826727923
87,Dutchess County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.4248704663212437,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,0.29802864938202017,#DIV/0!,#DIV/0!,0.0,0.6595808702541288
88,Putnam County PUMA,#DIV/0!,#DIV/0!,1.060721062618596,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.6189929558780294,1.515990404492741,#DIV/0!,#DIV/0!,0.8431555384695082,1.087731811697575
89,Albany County (Outside Albany City) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.4918032786885246,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",#DIV/0!,#DIV/0!,1.0,0.6668965133737419,#DIV/0!,1.1071281659516954,#DIV/0!,1.1071281659516954,0.9401709401709402,1.3296364863828636,#DIV/0!,0.7143672358544401,0.5193141755649682,0.9496031451672724
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1.0422197808904756,#DIV/0!,0.956792402098173,1.1082383846414887,0.44658385093167696,1.4937836621292317,0.44658385093167696,1.4937836621292317,1.0313356164383563,1.0547400500338626,#DIV/0!,1.3541779557012403,1.893167701863354,1.3847350742809896
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.501432664756447,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,1.0036624677662005,#DIV/0!,0.0,0.0,#DIV/0!
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,#DIV/0!,1.7510917030567688,1.0,0.0,#DIV/0!,0.0,#DIV/0!,1.3600089083552949,1.7604982995711962,#DIV/0!,#DIV/0!,1.0,1.75
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
96,Rensselaer County--Troy City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0
97,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
99,Monroe County (East) PUMA,#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.21978021978021978,#DIV/0!,#DIV/0!,#DIV/0!,1.0,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",#DIV/0!,#DIV/0!,0.6874189364461738,1.084862563148316,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0571591313634745,1.1679078841981128,#DIV/0!,0.5218214142340999,0.9865695562469893,1.0644817255717656
101,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!
102,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26592941524895924,0.6621543221813962,#DIV/0!,#DIV/0!,0.8955470038482682,0.0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,#DIV/0!,#DIV/0!,0.5839598997493735,0.7163934426229508,7.855448144169948,#DIV/0!,7.855448144169948,#DIV/0!,0.25498591315868346,0.9812252964426876,#DIV/0!,#DIV/0!,0.0,1.510204081632653
104,NYC-Manhattan Community District 11--East Harlem PUMA,#DIV/0!,0.0,1.292887029288703,1.5641073666921206,0.0,1.7627217877210752,0.0,1.7627217877210752,0.4789313152886302,0.7994811171056808,#DIV/0!,#DIV/0!,0.9316472375235619,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",#DIV/0!,0.0,1.6407519981988066,0.8487972723185293,0.0,1.491656873100172,0.0,1.491656873100172,1.5045493518408681,0.9385618143595599,#DIV/0!,1.2696978440990971,0.8817405813222422,1.1746389870463518
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.0,#DIV/0!,1.3212956578805273,1.0,2.605577689243028,1.7537397393100078,2.605577689243028,1.7537397393100078,0.7653608217743562,0.27120422299153885,4.110201316298877,1.3950412108129322,0.0,0.33398049121298434
107,Onondaga County (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,#DIV/0!,#DIV/0!,1.0,0.761576354679803,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.7068179949008965,0.7837116421585223,#DIV/0!,#DIV/0!,0.7435233160621763,1.1329268292682926
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.22521750174636437,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,9.96,#DIV/0!,#DIV/0!,#DIV/0!,0.7929529193976084
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,0.0,#DIV/0!,1.4150943396226414,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.8147877013177159,#DIV/0!,#DIV/0!,#DIV/0!,1.6048575753405807
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.3499095840867993,#DIV/0!,1.0,0.941019940006392,0.24260397830018085,3.349333365763093,0.24260397830018085,3.349333365763093,0.5175978231534325,1.3541133432080295,#DIV/0!,#DIV/0!,1.1166365280289332,#DIV/0!
112,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.6305732484076432
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,#DIV/0!,#DIV/0!,0.8278733183681446,0.9216582366715546,#DIV/0!,1.4889836854710015,#DIV/0!,1.4889836854710015,2.2738781407927577,0.9605809502015477,#DIV/0!,1.1329868328314936,0.9448156000612327,0.6450263103679512
115,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,2.0515625,0.8477231329690346,0.3215238095238095,1.110573722797626,0.3215238095238095,1.110573722797626,0.6460378698224852,0.8319728428397329,0.32656294200848657,2.2771185997454717,0.8603445692883895,1.000482598672333
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.8195173687799021,#DIV/0!,7.521729306319198,#DIV/0!,7.521729306319198,#DIV/0!,0.2763130081300813,#DIV/0!,0.0,#DIV/0!,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",#DIV/0!,#DIV/0!,0.7072463768115942,1.0,0.0,#DIV/0!,0.0,#DIV/0!,4.161014792755699,0.22204120810364172,0.0,#DIV/0!,1.115535069141647,0.8908943717686887
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,#DIV/0!,#DIV/0!,1.6595744680851066,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.1917624653739614,#DIV/0!,#DIV/0!,#DIV/0!,0.6246562910850925,1.0
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,#DIV/0!,#DIV/0!,1.030430137311543,0.8227146814404432,#DIV/0!,0.7505642519111757,#DIV/0!,0.7505642519111757,1.4011030513636769,0.9127889507894094,#DIV/0!,1.1522997258604935,0.7102503073610468,1.1350439070096956
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,#DIV/0!,#DIV/0!,4.389705882352941,0.4787234042553192,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.9166666666666666,0.3046595602516211,#DIV/0!,#DIV/0!,1.0,0.0
124,Orange County (Southeast) PUMA,#DIV/0!,#DIV/0!,1.0,0.4387755102040816,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.6729538118366425,1.106923890063425,#DIV/0!,#DIV/0!,0.9870456742734617,1.0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5103263537155226,#DIV/0!,#DIV/0!,#DIV/0!,0.6398425074152088,#DIV/0!
126,Suffolk County (Northwest)--Smithtown Town PUMA,#DIV/0!,#DIV/0!,1.2723492723492724,0.6531007751937985,0.0,#DIV/0!,0.0,#DIV/0!,0.9327615140779414,0.6193471810089021,#DIV/0!,#DIV/0!,0.0,1.3527131782945738
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.4402834391628909,#DIV/0!,#DIV/0!,#DIV/0!,0.9034532374100719,1.0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.7608343160377359,#DIV/0!,0.8655133928571429,0.771106510236945,1.9084949951280008,#DIV/0!,1.9084949951280008,#DIV/0!,0.5253114524201642,0.51228688039444,#DIV/0!,#DIV/0!,1.0037690934338424,1.0794908616940904
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.0,#DIV/0!,0.9633016751171161,1.03662790711954,3.778707916287534,0.6849116919011679,3.778707916287534,0.6849116919011679,0.47503579549831976,1.0131419206078975,#DIV/0!,#DIV/0!,0.9587679193319422,0.8469976564676576
130,Westchester County (Southwest)--Yonkers City PUMA,#DIV/0!,#DIV/0!,1.0,0.9269317733612349,0.0,1.0522434687888353,0.0,1.0522434687888353,2.0996242140026156,1.1682523714356237,#DIV/0!,0.7563881546182432,0.717187619998464,0.7934439592430859
131,Broome (Outer West) & Tioga Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,#DIV/0!,#DIV/0!,1.6165413533834585,0.4838046150936259,0.8085756702471399,#DIV/0!,0.8085756702471399,#DIV/0!,1.3967817788567205,1.430540014112378,0.9217873632673297,#DIV/0!,0.0,1.0960498102088407
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",#DIV/0!,0.0,0.7535515750463249,1.0004703552419856,0.15040710584752034,1.4626340154108297,0.15040710584752034,1.4626340154108297,1.2322849042532447,0.8058401461425724,3.1486658015807483,0.7396888432763673,1.257515139590302,0.13669180414979593
134,NYC-Manhattan Community District 10--Central Harlem PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0369365294738428,#DIV/0!,#DIV/0!,1.0,#DIV/0!
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",#DIV/0!,#DIV/0!,1.0,1.6492537313432838,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.6640850992159786,0.8519790128985532,#DIV/0!,#DIV/0!,1.013898975960491,3.4349442379182156
136,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,#DIV/0!,1.9598171318575557,0.6685082872928176,0.8832828554861915,#DIV/0!,2.9702153110047846,#DIV/0!,2.9702153110047846,1.563058904425457,0.7021233718026464,#DIV/0!,0.37888815354070154,0.9723423965466196,0.30429026658721725
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.3959131545338441,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5022608829806271,#DIV/0!,#DIV/0!,1.0,1.0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,#DIV/0!,#DIV/0!,1.2033426183844012,1.2164366373902133,#DIV/0!,0.0,#DIV/0!,0.0,0.7795291392499867,1.3140737925359158,#DIV/0!,#DIV/0!,0.83254327563249,0.8654426287391453
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,#DIV/0!,0.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.784438550156306,0.8985318955437185,#DIV/0!,#DIV/0!,1.0,0.7858776031474654
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,0.0,#DIV/0!,0.0,1.1379052015631013,0.3487827715355805,#DIV/0!,#DIV/0!,1.0,1.0665610142630746
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.25627605881062104,1.276371532244684,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,#DIV/0!,1.0,0.44036697247706424,#DIV/0!,5.071366489618542,#DIV/0!,5.071366489618542,0.9908722781628826,0.1879701866815269,#DIV/0!,#DIV/0!,1.0,1.905255878284924
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,#DIV/0!,#DIV/0!,0.843042071197411,0.8996194100856327,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.1164442262197027,0.9498971241586011,#DIV/0!,1.1748609095307208,0.8510481888007301,0.9059479095386539
146,Capital Region,#DIV/0!,#DIV/0!,1.0,1.0202702702702702,0.0,15.668503213957758,0.0,15.668503213957758,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.1135135135135135,0.815908498898861
147,Central NY,#DIV/0!,#DIV/0!,1.0,0.7040954476222712,#DIV/0!,0.5111402423942617,#DIV/0!,0.5111402423942617,#DIV/0!,#DIV/0!,#DIV/0!,1.9631536604987931,2.3188976377952755,1.1770742475636677
148,Finger Lakes,#DIV/0!,0.0,1.0419458973520759,1.500817156590867,0.766824896342238,0.6039198881780988,0.766824896342238,0.6039198881780988,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.7037998583903705,0.8452859569648925
149,Long Island,3.416066498548824,2.1869801937499367,1.1093275847773816,0.9392106950048724,1.551641880055164,1.5098231471625527,1.551641880055164,1.5098231471625527,#DIV/0!,#DIV/0!,0.14731787703148083,1.4676144300008418,0.8868840712443038,0.941046972582667
150,Mid-Hudson,0.9871404957177836,0.9189925729323959,0.9554308316323223,1.0297024397178436,0.7021712376021023,1.34643669215738,0.7021712376021023,1.34643669215738,#DIV/0!,1.272145020213177,1.2430300929320943,1.281406175470362,0.880201540364772,0.7523996137407045
151,Mohawk Valley,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.1722846441947568
152,New York City,1.2979673850563924,1.1704093033995862,1.046038331188472,1.0100562944561335,1.0356315280417794,1.5575232398392032,1.0356315280417794,1.5575232398392032,#DIV/0!,#DIV/0!,1.2247673448708387,1.0205301448354869,0.9507506515687516,0.8553012946956094
153,North Country,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,2.1495726495726495
154,Southern Tier,#DIV/0!,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.961455002284148,1.0
