,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,50.13834510545412,48.192124361231585,51.80331181176124,54.914240200400066,53.20806047765794,56.65548716814703,47.68977400957638,48.246579650888506,46.915110851808635
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,27.698427047550172,26.365348399246702,28.52949809216319,0.0,#DIV/0!,0.0,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,100.0,#DIV/0!,100.0,84.3400447427293,100.0,71.65991902834008,100.0,100.0,100.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,36.33412042502952,46.130592503022974,26.989619377162633,18.771331058020476,37.80068728522337,0.0,23.56164383561644,23.56164383561644,#DIV/0!
4,Madison & Cortland Counties PUMA,100.0,100.0,100.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,74.93036211699165,100.0,45.1219512195122,55.14705882352941,#DIV/0!,55.14705882352941,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,100.0,100.0,#DIV/0!,100.0,100.0,100.0,100.0,#DIV/0!,100.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!,100.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",70.54794520547945,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,39.67620075553157,36.32876712328767,41.85218165627783,46.33204633204633,100.0,27.79220779220779,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,55.88235294117647,100.0,40.397350993377486,100.0,100.0,100.0,78.18181818181819,74.89539748953975,100.0
11,Erie County (Northwest) PUMA,0.0,0.0,#DIV/0!,14.6112600536193,18.56899488926746,0.0,0.0,#DIV/0!,0.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",70.26431718061674,67.57307953772943,72.58347978910369,43.32657200811359,43.110647181628394,43.6284046692607,100.0,#DIV/0!,100.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,#DIV/0!,0.0,26.08695652173913,0.0,39.66942148760331,#DIV/0!,#DIV/0!,#DIV/0!
14,Rockland County (North)--New City & Congers PUMA,24.94199535962877,23.981900452488688,25.952380952380956,69.52789699570815,100.0,53.59477124183007,#DIV/0!,#DIV/0!,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,12.682926829268293,17.607526881720432,9.877488514548238,34.7682119205298,0.0,72.41379310344827,0.0,0.0,0.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,30.155337038620495,34.77198697068404,27.669370752028065,34.08816829693153,25.179119754350047,43.88185654008439,25.121163166397416,13.701657458563535,56.15615615615616
18,Tompkins County PUMA,43.84236453201971,75.24366471734892,11.752988047808765,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
19,Dutchess County (Southwest) PUMA,100.0,100.0,100.0,50.607902735562305,46.273291925465834,54.761904761904766,#DIV/0!,#DIV/0!,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,60.49848942598187,72.09653092006033,48.86535552193646,53.23054331864905,40.37433155080214,58.097165991902834,31.40495867768595,100.0,0.0
21,Westchester County (Northwest) PUMA,52.867132867132874,44.8685326547922,62.629399585921334,89.04569892473118,80.1944106925881,100.0,43.61904761904762,100.0,0.0
22,Albany County (Outside Albany City) PUMA,81.27177700348433,87.25490196078431,77.97297297297298,79.51807228915662,65.04329004329004,100.0,100.0,#DIV/0!,100.0
23,Monroe County (South) PUMA,78.16854678168546,77.25225225225225,79.48303715670436,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
24,Jefferson & Lewis Counties PUMA,0.0,#DIV/0!,0.0,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",33.57142857142857,0.0,66.19718309859155,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,100.0,100.0,100.0,84.85958485958486,80.7153965785381,100.0,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,22.744599745870396,23.126338329764454,22.1875,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",10.805008944543829,0.0,20.02652519893899,47.20496894409938,0.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,84.92239467849224,100.0,61.79775280898876,100.0,100.0,100.0,100.0,100.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,31.66194904973716,40.42259990813045,24.77428674611773,41.66081871345029,47.91666666666667,35.82089552238806,8.932714617169374,0.0,23.692307692307693
31,Cayuga & Onondaga (South) Counties PUMA,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,82.42280285035629,68.77637130801688,100.0,45.2991452991453,#DIV/0!,45.2991452991453,100.0,100.0,#DIV/0!
33,Fulton & Montgomery Counties PUMA,0.0,#DIV/0!,0.0,61.212121212121204,100.0,53.62318840579711,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,69.31918656056587,78.2051282051282,58.38264299802761,93.69627507163324,100.0,86.30705394190872,100.0,100.0,100.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,93.31751680506129,93.37190952130457,93.28476401647133,70.68080172270996,62.780112044817926,77.77428481609556,100.0,100.0,100.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,100.0,#DIV/0!,100.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,100.0,100.0,100.0,84.98542274052478,68.3076923076923,100.0,100.0,100.0,100.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
