,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,0.11497071243699769,0.11258406205014718,0.11671805197256654,0.2346784857566233,0.18290874405586616,0.28193297871664347,0.33297816165654587,0.30684785406936116,0.36047996903425583
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,0.0,0.20583657587548637,0.11571500757958565,0.5076142131979695,0.560337552742616,1.0,0.38416075650118203
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.06290322580645161,0.0,0.1291390728476821,0.1254125412541254,0.14116002795248078,0.0927536231884058,0.0,0.0,0.0
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.515625,0.515625,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,0.0,0.0,#DIV/0!,0.22645099904852523,0.2569620253164557,0.13409961685823754,1.0,#DIV/0!,1.0
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,#DIV/0!,0.0,0.26332288401253917,0.0,0.525,1.0,#DIV/0!,1.0
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0701827242524917,0.11081967213114755,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
11,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.544839255499154,0.0,0.6598360655737705,0.2834008097165992,0.0,1.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.12951601908657123,0.12134344528710726,0.14338235294117646,0.19213313161875945,0.19250253292806485,0.191044776119403,0.7401247401247402,#DIV/0!,0.7401247401247402
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.3333333333333333,1.0,0.07652399481193256,0.3335459183673469,0.2909967845659164,0.36152219873150104,0.3581395348837209,0.18795888399412627,0.46968238691049086
14,Rockland County (North)--New City & Congers PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.1515323496027242,0.0,0.37186629526462395,1.0,1.0,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.0,0.0,0.40771349862258954,0.37018181818181817,0.44146500981033354,0.49017341040462425,0.5233644859813084,0.4258210645526614
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.04062229904926534,0.0,0.044131455399061034,0.24493471409275103,0.24821002386634844,0.24066390041493776,0.7052154195011338,1.0,0.0
18,Tompkins County PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
19,Dutchess County (Southwest) PUMA,0.0,0.0,0.0,0.03898305084745763,0.0,0.08394160583941605,0.0,#DIV/0!,0.0
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.40929312901631243,0.40860215053763443,0.40988106129917656,0.43052533416226296,0.4746753246753247,0.38998211091234347,0.19636363636363635,0.0,0.5023255813953489
21,Westchester County (Northwest) PUMA,0.0,#DIV/0!,0.0,0.34813278008298754,0.0683321087435709,0.7111534795042898,0.2936241610738255,0.43640897755610975,0.0
22,Albany County (Outside Albany City) PUMA,0.36363636363636365,1.0,0.0,0.5542938254080908,0.42,0.68688293370945,1.0,1.0,#DIV/0!
23,Monroe County (South) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
24,Jefferson & Lewis Counties PUMA,1.0,1.0,1.0,0.391812865497076,0.484629294755877,0.0,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,1.0,#DIV/0!,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.10892923304927751,0.16225165562913907,0.0,0.5661740558292282,1.0,0.391804788213628,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.20157068062827224,0.30434782608695654,0.0,#DIV/0!,#DIV/0!,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.12002697235333783,0.0,0.31928251121076234,0.18150879183210436,0.16787859626936452,0.20178739416745062,0.0825593395252838,0.10899182561307902,0.0
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
33,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.40765027322404374,0.4175531914893617,0.4007421150278293,0.45229244114002476,0.07724425887265135,1.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.6398305084745762,#DIV/0!,0.6398305084745762,0.22947475777664456,0.514018691588785,0.09097801364670205,0.0,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,#DIV/0!,0.24234904880066171,0.0,0.3564476885644769,#DIV/0!,#DIV/0!,#DIV/0!
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,0.0,0.28324531925108015,0.05687740765918876,0.4496834388537154,0.43135518157661645,0.3464302827024437,0.5043227665706052
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,0.0,0.36525047558655677,0.11354166666666667,0.7568881685575365,0.38095238095238093,#DIV/0!,0.38095238095238093
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.05855855855855856,0.10441767068273092,0.0,0.21227768215720022,0.3081761006289308,0.19087719298245615,0.0,0.0,0.0
41,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.2925531914893617,0.0,0.3697478991596639,1.0,#DIV/0!,1.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.2940243257535695,0.41830624465355004,0.09279778393351801,0.3386454183266932,0.4857142857142857,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.08466819221967964,1.0,0.0,0.25430398425971473,0.21845318860244234,0.27469135802469136,0.4017094017094017,0.5053763440860215,0.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.37392959086584204,0.3321976149914821,0.4267241379310345,0.28115625852195253,0.11001410437235543,0.38906180524677636,0.14071510957324107,0.15006150061500614,0.0
45,Saratoga County (Outer) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.4375,0.6497890295358649,0.14327485380116958,0.5290990486849468,0.30495049504950494,0.694026226323458,0.28322894919972164,0.0,0.7254901960784313
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.10025062656641603,0.0,0.1092896174863388,0.0,0.0,0.0,0.0,0.0,0.0
48,Wayne & Seneca Counties PUMA,0.2026431718061674,0.07179487179487179,1.0,0.26571428571428574,0.6348122866894198,0.0,0.0,0.0,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.07275320970042796,0.04689984101748808,0.11124260355029586,0.0811623246492986,0.12706480304955528,0.05128205128205128,0.0,0.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,#DIV/0!
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0647887323943662,0.0,0.11010638297872341,0.24887748556767159,0.07214665878178593,0.4583041345480028,0.6037267080745342,0.0,1.0
54,Columbia & Greene Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.0,#DIV/0!,0.0,0.04951370468611848,0.0,0.1432225063938619,0.6695371367061357,#DIV/0!,0.6695371367061357
56,Erie County (West Central)--Buffalo City (West) PUMA,0.40045766590389015,0.0,0.813953488372093,0.139459776864357,0.0,0.39782244556113905,0.47327502429543244,0.610318331503842,0.3644289450741064
57,Erie County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.2812051649928264,0.0,0.33676975945017185,0.3174037089871612,0.6312056737588653,0.0,0.3086232980332829,0.0,1.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.16301434652372696,0.3528055342044581,0.031007751937984496,0.13988930169080294,0.13046574562028201,0.1506160830090791,0.18552232336367577,0.3176116407425991,0.08508202975963373
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0878877400295421,0.0,0.3730407523510972
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.20724029380902415,0.3378956372968349,0.0,0.0,0.0,0.0,0.08892508143322475,0.11470588235294117,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.598019801980198,1.0,0.5166666666666667,#DIV/0!,#DIV/0!,#DIV/0!
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.6589595375722543,1.0,0.0,0.2570317175344105,0.26993865030674846,0.2420916720464816,0.6243542435424354,0.6471698113207547,0.5919642857142857
64,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.3791563275434243,0.1905564924114671,0.6489746682750301,1.0,1.0,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.4868421052631579,0.6532846715328468,0.23626373626373626,0.0,#DIV/0!,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.17901234567901234,0.2602040816326531,0.14915572232645402,0.32477000520742927,0.30557406173662005,0.3370850548511184,0.46483744523864423,0.4134742404227213,0.5046021681325424
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.23593646591661152,0.0,0.3467898832684825,0.34400776322173704,0.21072961373390559,0.4246042045159616,0.41981284285253306,0.38729198184568836,0.4775985663082437
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,0.2083710817177025,0.15252490553074544,0.27070552147239263,0.4425045153521975,0.21649484536082475,0.8484848484848485
70,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.07052896725440806,0.0,0.10576923076923077,0.13067770305225038,0.09296994396332145,0.15647325317999652,0.12377943710511201,0.2769922879177378,0.0
72,Orange County (Southeast) PUMA,0.0,#DIV/0!,0.0,0.15052631578947367,0.06762028608582575,0.20689655172413793,#DIV/0!,#DIV/0!,#DIV/0!
73,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.15483870967741936,0.0,0.301255230125523,#DIV/0!,#DIV/0!,#DIV/0!
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.18986636971046772,0.32132564841498557,0.10707803992740472,0.07916307161345988,0.07584376185058779,0.08354177088544272,0.0,0.0,0.0
75,Livingston & Wyoming Counties PUMA,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.190521327014218,0.3701657458563536,0.0,0.0,#DIV/0!,0.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.0,0.0,0.0,0.16877045348293596,0.16317991631799164,0.17236084452975048,0.14872594903796152,0.0,0.1933739012846518
78,Erie County (North Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.25598259608411894,1.0,0.10157618213660245,1.0,#DIV/0!,1.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,0.0,0.15066354410616706,0.0,0.18977384464110128,#DIV/0!,#DIV/0!,#DIV/0!
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
83,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.15833333333333333,0.0,0.2676056338028169,0.0,0.0,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.2222222222222222,0.0,0.3188405797101449,0.6012345679012345,0.6094316807738815,0.5970056144728634,0.5256030469741854,0.3840877914951989,0.7535911602209945
85,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.7896551724137931,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,#DIV/0!,0.1152542372881356,0.0,0.3269230769230769,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.054313099041533544,0.08491508491508491,0.0,0.2602900823206586,0.28266913809082483,0.24388586956521738,0.3180327868852459,0.0,0.4817880794701987
88,Onondaga County (Central)--Syracuse City PUMA,1.0,#DIV/0!,1.0,0.4069767441860465,0.3349875930521092,0.4367934224049332,0.6239782016348774,1.0,0.37697516930022573
89,Westchester County (Central)--White Plains City PUMA,0.0,#DIV/0!,0.0,0.18478260869565216,0.12013201320132014,0.4196642685851319,#DIV/0!,#DIV/0!,#DIV/0!
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.08658008658008658,0.1762114537444934,0.0,0.23135685703892325,0.16559139784946236,0.29911373707533234,0.5339299030574198,0.1523046092184369,0.7600950118764845
