,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,4.3347342661062935,4.04471330878485,4.631403357727077,6.178379124672097,5.9433701158830825,6.4518387483722215,5.502595563945257,3.805678062645928,8.567993805778556
1,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
2,Tompkins County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
3,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,13.171967351533914,4.0190735694822886,19.616306954436453,10.921302379909475,2.8012048192771086,18.560498724851232,0.0,0.0,0.0
4,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",3.095349198942293,2.595331303465275,3.6738802214393558,2.7407772844378666,0.5268806712850034,5.579184388291218,0.0,0.0,0.0
5,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,2.630247850278199,0.0,3.9068369646882046,0.0,0.0,0.0,0.0,0.0,0.0
7,Dutchess County (Southwest) PUMA,0.0,0.0,0.0,1.6091954022988506,2.5491624180626364,0.0,0.0,0.0,0.0
8,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",2.490421455938697,6.364749082007344,0.0,8.911788019476843,3.655866900175132,14.543748533896316,17.15927750410509,16.47972389991372,17.7760375880971
9,Dutchess County (North & East) PUMA,0.0,0.0,0.0,14.453781512605044,27.593582887700535,0.0,0.0,0.0,0.0
10,Erie County (Central) PUMA,36.54618473895582,42.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,11.3915857605178,48.484848484848484,0.0,0.0,0.0,0.0,19.829317269076306,17.634252539912918,24.7557003257329
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,8.410067526089625,7.6163610719323,9.507557289127256,6.1486782532495985,4.117787886042614,9.325842696629213,4.094827586206897,0.0,10.772501771793054
14,Westchester County (Northeast) PUMA,5.097649784839457,8.525576730190572,3.4090909090909087,0.0,0.0,0.0,0.0,0.0,#DIV/0!
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.3784461152882206,0.0,4.049079754601228,0.0,0.0,0.0,31.00069979006298,36.15664845173042,13.897280966767372
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,#DIV/0!,0.0,18.556701030927837,33.9622641509434,0.0,17.99163179916318,0.0,22.05128205128205
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,24.680073126142595,35.24804177545692,0.0,0.0,#DIV/0!,0.0
18,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,38.88888888888889,#DIV/0!,38.88888888888889,0.0,0.0,#DIV/0!
19,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",2.8738025822573925,4.020486555697824,1.5160703456640388,4.801704359226483,5.477936090745608,3.819095477386935,0.0,0.0,0.0
20,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
21,Oswego County PUMA,0.0,0.0,#DIV/0!,25.384615384615383,25.384615384615383,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",7.056694813027745,28.888888888888886,0.0,23.064250411861615,38.041002277904326,11.583236321303842,0.0,0.0,0.0
23,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,9.687379390196835,7.92276964047936,12.121212121212121,10.481770833333332,9.986443741527339,10.939457202505219,11.83673469387755,12.73792093704246,0.0
24,Ontario & Yates Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
25,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,1.7309941520467838,0.0,3.4069981583793743,0.0,0.0,0.0
26,Erie County (Northwest) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1.9762845849802373,4.46677833612507,0.0,10.999686618614854,17.329054554431007,0.0,0.0,0.0,0.0
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,6.94672612062896,15.210688591983557,0.0,0.0,0.0,0.0
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4.117823865344153,8.948399738732855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1.5039232781168266,2.9274501484938478,0.0,11.551785927607215,7.408241387074983,16.23409669211196,8.849887976101568,7.79816513761468,9.357696566998893
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,10.30646303226459,11.03858706085621,9.491235570756734,3.7644787644787647,2.157456472369417,6.5912117177097205,13.628677713899224,12.577962577962579,15.58567279767667
32,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,3.1104199066874028,0.0,6.90846286701209,0.0,0.0,0.0
33,Schenectady County--Schenectady City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6.6229734391169375,5.635245901639344,7.124284971398856,3.587443946188341,0.0,15.09433962264151,0.0,#DIV/0!,0.0
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,4.4727123512515385,10.88911088911089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,8.526490066225167,9.519408502772643,0.0,0.0,0.0,0.0,6.474820143884892,6.852791878172589,0.0
38,Erie County (Northeast) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
39,Monroe County (North & West) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,0.0,23.050556983718938,28.35820895522388,17.375886524822697,0.0,0.0,0.0
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,0.0,3.940428172510084,7.715674362089915,0.0,0.0,0.0,0.0
42,Erie County (West Central)--Buffalo City (East) PUMA,0.0,#DIV/0!,0.0,73.82198952879581,84.4311377245509,0.0,0.0,#DIV/0!,0.0
43,Suffolk County (Northwest)--Smithtown Town PUMA,4.252577319587629,6.032906764168191,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,4.699738903394255,0.0,9.224855861627162,0.0,0.0,0.0,16.56196459166191,22.342064714946073,0.0
45,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,2.7044025157232707,5.119047619047619,0.0,0.0,0.0,0.0
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",6.866952789699571,0.0,9.43952802359882,0.0,0.0,0.0,0.0,0.0,#DIV/0!
48,Erie County (South) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
49,Albany County (Outside Albany City) PUMA,14.450549450549449,14.251040221914007,15.211640211640212,40.6496062992126,0.0,54.920212765957444,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.484893696381947,1.062959934587081,0.0,5.854049719326383,9.213294068153134,0.0,0.0,0.0,0.0
51,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,0.0
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,0.0,13.97712833545108,0.0,33.33333333333333,26.171875,0.0,100.0
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",17.94267765999215,34.80305702527925,9.490126731506042,9.66937437651418,8.593867995771031,10.62997436935114,6.20004843787842,0.0,14.687320711417096
