,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
33,Fulton & Montgomery Counties PUMA,0.0,0.0,0.0,0.038776624795193886,0.07577374599786553,0.0,0.0,0.0,0.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,0.0,0.19175911251980982,0.0,0.24897119341563786,0.0,#DIV/0!,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.0,0.12406793703396851,0.13306451612903225,0.11238095238095239,0.0,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,#DIV/0!,0.0,0.23666666666666666,0.0,0.5772357723577236,0.0,0.0,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,0.06810709253170502,0.11301636788776305,0.0,0.0,0.0,#DIV/0!
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.04383680555555555,0.10871905274488698,0.0,0.1137586471944658,0.10931622040274397,0.11813426329555361,0.2833123160992013,0.3653116531165312,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.2207856787667827,0.10805300713557595,0.32815533980582523,0.09652002626395273,0.13066666666666665,0.0,0.07792207792207792,0.07792207792207792,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.5601436265709157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.32075471698113206,0.452991452991453,0.18760757314974183,0.049463369108726084,0.14382632293080055,0.0,0.2,0.24324324324324326,0.0
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.0,0.0,0.07504826254826255,0.0,0.14930388862217955,0.10318949343339587,0.12761020881670534,0.0
45,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.26034858387799564,0.0,0.3682588597842835,0.1878048780487805,0.2006726457399103,0.1757607555089192,0.16236162361623616,0.0,0.3548387096774194
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.0,0.0,0.0,0.06160287081339713,0.0,0.1138121546961326,0.17313432835820897,0.23673469387755103,0.0
48,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.4952076677316294,0.6729559748427673,0.4346895074946467,0.0,0.0,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.0,0.0,#DIV/0!,0.058394160583941604,0.0,0.17959183673469387,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.02260327357755261,0.04873949579831933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.12203023758099352,0.0,0.2008888888888889,0.05534495830174375,0.026049766718507,0.10974729241877257,0.09635173058933583,0.10404040404040404,0.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.2502164502164502,0.0,0.46117021276595743,0.0,0.0,0.0,0.0,0.0,0.0
54,Columbia & Greene Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
55,Rensselaer County--Troy City PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,0.0,0.0,0.0,0.05808903365906623,0.08935281837160751,0.0,0.0,0.0,#DIV/0!
57,Erie County (South) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.5538020086083214,0.0,0.6632302405498282,0.0,0.0,0.0,0.23874755381604695,0.3973941368078176,0.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.01042836515321675,0.0,0.016756896107244134,0.1241171335608285,0.17680714485068377,0.054645814167433304,0.1308442650521359,0.27885304659498206,0.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.2559906487434249,0.0,0.36622073578595316,0.0,0.0,0.0,0.779896013864818,0.8695652173913043,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.1863932898415657,0.2424924924924925,0.0945945945945946,0.15737704918032788,0.2969509500662837,0.0,0.011063011063011063,0.0,0.1402439024390244
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,0.0,0.05435565154787617,0.0,0.10863309352517986,0.452720207253886,0.6430542778288868,0.0
64,Albany County (East Central)--Albany City PUMA,0.0,0.0,0.0,0.044536509580528225,0.07037643207855974,0.0,1.0,1.0,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.0,0.022351797862001945,0.0,0.1036036036036036,#DIV/0!,#DIV/0!,#DIV/0!
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,0.0,0.0,0.16695635380455776,0.17561845330956094,0.16033395808485262,0.16526362428001773,0.11548696114954764,0.20075901328273243
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,0.0,0.1125432858791843,0.17777777777777778,0.0752720677146312,0.12035928143712575,0.08568646543330087,0.17573872472783825
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.0,0.0,0.0,0.09839816933638444,0.09300184162062615,0.10373066424021839,0.15602263540824576,0.16826503923278116,0.0
70,Erie County (Northeast) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.03213872832369942,0.1110223642172524,0.0,0.1660436137071651,0.11068702290076336,0.21916971916971917,0.0,0.0,0.0
72,Orange County (Southeast) PUMA,0.0,0.0,0.0,0.010560519902518278,0.017004578155657292,0.0,0.0,0.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.0,0.0,0.0,0.10916666666666666,0.1814404432132964,0.0,#DIV/0!,#DIV/0!,#DIV/0!
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.029787234042553193,0.052789442111577684,0.01331615120274914,0.11232657417289221,0.1759297952361053,0.0,0.28286189683860236,0.2903225806451613,0.27307692307692305
75,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.0,0.0,0.0,0.16762783544790466,0.1375770020533881,0.20614035087719298,0.0,0.0,0.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.06729264475743349,0.05218317358892439,0.08583877995642701,0.11029911624745072,0.04365079365079365,0.16966580976863754,0.01656412683388547,0.0,0.023664638269100743
78,Erie County (North Central) PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,0.0,0.0,0.0,0.11716710182767624,0.1603960396039604,0.07488702388637831,0.0,0.0,0.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,0.0,0.026271471876052544,0.05203468979319546,0.0,0.0,0.0,0.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0.0,0.0,#DIV/0!,0.19972260748959778,0.24956672443674177,0.0,0.0,0.0,#DIV/0!
83,Niagara County (North & East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,0.0,0.24902470741222366,0.37669376693766937,0.17724733367191467,0.12793876435210497,0.0,0.47657841140529533
85,Warren & Washington Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.10975035327366933,0.13666915608663183,0.06377551020408163,0.0,0.0,0.0,0.3296943231441048,0.3484848484848485,0.3153846153846154
88,Onondaga County (Central)--Syracuse City PUMA,0.0,0.0,0.0,0.09296482412060302,0.0,0.19856887298747763,0.1628721541155867,0.40086206896551724,0.0
89,Westchester County (Central)--White Plains City PUMA,0.04188991719434973,0.0,0.07577092511013216,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.0,0.0,0.0,0.3310841205578048,0.34277879341864714,0.31975199291408324,0.6575875486381323,0.5028248587570622,1.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.06654082114204814,0.1462655601659751,0.0,0.05917585050311452,0.06946182728410513,0.052795031055900624,0.2614265927977839,0.10985178727114212,0.36128661688684666
92,Cattaraugus & Allegany Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
93,Oswego County PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.0,0.0,0.0,0.03821738567171913,0.02372356884992264,0.05285082009893257,0.1993939393939394,0.25396825396825395,0.15987460815047022
95,Monroe County (East) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.024028629856850715,0.0,0.03936348408710218,0.05796344647519582,0.0,0.15061058344640435,0.0,#DIV/0!,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.12004069175991862,0.0,0.17276720351390923,0.0785351864107655,0.0,0.16519721577726218,0.0,0.0,0.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.0,0.0,0.0,0.037624204532767665,0.04048257372654156,0.035584465276449206,0.19162790697674417,0.4309623430962343,0.0
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.03822714681440443,0.0,0.06948640483383686,0.3416102332580888,0.41197822141560797,0.0,0.0,0.0,0.0
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,0.0,0.0,0.0,0.22972972972972974,0.4871060171919771,0.0,0.5449438202247191,1.0,0.0
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,0.09918616480162767,0.07581227436823104,0.1549053356282272,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.1039426523297491,0.0,0.12108559498956159,0.0,0.0,0.0
105,Genesee & Orleans Counties PUMA,0.0,0.0,0.0,0.30057803468208094,0.0,0.6666666666666666,0.0,0.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.03876326718966313,0.0875,0.0,0.017316017316017316,0.0,0.03367408298256164,0.06609195402298851,0.3150684931506849,0.0
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,#DIV/0!,0.3241758241758242,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,0.04257028112449799,0.0,0.08217054263565891,0.04138292299633316,0.063915857605178,0.0,#DIV/0!,#DIV/0!,#DIV/0!
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.0,0.0,0.0,0.07538297114356965,0.03969022265246854,0.11331569664902998,0.33055466495671687,0.2317629179331307,0.40266222961730447
110,Suffolk County (East) PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
111,Orange County (Northwest) PUMA,0.02975929978118162,0.0,0.05582922824302135,0.020451127819548873,0.031760859411489956,0.0,0.0,0.0,0.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.0393600812595226,0.04878048780487805,0.035676439420699396,0.06984853437942683,0.0781551524507912,0.0590738423028786,0.15789473684210525,0.0,0.4049733570159858
114,Suffolk County (Northwest)--Smithtown Town PUMA,0.040172166427546625,0.0,0.06939281288723669,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,0.0,0.0,0.0,0.06637884511602807,0.15260545905707196,0.0,1.0,1.0,#DIV/0!
116,Westchester County (Northeast) PUMA,0.11482254697286012,0.18803418803418803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.08608385370205174,0.13454165214360406,0.0,0.25016244314489927,0.2336283185840708,0.29584352078239606
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.051653391262370264,0.0,0.10979989738327348,0.10490964337118183,0.12952326249282023,0.07398051245037893,0.0,0.0,0.0
119,Dutchess County (North & East) PUMA,0.12233009708737864,0.0,0.36627906976744184,0.08433734939759036,0.051053484602917344,0.1807511737089202,0.0,0.0,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
121,Broome (Outer West) & Tioga Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,0.0,0.0,0.08590806330067823,0.10298102981029811,0.0,0.0,0.0,0.0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.0,0.0,0.0699912510936133,0.10582010582010581,0.0,0.22916666666666666,1.0,0.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,0.0,0.0,0.0,0.0385002516356316,0.07011915673693858,0.0,0.0,0.0,0.0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.06038086391082211,0.0,0.09393063583815028,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
127,Onondaga County (North) PUMA,0.0,0.0,0.0,0.2922374429223744,1.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.2564705882352941,0.29863013698630136,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
129,Monroe County (North & West) PUMA,0.0,#DIV/0!,0.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,0.3772455089820359,0.0,1.0,0.17331875341716785,0.3098729227761486,0.0,0.39834710743801655,1.0,0.0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.0,0.0,0.0,0.04417670682730924,0.0,0.21568627450980393,0.0,#DIV/0!,0.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.10830324909747292,0.12987012987012986,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.06344827586206897,0.14814814814814814,0.0,0.015787447054293417,0.0,0.028883409651285663,0.7110091743119266,0.0,1.0
135,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,0.0,0.08960967564595931,0.30241187384044527,0.0,0.4280618311533888,0.39789473684210525,0.4672131147540984
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.34464751958224543,0.34464751958224543,#DIV/0!
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.0,0.0,0.0,0.048894062863795114,0.05182072829131653,0.046812749003984064,0.0,0.0,0.0
138,Putnam County PUMA,0.0,0.0,0.0,0.09770453207769277,0.22585034013605443,0.0,0.0,#DIV/0!,0.0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.033602722245852826,0.0730804810360777,0.0,0.046722454672245464,0.06498545101842872,0.0,0.28407908428720086,0.1568627450980392,1.0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.10510732790525537,0.0,0.17401960784313725,0.057269419395665246,0.15033222591362128,0.0,0.22191400832177532,0.35398230088495575,0.0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.27945859872611467,0.0,0.35526315789473684,0.0,0.0,0.0,0.0,#DIV/0!,0.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.05286624203821656,0.0,0.08736842105263158,0.04331087584215592,0.07620660457239628,0.0,0.0,0.0,#DIV/0!
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
146,Capital Region,0.0,0.0,0.0,0.1122436295835923,0.08040963398444909,0.17279942279942279,0.5,0.5,#DIV/0!
147,Central NY,0.0,0.0,0.0,0.17881660673422686,0.19553072625698323,0.16022099447513813,0.09717868338557993,0.33695652173913043,0.0
148,Finger Lakes,0.0,0.0,0.0,0.17577353522053982,0.17035611164581327,0.18094887826406766,0.15710129595345146,0.0661764705882353,0.43783783783783786
149,Long Island,0.05511398022997781,0.04932126696832579,0.05977429923552967,0.043084587891259615,0.03886426918702694,0.048291880383238166,0.015570672713529856,0.023313716613852422,0.0
150,Mid-Hudson,0.03418869084204056,0.02110016420361248,0.04569737222061796,0.06199372876927097,0.0667978612802614,0.05518112889637742,0.03959006036782255,0.0822237017310253,0.008497208060208788
151,Mohawk Valley,0.32274247491638797,0.0,0.41594827586206895,0.05338962006456419,0.09438103599648814,0.0,0.2664150943396226,0.28438228438228436,0.2578125
152,New York City,0.04936961932351381,0.04736163271499564,0.05088581126562881,0.08027877421338526,0.0908115020009314,0.06889639524370063,0.21606260131686914,0.22917808219178082,0.19762122598353157
153,North Country,0.0,0.0,0.0,0.16123105190629305,0.0447427293064877,0.3480861244019139,#DIV/0!,#DIV/0!,#DIV/0!
154,Southern Tier,0.0,0.0,0.0,0.13187702265372167,0.18219983207388749,0.08508977361436378,0.26141078838174275,0.38414634146341464,0.0
155,Western NY,0.05117352828010773,0.04695524578136464,0.055825242718446605,0.11027444763697612,0.17952694842962388,0.03789260385005066,0.10335641981885989,0.13063973063973064,0.0
