,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
0,Total Geo,11.836210394421213,11.566030644055806,12.081085630465624,23.82719344313104,20.256681436844737,27.48932697137117,37.75769509096111,33.6204736852248,43.522509096279585
1,Monroe County (Central)--Rochester City (East) PUMA,19.477124183006538,7.650273224043716,49.53703703703704,7.551020408163265,4.74898236092266,16.049382716049383,0.0,0.0,0.0
2,NYC-Brooklyn Community District 4--Bushwick PUMA,14.307116104868914,0.0,24.0251572327044,18.59220866075907,10.912008558438085,31.400535236396077,36.42512077294686,29.60331557134399,44.56214689265537
3,NYC-Manhattan Community District 10--Central Harlem PUMA,25.118408588569626,20.326409495548962,33.58078602620087,52.44225672093904,40.60434372049103,60.366624525916556,26.606538895152198,10.65203357004519,48.830935251798564
4,Ontario & Yates Counties PUMA,0.0,0.0,0.0,9.135802469135802,0.0,12.54237288135593,60.49382716049383,#DIV/0!,60.49382716049383
5,Albany County (Outside Albany City) PUMA,10.068912710566616,17.46347941567065,0.0,21.025195482189403,0.0,35.693215339233035,38.759689922480625,38.759689922480625,#DIV/0!
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,40.10989010989011,18.045112781954884,100.0,23.952095808383234,100.0,0.0
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,13.074574792847798,16.44716692189893,8.611955420466058,19.4490454188824,18.145761031234507,20.904059040590404,44.9456029011786,34.54183266932271,58.67507886435332
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",19.456641053787045,9.819324430479183,24.63095740194011,52.305721605465415,49.849488260084286,58.29662261380323,32.646536412078156,35.60523446019629,27.115188583078492
9,Warren & Washington Counties PUMA,4.411764705882353,6.8181818181818175,0.0,25.0,#DIV/0!,25.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (North Central) PUMA,29.07166123778502,38.62864901561439,14.750762970498474,0.0,0.0,0.0,28.169014084507044,39.8406374501992,0.0
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",7.107359785438196,1.619552414605418,13.440951571792692,18.507042253521128,17.84543325526932,19.50530035335689,0.0,#DIV/0!,0.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,40.298507462686565,100.0,0.0
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.5555948382534912,3.580146460537022,0.0,3.6844591402928675,0.0,12.76595744680851,40.31083050024284,35.73667711598746,47.76500638569604
