,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,3.4888168328530047,3.1834713745656837,3.8062868330302218,3.8325924935663913,2.7475142697593538,5.198831595985145,5.045744177843156,4.325453378444534,6.64811229428848
1,Monroe County (Central)--Rochester City (East) PUMA,6.331168831168831,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
2,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,1.8725904167431615,0.0,5.445808862786973,10.579345088161208,14.92007104795737,0.0
3,NYC-Manhattan Community District 10--Central Harlem PUMA,5.0927610040014555,0.0,17.3053152039555,3.121387283236994,0.0,6.223246624958842,8.287292817679557,10.65203357004519,0.0
4,Ontario & Yates Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,0.0
5,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,12.854030501089325,0.0,21.299638989169676,38.759689922480625,38.759689922480625,#DIV/0!
6,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
7,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,7.383867651182354,11.44465290806754,1.3478968161747618,2.675343456254519,1.4782107890190057,4.694075752670767,0.0,0.0,0.0
8,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",2.519039250146456,0.0,3.795233892321271,0.0,0.0,0.0,8.316987053746567,11.559432933478735,0.0
9,Warren & Washington Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (North Central) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
11,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",8.11903606663432,2.3944080904223677,14.941510102800425,1.0464629552113855,1.405283867341203,0.0,0.0,#DIV/0!,0.0
12,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,49.29577464788733,0.0,100.0
13,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1.3913384283754655,0.0,2.4190800681431,0.0,0.0,0.0,0.0,0.0,0.0
14,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.0,0.0,0.0,3.7959183673469385,7.02416918429003,0.0,0.0,#DIV/0!,0.0
15,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,6.454081632653061,12.019002375296912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Onondaga County (Central)--Syracuse City PUMA,32.34295415959253,30.255681818181817,35.44303797468354,6.021897810218978,10.766721044045676,0.0,0.0,0.0,0.0
17,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,2.131484334874165,4.443254817987152,0.0,7.277289836888332,6.552330694810905,8.240794856808883,0.0,0.0,0.0
18,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,0.0,0.0,2.3126338329764455,1.1068539804171988,3.532959931064197,0.0,0.0,0.0
19,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.0,0.0,6.916038751345532,21.048321048321046,0.0,6.985573272589218,0.0,100.0
20,Monroe County (Central)--Rochester City (West) PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,"Chenango, Delaware & Broome (East) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
22,Dutchess County (North & East) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0
23,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,3.019693654266958,0.0,6.111603188662533,0.0,0.0,0.0,0.0,0.0,0.0
24,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,4.301075268817205,10.070493454179255,0.0,18.90686001115449,28.216216216216218,8.986175115207374,0.0,0.0,0.0
25,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.0,0.0,0.0,2.5376344086021505,2.3335621139327385,2.6840679635557745,0.0,0.0,0.0
26,Westchester County (Southeast) PUMA,4.718735471873547,6.424185167690127,3.0663615560640736,14.856824098177762,14.939434724091521,14.754779717373234,6.724080821464061,6.88836104513064,0.0
27,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,10.093582887700535,17.99761620977354,0.0,0.0,0.0,0.0,3.4438226431338785,0.0,11.958146487294469
28,Westchester County (Northwest) PUMA,6.736711990111248,0.0,10.905452726363182,1.923372826588706,3.200204813108039,0.0,0.0,0.0,0.0
