,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
0,Total Geo,49.53282134315721,51.08358479815991,48.161486858433086,50.73281501610306,46.62772566393585,54.97633363182807,59.09842275638818,56.79344262295082,61.647809689585145
1,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",38.27859569648924,11.059907834101383,47.147147147147145,0.0,0.0,0.0,100.0,#DIV/0!,100.0
2,Tompkins County PUMA,41.06972301814709,36.53846153846153,45.54079696394687,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
3,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,78.05243445692884,91.3322632423756,66.43258426966293,32.79232755440797,33.2274459974587,32.189973614775724,24.107142857142858,#DIV/0!,24.107142857142858
4,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",84.62796402289452,79.86206896551724,91.56626506024097,62.59243149195303,46.81069958847737,74.15222305953279,100.0,100.0,100.0
5,Madison & Cortland Counties PUMA,40.63492063492063,67.01570680628272,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,#DIV/0!,0.0,32.48945147679325,17.525773195876287,100.0,#DIV/0!,#DIV/0!,#DIV/0!
7,Dutchess County (Southwest) PUMA,70.7509881422925,44.3609022556391,100.0,0.0,0.0,#DIV/0!,100.0,#DIV/0!,100.0
8,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.0,#DIV/0!,0.0,13.858695652173914,0.0,100.0,0.0,0.0,#DIV/0!
9,Dutchess County (North & East) PUMA,100.0,100.0,100.0,87.36591179976162,100.0,77.77777777777779,#DIV/0!,#DIV/0!,#DIV/0!
10,Erie County (Central) PUMA,100.0,#DIV/0!,100.0,47.51619870410367,10.720562390158172,73.04878048780488,100.0,100.0,100.0
11,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,100.0,100.0,100.0,29.275362318840582,20.227272727272727,35.96638655462185,100.0,100.0,100.0
12,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
13,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,14.46613088404133,10.32376298106292,21.41393442622951,12.885154061624648,11.24087591240876,14.401076716016151,33.73253493013972,38.775510204081634,31.63841807909605
14,Westchester County (Northeast) PUMA,76.10894941634241,100.0,41.30019120458891,57.314410480349345,35.62005277044855,72.62569832402235,100.0,100.0,#DIV/0!
15,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,#DIV/0!,100.0
16,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
17,Nassau County (Central)--Hempstead Town (East Central) PUMA,100.0,100.0,100.0,100.0,100.0,100.0,46.96969696969697,100.0,0.0
18,Niagara County (North & East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",100.0,100.0,100.0,85.11111111111111,79.87987987987988,100.0,55.95667870036101,63.63636363636363,42.57425742574257
20,"Chenango, Delaware & Broome (East) Counties PUMA",100.0,100.0,100.0,77.5,100.0,59.09090909090909,#DIV/0!,#DIV/0!,#DIV/0!
21,Oswego County PUMA,74.08993576017131,#DIV/0!,74.08993576017131,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
22,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",38.70292887029289,64.9746192893401,20.284697508896798,27.02078521939954,29.903536977491964,25.405405405405407,#DIV/0!,#DIV/0!,#DIV/0!
23,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,90.51094890510949,96.99675324675324,80.80194410692589,64.88095238095238,55.45927209705373,77.49419953596288,100.0,100.0,100.0
24,Ontario & Yates Counties PUMA,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,100.0,#DIV/0!,100.0
25,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",60.75367647058824,75.03373819163292,30.25936599423631,22.815533980582526,0.0,75.2,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Northwest) PUMA,100.0,100.0,#DIV/0!,100.0,100.0,100.0,100.0,#DIV/0!,100.0
27,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,26.421608448415924,38.089171974522294,20.96004770423375,21.426900584795323,26.570915619389584,15.828041035661943,34.72222222222222,45.03105590062112,24.539877300613497
28,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",74.50980392156863,53.23741007194245,100.0,40.54269752593775,48.91443167305236,26.595744680851062,46.889952153110045,41.810344827586206,53.2258064516129
29,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",28.84504608294931,31.785883467550924,24.28361498897869,22.263450834879407,#DIV/0!,22.263450834879407,#DIV/0!,#DIV/0!,#DIV/0!
30,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,100.0,#DIV/0!,100.0
31,NYC-Queens Community District 1--Astoria & Long Island City PUMA,27.77689496265692,39.09574468085106,19.63944277519803,34.880123743232794,32.26068144943213,38.38091796169137,50.26335590669676,40.96728307254623,60.70287539936102
32,Erie County (West Central)--Buffalo City (West) PUMA,16.257088846880908,0.0,18.94273127753304,20.209973753280842,34.841628959276015,0.0,#DIV/0!,#DIV/0!,#DIV/0!
33,Schenectady County--Schenectady City PUMA,72.6010101010101,69.43765281173594,75.97911227154047,100.0,100.0,100.0,#DIV/0!,#DIV/0!,#DIV/0!
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,48.030690537084396,43.38747099767982,57.09969788519638,39.0,39.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,18.452380952380953,0.0,30.097087378640776,#DIV/0!,#DIV/0!,#DIV/0!
