,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
0,Total Geo,4.954983761660234,4.1620158499832565,5.733843586941253,4.721632204344492,3.939307529528298,5.73862283977353,4.327153075154895,3.203729587836225,6.764803787402449
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,3.420250592617677,3.7619047619047623,3.1122558488946126,0.0,0.0,0.0,0.0,0.0,0.0
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,3.8333759263991825,0.0,6.605019815059446,9.40322819487635,15.812994156067377,4.552549427679501,0.0,0.0,0.0
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,5.7604438642297655,1.8489002231431302,9.86292209963223,0.0,0.0,0.0,0.0,0.0,#DIV/0!
4,Madison & Cortland Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
5,Ontario & Yates Counties PUMA,0.0,0.0,0.0,27.727272727272727,#DIV/0!,27.727272727272727,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,0.0,0.0,0.0,13.60759493670886,0.0,38.05309734513274
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,0.0,3.612686410417979,0.0,6.118818925649236,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,0.0,3.189066059225513,0.0,6.698564593301436,0.0,0.0,0.0
9,NYC-Manhattan Community District 8--Upper East Side PUMA,3.9920499716070417,4.875,3.2570239334027056,20.972836386607707,0.0,26.709573612228482,0.0,0.0,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,20.728386657590196,52.229845626072034,0.0,3.286978508217446,4.735883424408015,0.0,0.0,0.0,0.0
11,Erie County (Northwest) PUMA,16.496018202502842,36.708860759493675,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",3.631568269425847,1.3874982119868402,5.643919958953309,10.589510547819561,0.0,27.72320454049334,0.0,0.0,0.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,1.5706806282722512,0.0,4.2293233082706765,6.946688206785137,6.713445856248815,7.253240279162513,4.892022917584839,13.909774436090224,0.0
14,Rockland County (North)--New City & Congers PUMA,5.549263873159683,0.0,9.574987787005373,8.209570957095709,11.306702775897088,3.37909186906019,0.0,0.0,0.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,7.627982867632062,4.625139873181649,11.25112511251125,2.551775147928994,2.0890099909173476,3.27790973871734,3.551673944687045,5.178268251273345,0.0
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,6.7794073630649505,2.8452017360552966,10.205795884082319,6.629614926558158,8.559622195985831,4.169175195665262,0.0,0.0,0.0
18,Tompkins County PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Dutchess County (Southwest) PUMA,9.64482547458665,12.717882504841835,6.87245195107746,18.535930154466087,0.0,33.434282253179894,0.0,0.0,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,5.864372240461904,3.648155654641265,8.668889458835599,4.292951737623323,3.993394385227443,4.727668845315904,7.42245199409158,3.326713008937438,19.30835734870317
21,Westchester County (Northwest) PUMA,9.772209567198177,9.624413145539906,9.91150442477876,0.0,0.0,0.0,0.0,0.0,0.0
22,Albany County (Outside Albany City) PUMA,0.0,0.0,0.0,0.9918068132815868,0.0,2.064631956912029,0.0,#DIV/0!,0.0
23,Monroe County (South) PUMA,4.34308162374509,2.8391167192429023,6.207233626588465,0.0,0.0,0.0,0.0,0.0,0.0
24,Jefferson & Lewis Counties PUMA,1.3427109974424554,2.1761658031088085,0.0,13.149847094801222,31.851851851851855,0.0,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",25.36764705882353,100.0,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!
26,Erie County (Central) PUMA,17.506297229219143,0.0,34.4059405940594,28.263337116912602,34.996486296556576,0.0,0.0,#DIV/0!,0.0
27,St. Lawrence County PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",2.9819542253521125,0.0,5.586477015048444,2.9833620195065977,5.510420346167432,0.0,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,15.890236119974475,7.085346215780998,21.67019027484144,0.0,0.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,2.8903193234885776,0.28263103802672146,5.408087323244852,1.9472448556829165,0.27107617240444565,3.688063063063063,0.0,0.0,0.0
31,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,10.789473684210527,0.0,22.043010752688172,7.5736325385694245,0.0,11.126373626373626,0.0,0.0,#DIV/0!
33,Fulton & Montgomery Counties PUMA,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,7.928388746803069,13.741134751773048,0.0,7.233273056057866,0.0,18.720748829953198,0.0,0.0,0.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,3.958963567013021,1.8012608826178327,5.641385767790262,1.9481648982431727,3.3009136457412316,0.0,0.0,0.0,0.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,0.0,0.0,19.749139203148058,9.07488986784141,33.240534521158125,0.0,0.0,0.0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",8.15629742033384,12.661955241460543,0.0,2.0250582750582753,0.0,4.0324920220481575,24.204065976217876,55.89016829052259,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,4.767945871656623,4.72413185263529,4.833597464342314,1.8912193387842162,2.0046559751681325,1.7527238275698722,0.0,0.0,0.0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",6.248823640127988,0.0,9.156094870380585,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,7.771575783598111,0.0,15.083333333333334,0.0,0.0,0.0,100.0,100.0,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.0,0.0,0.0,33.62573099415205,41.54929577464789,28.000000000000004
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",4.103727714748785,4.2009769713886955,4.019370460048426,4.110826682728505,3.6522946126485643,4.740352548832778,2.9267029267029265,0.0,9.903593339176162
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,1.7523809523809524,3.583484809140483,0.0,3.2637262866153773,0.0,7.929873447114827,3.2719836400818,1.6758712626166443,8.526645768025078
45,Saratoga County (Outer) PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,100.0,100.0,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",3.689567430025445,0.0,8.895705521472392,0.0,0.0,0.0,7.069408740359898,0.0,16.64145234493192
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1.1281531246038787,0.4941757853865161,1.8683885149058936,6.765408504538939,4.674430047564376,9.684065934065934,13.180901143241424,0.0,43.45898004434589
48,Wayne & Seneca Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,9.56884561891516,0.0,21.86904005085823,0.0,0.0,0.0,0.0,#DIV/0!,0.0
