,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
19,Onondaga County (Central)--Syracuse City PUMA,164,64,100,55146.34146341463,46000.0,61000.0,100,0,100,61000.0,0.0,61000.0,64,64,0,46000.0,46000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
20,Westchester County (Northeast) PUMA,1848,1472,376,58773.21428571428,49498.301630434784,95083.51063829787,510,274,236,82039.2156862745,35000.0,136652.54237288135,703,703,0,56556.18776671408,56556.18776671408,0.0,635,495,140,42541.574803149604,47500.0,25010.0
21,Madison & Cortland Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
22,Erie County (West Central)--Buffalo City (West) PUMA,75,75,0,30000.0,30000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,75,75,0,30000.0,30000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
23,Monroe County (Central)--Rochester City (West) PUMA,122,122,0,52377.04918032787,52377.04918032787,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,122,122,0,52377.04918032787,52377.04918032787,0.0
24,Suffolk County (Central)--Islip Town (East) PUMA,688,284,404,67767.73255813954,95788.73239436619,48069.80198019802,77,0,77,79500.0,0.0,79500.0,450,284,166,77090.22222222222,95788.73239436619,45100.0,161,0,161,36100.0,0.0,36100.0
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,201,53,148,26487.562189054726,46000.0,19500.0,53,53,0,46000.0,46000.0,0.0,148,0,148,19500.0,0.0,19500.0,0,0,0,#DIV/0!,0.0,0.0
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",7525,4279,3246,36959.412624584715,41757.60691750409,30634.251386321626,1669,876,793,38233.42121030557,43037.67123287671,32926.33039092056,3782,2268,1514,37346.90639873083,40874.69135802469,32062.21928665786,2074,1135,939,35227.579556412726,42533.92070484581,26396.166134185303
27,St. Lawrence County PUMA,15,0,15,10000.0,0.0,10000.0,0,0,0,#DIV/0!,0.0,0.0,15,0,15,10000.0,0.0,10000.0,0,0,0,#DIV/0!,0.0,0.0
28,Columbia & Greene Counties PUMA,147,147,0,23163.26530612245,23163.26530612245,0.0,87,87,0,23000.0,23000.0,0.0,60,60,0,23400.0,23400.0,0.0,0,0,0,#DIV/0!,0.0,0.0
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,290,76,214,46513.793103448275,45000.0,47051.40186915888,84,0,84,90000.0,0.0,90000.0,130,0,130,19300.0,0.0,19300.0,76,76,0,45000.0,45000.0,0.0
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",2203,1596,607,56331.684067181115,62711.15288220551,39557.99011532125,199,0,199,26300.0,0.0,26300.0,2004,1596,408,59313.87225548902,62711.15288220551,46024.509803921566,0,0,0,#DIV/0!,0.0,0.0
31,Monroe County (North & West) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
32,Schenectady County--Schenectady City PUMA,682,172,510,51017.59530791789,39000.0,55070.58823529412,234,0,234,87000.0,0.0,87000.0,448,172,276,32223.214285714286,39000.0,28000.0,0,0,0,#DIV/0!,0.0,0.0
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",1786,1070,716,38510.19036954088,46885.04672897196,25994.692737430167,524,151,373,30362.59541984733,30000.0,30509.383378016086,400,400,0,64475.0,64475.0,0.0,862,519,343,31414.385150812064,38240.847784200385,21085.131195335278
34,Niagara County (North & East) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,128,128,0,54000.0,54000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,128,128,0,54000.0,54000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
36,Suffolk County (East) PUMA,1764,1069,695,44385.37414965987,49718.24134705332,36182.73381294964,389,197,192,70192.80205655527,85000.0,55000.0,1156,653,503,39373.529411764706,47364.16539050536,29000.0,219,219,0,25000.0,25000.0,0.0
37,Warren & Washington Counties PUMA,247,129,118,39983.8056680162,30000.0,50898.30508474576,0,0,0,#DIV/0!,0.0,0.0,247,129,118,39983.8056680162,30000.0,50898.30508474576,0,0,0,#DIV/0!,0.0,0.0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,2159,803,1356,54051.41269106068,46708.59277708593,58399.70501474926,1449,301,1148,55226.363008971704,42365.44850498339,58598.43205574913,710,502,208,51653.52112676056,49312.74900398406,57302.88461538462,0,0,0,#DIV/0!,0.0,0.0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",1006,645,361,70305.1689860835,88713.17829457365,37415.51246537396,109,0,109,43000.0,0.0,43000.0,737,485,252,84179.10447761194,109731.9587628866,35000.0,160,160,0,25000.0,25000.0,0.0
40,Westchester County (Central)--White Plains City PUMA,4627,2943,1684,51190.01512859304,55900.78151546042,42957.36342042755,1286,710,576,74389.73561430794,80387.32394366198,66996.875,2671,1830,841,44864.84462748034,49666.666666666664,34416.17122473246,670,403,267,31876.119402985074,41069.47890818858,18000.0
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",5332,2662,2670,33252.85071267817,34445.86776859504,32063.408239700373,603,0,603,46350.912106135984,0.0,46350.912106135984,3841,1932,1909,33715.646966935696,37959.67908902692,29420.481927710844,888,730,158,22356.756756756757,25146.301369863013,9468.354430379746
42,Erie County (North Central) PUMA,294,79,215,19001.700680272108,43500.0,10000.0,79,79,0,43500.0,43500.0,0.0,0,0,0,#DIV/0!,0.0,0.0,215,0,215,10000.0,0.0,10000.0
43,Chautauqua County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
44,Dutchess County (Southwest) PUMA,1123,921,202,57082.81389136242,63904.45168295331,25980.19801980198,347,347,0,94593.65994236311,94593.65994236311,0.0,662,528,134,42836.8580060423,46602.27272727273,28000.0,114,46,68,25631.57894736842,31000.0,22000.0
45,Westchester County (Southeast) PUMA,4056,3638,418,33705.35009861933,32838.482682792746,41250.0,1328,1328,0,44920.632530120485,44920.632530120485,0.0,1697,1410,287,25363.995285798468,23872.482269503547,32691.637630662022,1031,900,131,32988.942774005816,29057.333333333332,60000.0
46,Rockland County (North)--New City & Congers PUMA,1509,842,667,42492.37905897946,29414.489311163896,59001.499250374814,341,0,341,84695.0146627566,0.0,84695.0146627566,747,421,326,34776.4390896921,36828.97862232779,32125.766871165644,421,421,0,22000.0,22000.0,0.0
47,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,121,121,0,81000.0,81000.0,0.0,121,121,0,81000.0,81000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
48,Suffolk County (Southwest)--Islip Town (South) PUMA,589,285,304,56327.6740237691,31077.19298245614,80000.0,362,58,304,82243.09392265194,94000.0,80000.0,0,0,0,#DIV/0!,0.0,0.0,227,227,0,15000.0,15000.0,0.0
49,Erie County (West Central)--Buffalo City (East) PUMA,215,103,112,49818.13953488372,8300.0,88000.0,112,0,112,88000.0,0.0,88000.0,103,103,0,8300.0,8300.0,0.0,0,0,0,#DIV/0!,0.0,0.0
50,Wayne & Seneca Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
51,Monroe County (South) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
52,Tompkins County PUMA,50,50,0,37000.0,37000.0,0.0,50,50,0,37000.0,37000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,650,650,0,118146.92307692308,118146.92307692308,0.0,111,111,0,76000.0,76000.0,0.0,336,336,0,191367.55952380953,191367.55952380953,0.0,203,203,0,20000.0,20000.0,0.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",26,26,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,26,26,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,1161,942,219,157960.3789836348,186995.75371549893,33068.49315068493,555,336,219,270381.98198198195,425059.5238095238,33068.49315068493,606,606,0,55000.0,55000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",12734,7475,5259,42403.62415580336,43922.94983277592,40244.09583571021,4736,1320,3416,53391.06841216216,62990.530303030304,49681.67447306791,7329,5486,1843,36912.05485059353,41669.22165512213,22751.546391752578,669,669,0,24782.062780269058,24782.062780269058,0.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,823,341,482,45996.354799513974,39231.6715542522,50782.15767634855,481,116,365,58532.22453222453,67000.0,55841.09589041096,169,52,117,31307.69230769231,23000.0,35000.0,173,173,0,25491.329479768785,25491.329479768785,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",1516,980,536,30404.828496042217,29338.061224489797,32355.261194029852,364,164,200,45751.64835164835,56668.29268292683,36800.0,834,636,198,28100.359712230216,24933.490566037737,38272.72727272727,318,180,138,18881.82389937107,20000.0,17423.333333333332
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,4833,2308,2525,54573.86716325264,62729.63604852686,47119.0099009901,631,216,415,42735.34072900158,24861.11111111111,52038.55421686747,2521,1132,1389,42100.35700119,48104.24028268551,37207.343412527,1681,960,721,77724.27126710291,88495.83333333333,63382.10818307906
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",1286,1232,54,40399.533437014,35595.61688311688,150000.0,472,418,54,79152.54237288136,70000.0,150000.0,814,814,0,17928.501228501227,17928.501228501227,0.0,0,0,0,#DIV/0!,0.0,0.0
62,Saratoga County (South & Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
63,Cattaraugus & Allegany Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
64,Genesee & Orleans Counties PUMA,199,199,0,108000.0,108000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,199,199,0,108000.0,108000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,126,126,0,31753.968253968254,31753.968253968254,0.0,0,0,0,#DIV/0!,0.0,0.0,113,113,0,30000.0,30000.0,0.0,13,13,0,47000.0,47000.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,239,166,73,78000.0,78000.0,78000.0,0,0,0,#DIV/0!,0.0,0.0,73,0,73,78000.0,0.0,78000.0,166,166,0,78000.0,78000.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",7183,4744,2439,36244.989558680216,41627.866779089374,25774.973349733496,1677,1138,539,55648.06201550388,59721.26537785589,47048.23747680891,4563,3259,1304,30515.483234714004,33781.773550168764,22352.262269938652,943,347,596,29463.2131495228,55979.827089337174,14024.848993288591
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,197,65,132,42966.497461928935,66160.0,31545.454545454544,65,65,0,66160.0,66160.0,0.0,76,0,76,29000.0,0.0,29000.0,56,0,56,35000.0,0.0,35000.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,2799,1305,1494,41794.96248660236,42014.17624521073,41603.48058902276,528,213,315,38221.21212121212,25845.070422535213,46589.84126984127,1925,899,1026,44764.57142857143,48106.78531701891,41836.06237816764,346,193,153,30726.878612716762,31479.274611398963,29777.777777777777
70,Jefferson & Lewis Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,2115,1517,598,55793.38061465721,63688.200395517466,35765.88628762542,624,301,323,55144.230769230766,54225.91362126246,56000.0,783,508,275,32890.16602809706,44198.81889763779,12000.0,708,708,0,81694.91525423729,81694.91525423729,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,5066,3655,1411,48775.2467429925,40114.66484268126,71209.28419560596,572,185,387,114302.7972027972,44303.78378378379,147764.85788113694,2673,1744,929,42486.831275720164,42360.66513761468,42723.68137782562,1821,1726,95,37422.7896760022,37396.23406720741,37905.26315789474
73,Orange County (Northeast)--Greater Newburgh City PUMA,1631,1231,400,43422.07234825261,49393.501218521524,25045.0,677,440,237,32394.387001477106,36336.36363636364,25075.949367088608,654,491,163,58700.91743119266,69888.7983706721,25000.0,300,300,0,35000.0,35000.0,0.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",1852,947,905,50138.822894168465,46266.84266103485,54190.49723756906,225,0,225,70666.66666666667,0.0,70666.66666666667,1073,657,416,54379.030754892825,51829.98477929985,58404.807692307695,554,290,264,33589.169675090256,33663.44827586207,33507.57575757576
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",2894,1936,958,39235.31444367657,38157.54132231405,41413.361169102296,75,0,75,46920.0,0.0,46920.0,1833,1337,496,48151.99127114021,45145.549738219896,56256.04838709677,986,599,387,22074.44219066937,22559.93322203673,21322.997416020673
76,Erie County (Central) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",2040,1145,895,38843.186274509804,39594.06113537118,37882.56983240224,498,75,423,62236.94779116466,68000.0,61215.13002364066,1163,900,263,34301.89165950129,39372.444444444445,16950.190114068442,379,170,209,22039.57783641161,28235.29411764706,17000.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",1046,449,597,36233.843212237094,28847.661469933184,41788.94472361809,65,0,65,19000.0,0.0,19000.0,532,0,532,44573.308270676695,0.0,44573.308270676695,449,449,0,28847.661469933184,28847.661469933184,0.0
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",4870,2971,1899,44060.16427104723,43072.2652305621,45605.73986308584,1183,340,843,59726.79628064243,66350.0,57055.516014234876,2844,2204,640,41188.32630098453,40724.773139745914,42784.6875,843,427,416,31763.463819691577,36654.098360655735,26743.509615384617
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,3439,1993,1446,41273.62605408549,39771.34972403412,43344.1908713693,463,175,288,52866.09071274298,65502.857142857145,45187.5,2297,1374,923,39353.41750108838,38539.37409024745,40565.22210184182,679,444,235,39864.80117820324,33441.89189189189,52000.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",76,76,0,462000.0,462000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,76,76,0,462000.0,462000.0,0.0
84,Orange County (Northwest) PUMA,1852,820,1032,52793.574514038875,72448.78048780488,37176.06589147287,346,198,148,141445.08670520232,179898.9898989899,90000.0,1506,622,884,32426.09561752988,38244.372990353695,28332.239819004524,0,0,0,#DIV/0!,0.0,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,2244,1460,784,32250.1871657754,33739.79452054795,29476.173469387755,343,218,125,59147.23032069971,60779.81651376147,56300.0,1145,580,565,24985.95633187773,25991.55172413793,23953.66371681416,756,662,94,31048.9417989418,31623.867069486405,27000.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,928,652,276,35540.94827586207,29098.159509202455,50760.86956521739,135,0,135,62000.0,0.0,62000.0,552,411,141,32422.101449275364,29822.384428223846,40000.0,241,241,0,27863.070539419088,27863.070539419088,0.0
87,Dutchess County (North & East) PUMA,1158,1070,88,29837.82383419689,28533.271028037383,45700.0,0,0,0,#DIV/0!,0.0,0.0,538,450,88,28902.602230483273,25617.777777777777,45700.0,620,620,0,30649.354838709678,30649.354838709678,0.0
88,Putnam County PUMA,1542,947,595,77617.88586251621,80363.25237592397,73248.36974789915,584,486,98,105636.98630136986,103547.32510288066,116000.0,806,343,463,68780.3970223325,70000.0,67876.88984881209,152,118,34,16827.5,15000.0,23170.0
89,Albany County (Outside Albany City) PUMA,75,0,75,30000.0,0.0,30000.0,0,0,0,#DIV/0!,0.0,0.0,75,0,75,30000.0,0.0,30000.0,0,0,0,#DIV/0!,0.0,0.0
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",1437,483,954,63303.897007654836,65600.8281573499,62140.985324947585,345,270,75,110000.0,85000.0,200000.0,684,146,538,66760.23391812865,52671.232876712325,70583.64312267659,408,67,341,18023.774509803923,15600.0,18500.0
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,8281,6141,2140,36804.612969448135,41242.92460511317,24068.317757009347,292,127,165,41253.42465753425,50283.464566929135,34303.030303030304,4755,3339,1416,37660.35751840168,44671.09913147649,21128.67231638418,3234,2675,559,35144.71243042671,36534.57943925234,28493.738819320213
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",418,418,0,28462.2009569378,28462.2009569378,0.0,192,192,0,22200.0,22200.0,0.0,226,226,0,33782.30088495575,33782.30088495575,0.0,0,0,0,#DIV/0!,0.0,0.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,415,229,186,40067.469879518074,32000.0,50000.0,229,229,0,32000.0,32000.0,0.0,186,0,186,50000.0,0.0,50000.0,0,0,0,#DIV/0!,0.0,0.0
95,Oswego County PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
96,Rensselaer County--Troy City PUMA,78,78,0,31000.0,31000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,78,78,0,31000.0,31000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
97,Saratoga County (Outer) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
99,Monroe County (East) PUMA,211,211,0,40000.0,40000.0,0.0,211,211,0,40000.0,40000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",2249,676,1573,50425.67807914629,44271.819526627216,53070.31150667514,530,114,416,56029.43396226415,71000.0,51926.92307692308,1402,302,1100,54654.20827389444,54116.55629139073,54801.818181818184,317,260,57,22355.04731861199,21117.5,28000.0
101,Erie County (South) PUMA,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
102,Monroe County (Central)--Greece & Gates Towns PUMA,333,152,181,21964.264264264264,23112.5,21000.0,238,57,181,17958.40336134454,8300.0,21000.0,95,95,0,32000.0,32000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1319,1131,188,38100.151630022745,42305.65870910698,12800.0,466,278,188,38571.673819742486,56000.0,12800.0,437,437,0,33100.0,33100.0,0.0,416,416,0,42824.519230769234,42824.519230769234,0.0
104,NYC-Manhattan Community District 11--East Harlem PUMA,2483,1003,1480,23636.81031010874,22508.075772681954,24401.756756756757,429,0,429,26896.969696969696,0.0,26896.969696969696,1380,329,1051,24166.521739130436,26668.693009118542,23383.25404376784,674,674,0,20477.151335311573,20477.151335311573,0.0
