,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,0.11141199265161567,0.10264277460695402,0.1188510514268104,0.22551007666575876,0.18463150382276347,0.2633788908644865,0.3630880127845497,0.3335287533976443,0.39390004236081694
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.09706008481440892,0.0700348064550153,0.11932904571527898,0.28084150326797386,0.18485727369867197,0.47485344029620485,0.4871606749816581,0.655705996131528,0.38416075650118203
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.045636509207365894,0.09652836579170194,0.0,0.3376040999359385,0.35431472081218274,0.3090277777777778,0.0,0.0,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.10082005158388996,0.08003080801008262,0.11942355889724311,0.16386128574325695,0.19584736251402918,0.12599645704162976,0.3172509545296772,0.2932330827067669,0.33784655061250807
4,Madison & Cortland Counties PUMA,0.0499412455934195,0.09229098805646037,0.0,0.2031098153547133,0.15690115761353518,0.2586096256684492,0.4807121661721068,0.50625,0.0
5,Ontario & Yates Counties PUMA,0.02447459430699654,0.0,0.04299065420560748,0.228701203044439,0.18598790322580644,0.26926759214935375,0.17701575532900835,0.04155844155844156,0.2521613832853026
6,Monroe County (Central)--Greece & Gates Towns PUMA,0.23349056603773585,0.0,0.28205128205128205,0.20063334087310564,0.1431950118254139,0.264376043903603,0.3029045643153527,0.0,0.5615384615384615
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.2625152625152625,0.0,0.3536184210526316,0.17505168849069608,0.0,0.3532684283727399,0.0,0.0,0.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.09618104667609619,0.028873917228103944,0.13527110117384014,0.18527857829010566,0.2155574142669375,0.1547001327380234,0.4748986591830371,0.37588267246061924,0.6083455344070278
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.09229981437624016,0.10904714562293967,0.08076950788961741,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,0.0,0.0,0.0,0.21960958296362024,0.18706047819971872,0.23460790667530784,0.0,0.0,#DIV/0!
11,Erie County (Northwest) PUMA,0.0935074100211715,0.0,0.20030234315948603,0.1865035733919736,0.21454948301329393,0.16987740805604204,0.6201716738197425,0.47005988023952094,1.0
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.19047018782301778,0.14715386527467064,0.23503836317135549,0.16625348621010227,0.2278829604130809,0.1158072696534235,0.615916955017301,#DIV/0!,0.615916955017301
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.17391304347826086,0.38190954773869346,0.06629834254143646,0.28514174574173395,0.240169133192389,0.31746353322528365,0.5029103608847497,0.35175879396984927,0.5484848484848485
14,Rockland County (North)--New City & Congers PUMA,0.06717687074829932,0.0,0.1318864774624374,0.22312320167407795,0.11504424778761062,0.3615751789976134,1.0,1.0,1.0
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.15826612903225806,0.2098259979529171,0.10824230387288977,0.10726823560005201,0.07202762703502713,0.14654935386307397,0.18102508178844057,0.4119106699751861,0.0
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.052823826917673504,0.07459505541346974,0.03575605680868839,0.40257386260648903,0.276817737202478,0.56,0.4245005875440658,0.46660846791793975,0.33782569631626236
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.07581725088617566,0.023588277340957826,0.09567817341668931,0.1642901425914445,0.1487603305785124,0.18426647767540752,0.5297450424929179,0.7352941176470589,0.312621359223301
18,Tompkins County PUMA,0.0522911051212938,0.05100392337872144,0.05409782960803369,0.34629665819816297,0.38499587798845836,0.3114083983649201,0.24364406779661016,0.3159340659340659,0.0
