,puma,BABS_Home_Ownership_Total,BABS_Home_Ownership_M,BABS_Home_Ownership_F,HS_Home_Ownership_Total,HS_Home_Ownership_M,HS_Home_Ownership_F,HSINC_Home_Ownership_Total,HSINC_Home_Ownership_M,HSINC_Home_Ownership_F
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.29608938547486036,0.29608938547486036,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1.0,1.0,1.0,0.8011968085106383,0.8803475935828877,0.7228835978835979,0.3667728237791932,0.4332191780821918,0.25837988826815644
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.32060301507537686,0.34976303317535545,0.2877005347593583,0.025776002904338357,0.044640050298648225,0.0,0.0,0.0,0.0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,0.07103218645948946,0.0,0.15201900237529692,0.13956866689015532,0.13526912181303116,0.1469251741896395,0.10688304420817012,0.09250095165588124,0.146779303062302
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.3183831672203765,0.7491228070175439,0.11974110032362459,#DIV/0!,#DIV/0!,#DIV/0!,0.10362694300518134,0.0,0.22813688212927757
41,Suffolk County (Central)--Islip Town (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,1.0,1.0,#DIV/0!
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.5118503118503118,0.6185044359949303,0.4597772277227723,0.4596456692913386,0.40340218712029163,0.49793217535153017,0.29638364779874216,0.25597092419522327,0.4223300970873786
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.4820295983086681,0.7475728155339806,0.3880938752146537,0.2410669851697024,0.22287047841306884,0.26371048810454595,0.11313628899835797,0.12122567658242005,0.09079678814082767
45,Saratoga County (Outer) PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.7329192546583851,1.0,0.5645569620253165,0.2973896072212735,0.3546694648478489,0.2476060191518468,0.3446327683615819,0.3446327683615819,#DIV/0!
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.8015267175572519,1.0,0.5517241379310345,0.21696252465483234,0.0,0.3669724770642202,0.0,0.0,#DIV/0!
48,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.2922201138519924,#DIV/0!,0.2922201138519924,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,0.0,0.0,0.10831460674157303,0.09109311740890688,0.12206952303961197,0.0,#DIV/0!,0.0
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,0.5144508670520231,#DIV/0!,0.5144508670520231,0.33415536374845867,0.44969199178644764,0.16049382716049382,1.0,#DIV/0!,1.0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.8579439252336448,1.0,0.8260869565217391,0.7587386946956735,0.7643156424581006,0.7457212713936431,1.0,1.0,1.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.1921985815602837,0.21254901960784314,0.0,0.2572463768115942,0.4127310061601643,0.17245240761478164,0.0,0.0,#DIV/0!
54,Columbia & Greene Counties PUMA,1.0,#DIV/0!,1.0,0.0,0.0,#DIV/0!,1.0,1.0,1.0
55,Rensselaer County--Troy City PUMA,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,1.0,1.0,#DIV/0!
56,Erie County (West Central)--Buffalo City (West) PUMA,0.7387218045112782,1.0,0.27225130890052357,1.0,#DIV/0!,1.0,0.5148741418764302,0.61328125,0.3756906077348066
57,Erie County (South) PUMA,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.39,#DIV/0!,0.39,0.24045801526717558,0.0,0.48091603053435117,#DIV/0!,#DIV/0!,#DIV/0!
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",0.13426447398062627,0.15126050420168066,0.11662075298438934,0.030030549311199493,0.04266286466330336,0.01603693354391933,0.0,0.0,0.0
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,1.0,1.0,1.0,0.8744622604614783,0.9307822172200337,0.7461538461538462,0.7536423841059603,1.0,0.0
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,0.1426872770511296,0.0,0.3785488958990536,0.18705501618122977,1.0,0.0,0.09259259259259259,0.0,0.14519056261343014
64,Albany County (East Central)--Albany City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1.0,1.0,1.0,0.8625464370145222,0.8821676118462508,0.8398835516739447,1.0,1.0,1.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",0.19303925536220154,0.07885304659498207,0.22634605331939361,0.18689132787138663,0.19778575703171752,0.17524784138151583,0.05997876857749469,0.11368209255533199,0.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.24990785108735716,0.3482824427480916,0.187987987987988,0.016249593760155997,0.016696481812760882,0.015714285714285715,0.0802065404475043,0.0,0.15775220040622884
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",0.3313180169286578,0.5854922279792746,0.19441860465116279,0.17147154675357232,0.1558139534883721,0.18334067871308946,0.0,0.0,0.0
70,Erie County (Northeast) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
71,NYC-Manhattan Community District 11--East Harlem PUMA,0.04275534441805225,0.0,0.04891304347826087,0.08116270290675727,0.0,0.18344709897610922,0.0,0.0,0.0
72,Orange County (Southeast) PUMA,1.0,1.0,1.0,0.6288343558282209,0.5494505494505495,0.7771260997067448,0.0,0.0,#DIV/0!
73,Westchester County (Southeast) PUMA,0.3003151733453399,0.29374337221633084,0.3051643192488263,0.47559523809523807,0.3289617486338798,0.6509803921568628,0.18866871336868546,0.09918478260869565,0.6009389671361502
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,0.041680901947386405,0.0,0.08789625360230548,0.15188359577436716,0.16587677725118483,0.13500439753737906,0.0,0.0,0.0
75,Livingston & Wyoming Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.5373134328358209,0.0,1.0,0.581453634085213,0.596401028277635,0.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,Westchester County (Southwest)--Yonkers City PUMA,0.8552631578947368,1.0,0.7906755470980019,0.2893997445721584,0.3471015524854009,0.20364098221845894,0.26258692628650904,0.18731298623578696,0.32796257796257794
78,Erie County (North Central) PUMA,1.0,1.0,1.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
79,Saratoga County (South & Central) PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,1.0,1.0,1.0,0.5258282864267901,0.47534165181224003,0.6014234875444839,1.0,1.0,1.0
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",1.0,1.0,1.0,0.5898617511520737,0.5898617511520737,#DIV/0!,1.0,#DIV/0!,1.0
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
83,Niagara County (North & East) PUMA,1.0,#DIV/0!,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
84,Monroe County (Central)--Rochester City (East) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.13246753246753246,0.2372093023255814,0.0,0.7014388489208633,#DIV/0!,0.7014388489208633
85,Warren & Washington Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
86,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1.0,1.0,1.0,0.6091030789825971,0.5080033698399326,1.0,0.13026052104208416,0.0,0.3439153439153439
87,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.15851735015772872,0.36538461538461536,0.1179245283018868,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
88,Onondaga County (Central)--Syracuse City PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.28955223880597014,0.11051693404634581,0.5157657657657657,0.0,0.0,0.0
89,Westchester County (Central)--White Plains City PUMA,0.6398954053044452,1.0,0.5526682134570766,0.35858130447850917,0.48206937095825986,0.22939729397293973,0.2750642673521851,0.1970074812967581,0.5410764872521246
90,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,0.416289592760181,1.0,0.37681159420289856,0.16242578456318915,0.24017003188097769,0.11079745942131264,0.0,0.0,0.0
91,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",0.22884012539184953,0.22074215033301617,0.23451032644903397,0.23278800272665304,0.23129251700680273,0.23462414578587698,0.10876404494382022,0.10224632068164213,0.11777301927194861
92,Cattaraugus & Allegany Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
93,Oswego County PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
94,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",0.2690258751902588,0.44727694090382386,0.18186968838526912,0.2345255593663237,0.20312002546959568,0.2676056338028169,0.32316053511705684,0.3072681704260652,0.40302267002518893
95,Monroe County (East) PUMA,1.0,#DIV/0!,1.0,0.7009925558312655,1.0,0.5461393596986818,#DIV/0!,#DIV/0!,#DIV/0!
96,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.722680412371134,0.6313645621181263,0.8162839248434238,0.46706766917293235,0.716390423572744,0.2275943396226415,0.07710651828298887,0.09255725190839695,0.0
97,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",0.0,#DIV/0!,0.0,0.0,0.0,#DIV/0!,0.0,0.0,0.0
98,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.136986301369863,0.3286384976525822,0.0,0.14580031695721077,0.1868421052631579,0.12811791383219956,0.3452471482889734,0.384419983065199,0.0
99,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.3683806600153492,#DIV/0!,0.3683806600153492,0.5540216086434574,0.6784140969162996,0.4050131926121372,0.9288389513108615,0.9288389513108615,#DIV/0!
100,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",0.6112026359143328,0.6111111111111112,0.6112676056338028,0.5661650233523612,0.7649164677804295,0.4132231404958678,0.39492753623188404,0.5923076923076923,0.2191780821917808
101,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.20566593083149373,0.28076343545956806,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
102,Chautauqua County PUMA,1.0,#DIV/0!,1.0,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
103,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,0.6344213649851632,1.0,0.5453874538745388,0.21974148061104584,0.18604651162790697,0.34146341463414637,#DIV/0!,#DIV/0!,#DIV/0!
104,Erie County (West Central)--Buffalo City (East) PUMA,1.0,#DIV/0!,1.0,0.0,0.0,0.0,0.45384615384615384,1.0,0.0
105,Genesee & Orleans Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
106,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.6955223880597015,0.6982758620689655,0.6940639269406392,0.4589269475598666,0.6172661870503597,0.34363541121005764,0.08630393996247655,0.0,0.13649851632047477
107,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
108,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,1.0,1.0,1.0,0.7282608695652174,0.7100371747211895,0.750375939849624,0.2816691505216095,0.10048426150121065,0.5717054263565892
109,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.6901840490797546,0.38414634146341464,1.0,0.17648963730569947,0.16176470588235295,0.18305243445692884,0.36415835599879115,0.4019507186858316,0.3100661278471712
110,Suffolk County (East) PUMA,0.7401531728665208,0.6962915601023018,1.0,0.3197395476353667,0.3096811261131859,0.3346072186836518,0.375968992248062,0.42918088737201365,0.21010638297872342
111,Orange County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.6745164003364171,0.6904506437768241,0.6167315175097277,0.3837638376383764,0.48598130841121495,0.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.09822263797942002,0.0,0.14305177111716622,0.20448348985156015,0.09245742092457421,0.38924558587479935,0.3747547416612165,0.3671274961597542,0.4185022026431718
114,Suffolk County (Northwest)--Smithtown Town PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
115,Ulster County (East) PUMA,1.0,1.0,1.0,0.813953488372093,0.752895752895753,1.0,0.6256684491978609,0.5459317585301837,0.7944444444444444
116,Westchester County (Northeast) PUMA,0.7765237020316027,1.0,0.5395348837209303,0.5659163987138264,0.7253668763102725,0.5211764705882352,0.46147919876733434,0.5406137184115524,0.0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,0.0,0.0,0.0,0.07515960533952408,0.08275862068965517,0.05950266429840142,0.10081915563957151,0.1689545934530095,0.0
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,0.07305034550839092,0.0,0.12191103789126853,0.22094240837696336,0.4817351598173516,0.0,0.0,0.0,0.0
119,Dutchess County (North & East) PUMA,1.0,1.0,1.0,0.34198331788693237,0.2604166666666667,1.0,0.0,0.0,#DIV/0!
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.8248847926267281,1.0,0.6112531969309463,0.7519755747126436,0.7749576988155669,0.7259854573287409,0.36150544734235723,0.35374149659863946,0.3747763864042934
121,Broome (Outer West) & Tioga Counties PUMA,0.6384976525821596,0.0,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",1.0,1.0,1.0,0.22233502538071065,0.02295918367346939,1.0,0.0,0.0,#DIV/0!
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,#DIV/0!,0.0,0.45864661654135336,0.0,0.563076923076923,0.0,0.0,0.0
124,Orange County (Northeast)--Greater Newburgh City PUMA,1.0,#DIV/0!,1.0,0.4734740444951512,0.6402173913043478,0.2893157262905162,0.23201293451899757,0.430327868852459,0.102803738317757
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.06670902160101652,0.0,0.14893617021276595,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.23736780258519388,0.0379746835443038,0.6073825503355704,0.49780701754385964,0.608860075634792,0.34451901565995524,#DIV/0!,#DIV/0!,#DIV/0!
127,Onondaga County (North) PUMA,1.0,#DIV/0!,1.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.12337662337662338,0.0,0.4797979797979798,0.03619909502262444,0.08759124087591241,0.0,0.7428571428571429,0.5580357142857143,1.0
129,Monroe County (North & West) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
130,Sullivan & Ulster (West) Counties PUMA,1.0,1.0,1.0,0.5229357798165137,0.3048128342245989,1.0,0.3526570048309179,0.3526570048309179,#DIV/0!
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,0.47953216374269003,#DIV/0!,0.47953216374269003,0.7222222222222222,0.5096582466567607,1.0,0.21145374449339208,1.0,0.0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,0.6101694915254238,0.34285714285714286,1.0,0.6852230863692181,0.6714922048997772,0.6932038834951456,0.5656851642129105,0.7352637021716649,0.360450563204005
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",0.4794007490636704,0.6680555555555555,0.25853658536585367,0.3458186101295642,0.31683587140439934,0.3822434875066454,0.08352,0.1392,0.0
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.9026548672566371,0.949943117178612,0.8322033898305085,0.7096642096642096,0.5347533632286996,0.8103225806451613,1.0,1.0,1.0
135,Monroe County (Central)--Rochester City (West) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,#DIV/0!,0.0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.8543826578699341,1.0,0.7783357245337159,0.5323725532372553,0.6957414058491534,0.41444444444444445,0.5063973063973064,0.5061728395061729,0.5066137566137566
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,0.8541510845175767,1.0,0.5323741007194245,0.8431479710342943,0.8520862634786686,0.8306583688175565,0.6346671451641844,0.5311784897025171,0.8088589311506981
138,Putnam County PUMA,0.631439894319683,0.3841059602649007,1.0,0.25795454545454544,0.1685878962536023,0.5913978494623656,0.21212121212121213,0.21212121212121213,#DIV/0!
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.38446475195822455,0.6590330788804071,0.2897278314310799,0.18215482278257802,0.10950134770889487,0.2619311875693674,0.2995202193283071,0.297244094488189,0.3047404063205418
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1.0,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,1.0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1.0,#DIV/0!,1.0,0.6785714285714286,0.6213740458015267,0.7329462989840348,0.0,0.0,#DIV/0!
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.20442260442260443,0.4732650739476678,0.0,0.15472144229348309,0.043292682926829265,0.2595354172641239,0.08794605226187131,0.1059285091543156,0.05533596837944664
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.5846153846153846,0.0,1.0,1.0,1.0,1.0,0.45445134575569357,0.42717391304347824,1.0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.17727272727272728,0.2932330827067669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",0.19801980198019803,0.29850746268656714,0.0,0.16108339272986458,0.0,0.3009320905459387,0.0,0.0,0.0
146,Capital Region,0.6957507082152975,0.7894736842105263,0.6573482428115016,0.3871559633027523,0.5901898734177216,0.259222333000997,0.5625,0.22641509433962265,1.0
147,Central NY,0.9036796536796536,1.0,0.825147347740668,0.3766318537859008,0.3527885862516213,0.4007884362680683,0.45011600928074247,0.17427385892116182,0.8
148,Finger Lakes,1.0,1.0,1.0,0.47583201267828845,0.5249813571961223,0.42011834319526625,0.4077151335311573,0.4681255946717412,0.30757097791798105
149,Long Island,0.777407192575406,0.727766548762001,0.84428182437032,0.6916516408222142,0.7143140168400198,0.6643892750744786,0.5658570224503869,0.5774690425853216,0.545721168953598
