,puma,BABS_Rent_Burden_Total,BABS_Rent_Burden_M,BABS_Rent_Burden_F,HS_Rent_Burden_Total,HS_Rent_Burden_M,HS_Rent_Burden_F,HSINC_Rent_Burden_Total,HSINC_Rent_Burden_M,HSINC_Rent_Burden_F
0,Total Geo,15.016841480654113,12.941834351014222,16.961199428682505,22.744332858450907,20.74017950160727,24.960269061610674,31.956569136179304,28.961783439490446,35.58276294225393
1,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",18.207282913165265,14.693446088794925,21.293717115444135,9.451822548742584,11.231959841037439,5.746626033957336,55.822222222222216,54.11436541143654,58.82352941176471
2,Ulster County (East) PUMA,36.36363636363637,0.0,100.0,21.81122448979592,55.700325732899024,0.0,78.88040712468194,0.0,100.0
3,Albany County (East Central)--Albany City PUMA,51.12237509051412,73.70600414078675,38.97550111358575,44.229035166816956,85.64638783269962,6.86106346483705,69.70684039087948,62.34817813765182,100.0
4,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
5,Ontario & Yates Counties PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
6,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,0.0,0.0,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
7,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,7.8424286230574625,13.64877161055505,4.016786570743405,20.148013895181997,30.70953436807095,12.848020434227331,6.8599717114568595,0.0,18.37121212121212
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0
9,Oneida County (Central)--Greater Utica & Rome Cities PUMA,0.0,0.0,#DIV/0!,0.0,0.0,0.0,0.0,0.0,0.0
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",9.278737791134485,13.390928725701945,4.791830322073841,35.65655382452852,24.191774796569167,48.721804511278194,37.689065212001,21.743205248359885,55.60821484992101
11,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,22.67123287671233,34.46191051995163,7.266982622432859,16.91931540342298,0.0,29.34690415606446,57.51633986928104,0.0,100.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,0.0,#DIV/0!,0.0,11.696583671105964,9.766536964980546,17.307692307692307,0.0,0.0,0.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,59.61410512308716,57.008244994110726,62.99694189602446,0.0,#DIV/0!,0.0,100.0,100.0,100.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,19.4672131147541,0.0,49.73821989528796,7.647058823529412,0.0,22.22222222222222,37.41339491916859,28.421052631578945,41.82444061962134
16,Monroe County (Central)--Rochester City (East) PUMA,0.0,0.0,#DIV/0!,61.016949152542374,0.0,100.0,0.0,#DIV/0!,0.0
17,Westchester County (Northwest) PUMA,19.18819188191882,0.0,100.0,13.416009019165728,0.0,26.168224299065418,0.0,0.0,0.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,7.384615384615385,15.711947626841244,0.0,23.911028730305837,29.05759162303665,16.50339110776187,67.91946308724832,40.547263681592035,100.0
19,Onondaga County (Central)--Syracuse City PUMA,30.816831683168317,27.679500520291363,35.41984732824427,87.72455089820359,82.40343347639485,100.0,52.662721893491124,50.45045045045045,53.74449339207048
20,Westchester County (Northeast) PUMA,0.0,0.0,0.0,34.76702508960574,13.744075829383887,100.0,0.0,0.0,0.0
21,Madison & Cortland Counties PUMA,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
22,Erie County (West Central)--Buffalo City (West) PUMA,26.240000000000002,48.09384164222874,0.0,17.970401691331926,21.584158415841586,9.04645476772616,13.474692202462379,0.0,22.64367816091954
23,Monroe County (Central)--Rochester City (West) PUMA,64.26264800861141,34.645669291338585,100.0,22.776280323450134,0.0,26.406249999999996,23.25581395348837,23.25581395348837,#DIV/0!
24,Suffolk County (Central)--Islip Town (East) PUMA,19.080659150043367,21.04208416833667,17.584097859327215,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,0.0,0.0,0.0,100.0,#DIV/0!,100.0,#DIV/0!,#DIV/0!,#DIV/0!
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",21.34665186829449,17.144495412844037,28.988529718456725,17.771952817824378,7.319788477595324,27.07456031706713,34.206976296010794,17.130365659777425,50.28058361391695
27,St. Lawrence County PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
28,Columbia & Greene Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,33.482142857142854,0.0,45.73170731707317,#DIV/0!,#DIV/0!,#DIV/0!
