,puma,Unemployment_BABS,Unemployment_HS,FT_Work_BABS,FT_Work_HS,Poverty_BABS,Poverty_HS,Working_Poor_BABS,Working_Poor_HS,Income_level_BABS,Income_level_HS,Rent_Burden_BABS,Rent_Burden_HS,Home_ownership_BABS,Home_ownership_HS
0,Total Geo,1.1653600731367089,0.6737293115986287,0.9970952715711028,1.0009663849684505,2.3665012371012017,1.363104437240968,4.184556510340378,2.345855419526276,0.6721974473244778,0.7603184128603124,1.6321205361010291,1.205243894039058,0.6181712166075355,0.5370539852283857
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,0.0,1.1061049839296804,1.4540880503144653,0.0,0.0,0.0,0.0,0.6327116123314623,1.1077394683469834,2.331398274773827,0.0,0.5098660972364644,1.8319835706303247
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.0,2.951967504782647,0.5513481119718114,0.9300652720540132,0.1918846028113762,0.0,0.1918846028113762,0.0,1.1987065759031281,0.7709437768593166,0.0,0.8848494838066445,0.9457125398646533,0.8814789664606143
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,0.0,0.0,1.1088700195950358,1.190353143841516,0.0,1.7413262749610272,0.0,1.7413262749610272,0.3040303497067157,0.6397269776306105,0.0,1.0072455061040084,0.0,0.9199012355880228
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,5.690157841111547,1.1745480326125488,1.222704189589505,0.0,0.0,0.0,0.0,0.4381577481886262,0.6008492206640418,#DIV/0!,0.0,1.0453538597851368,0.5655702082426749
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,0.0,#DIV/0!,0.6473525628858885,0.0,1.374289681854646,0.0,1.374289681854646,#DIV/0!,0.6656005343011693,#DIV/0!,#DIV/0!,1.2484330484330484,1.4301485051140832
9,NYC-Manhattan Community District 8--Upper East Side PUMA,0.0,0.0,0.8894793386730729,1.3187107499076467,0.6331330433612843,2.59646433270178,0.6331330433612843,2.59646433270178,0.685157472948248,0.8916777241772067,1.411505440409447,#DIV/0!,0.21900347766457676,1.2513275460110125
10,Suffolk County (Southwest)--Islip Town (South) PUMA,20.827336675291072,0.0,1.117302975029876,1.2993857493857492,0.0,0.0,0.0,0.0,0.7923518732553964,0.6430360664978909,#DIV/0!,#DIV/0!,0.09655794260624118,1.1156240025534632
11,Erie County (Northwest) PUMA,#DIV/0!,0.0,#DIV/0!,1.2166441397953274,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.8014370470534699,#DIV/0!,#DIV/0!,#DIV/0!,1.3537829541350668
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.0,1.6232489571162019,1.0590867195166231,1.2002961367613407,0.0,0.47424760277223965,0.0,0.47424760277223965,0.7577074460593551,0.7697116926050642,0.0,0.0,0.33286876892639994,0.9265305555362587
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.0,0.47916976493382096,1.1810079467222325,1.0616868985814611,2.6134670368996358,0.5025898938164051,2.6134670368996358,0.5025898938164051,1.4534248298461914,1.1917701978089967,1.726726726726727,0.7274541147677505,1.0785556129180291,1.3271886004403841
14,Rockland County (North)--New City & Congers PUMA,0.0,0.34454985796630017,1.1413276231263383,1.1222549624616867,0.0,1.4233792504625837,0.0,1.4233792504625837,0.5147816296935015,0.7347899835796491,#DIV/0!,0.21747743742914832,1.0823714585519413,0.4190744405977368
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",0.0,0.0,1.1227910734120974,1.2202364255660187,0.0,6.226004649618067,0.0,6.226004649618067,0.03182443327395133,0.5859634407840869,#DIV/0!,#DIV/0!,1.2181906614785991,1.2838565791731
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,0.0,0.3383068861719127,1.2328712236557418,0.9438709787754603,1.4641205209444572,1.449470604964856,1.4641205209444572,1.449470604964856,0.5362362207326319,0.4995011052093538,2.9470730304772856,0.8447609929137249,0.5700881410880866,0.17660449048408017
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.0,1.1442296694498455,1.0064495196646306,0.9840051150967895,4.126520200366886,1.6996178964434299,4.126520200366886,1.6996178964434299,0.2574057221169959,0.516447308188023,5.447476992597219,0.48217139071010884,0.0,0.2589300470053996
18,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
19,Dutchess County (Southwest) PUMA,0.0,4.611486861023612,1.1795105293113262,1.1454535610930503,21.545370370370375,1.291065023764272,21.545370370370375,1.291065023764272,0.5067987080334662,0.6800348672174256,0.0,0.7830207364889447,0.4654296458288884,0.4636898551036434
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.9575135503815901,0.8180306551809811,1.0482249913033967,1.0570117635123604,0.9321182730028293,0.9517250673854446,0.9321182730028293,0.9517250673854446,0.7536632962735853,1.0696946502194866,0.9887494153580263,0.8129838392668156,0.8536774220294309,1.0439351163989534
21,Westchester County (Northwest) PUMA,22.79095741102065,0.0,0.981574114818921,0.9602137200560312,0.0,2.861076250900555,0.0,2.861076250900555,0.3327076873159905,0.4502275363975942,0.0,1.4305285211215286,0.9083915739426092,0.3089451745623792
22,Albany County (Outside Albany City) PUMA,0.0,0.0,1.1445849179429197,0.45534843036009753,0.0,0.0,0.0,0.0,0.7495087079893966,0.4849639176420387,0.0,0.0,0.6424826192981001,0.5599252135383985
23,Monroe County (South) PUMA,0.0,0.0,1.1509863884391678,0.8093288093051877,0.0,0.0,0.0,0.0,0.5901715080931994,0.756074363637971,#DIV/0!,#DIV/0!,1.1715349767933076,1.3200275608635734
24,Jefferson & Lewis Counties PUMA,0.0,0.0,1.106654257794323,0.3246985471729956,0.0,0.0755087491069902,0.0,0.0755087491069902,1.1858924386011682,0.3265249150668683,#DIV/0!,4.0944043940954336,0.059680428338850865,0.8620022363761964
25,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.4386857405140758
26,Erie County (Central) PUMA,0.0,0.0,1.1699980339471787,0.7330693071048581,0.0,0.0,0.0,0.0,0.3533931708822779,0.5970963767308095,#DIV/0!,0.0,1.188224222104582,1.1574013652535593
27,St. Lawrence County PUMA,0.0,#DIV/0!,1.1059917146610083,#DIV/0!,0.0,0.0,0.0,0.0,1.0298095873425068,#DIV/0!,#DIV/0!,#DIV/0!,1.2087901426215195,1.2963318978775762
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.0,0.27844992785823747,1.1617614369164673,1.1157685754951596,1.8630750045931392,0.3194943520312949,1.8630750045931392,0.3194943520312949,0.5850023451101529,0.9105205346869185,1.6142992813141686,0.38041729809862174,0.4487568885227782,0.569087389477755
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,0.0,8.311836671484619,0.9208397385189909,0.9012937303452986,0.0,2.8567889733715583,0.0,2.8567889733715583,0.6056318067512227,0.15403857331536458,#DIV/0!,3.9329113924050634,0.7812425150441663,0.837236417619755
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.17933903200344434,0.4527938563623616,0.6352924891350596,0.7636984797178116,3.272892745739831,0.9769978461937635,3.272892745739831,0.9769978461937635,0.5049201222637297,0.5504972634855303,1.2375918302161335,1.5909200911572021,0.5367313155059262,0.9272633295831424
31,Cayuga & Onondaga (South) Counties PUMA,0.0,0.0,1.1617236024844722,1.2044656706669932,0.0,0.0,0.0,0.0,0.38338754087780025,1.50496422217888,#DIV/0!,#DIV/0!,0.8954027880933674,1.3376066755167837
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.0,0.0,1.1931641636457795,0.7910876354709524,0.0,0.0,0.0,0.0,2.168200339473341,0.6260377626285899,#DIV/0!,0.0,1.0493028983595023,0.2716114170325235
33,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.0,0.0,1.1777278711376133,0.5643715581681326,0.0,0.0,0.0,0.0,0.5778934579531965,0.9949643568046534,#DIV/0!,#DIV/0!,1.1957049815173386,1.3270029673590504
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.0,0.0,0.7513851185609158,1.0142283695535155,0.0,4.939768720656205,0.0,4.939768720656205,1.1904905213560015,0.6433514559404085,#DIV/0!,3.2174487038906405,1.3227651164746448,0.4574716226888648
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,0.0,#DIV/0!,1.1984338419310567,#DIV/0!,2.599209610981857,#DIV/0!,2.599209610981857,#DIV/0!,0.47978005292809695,#DIV/0!,0.0,#DIV/0!,0.4337990570638253
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.0,2.4758568300789046,0.48146323290831966,0.7987921096307095,0.0,2.4768741688829787,0.0,2.4768741688829787,0.7766095662408011,0.9167320856383369,#DIV/0!,3.715700246131766,1.1149888420530623,1.0454523078388271
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.0,0.0,1.225530813050233,1.0249225479226958,0.9990359963080709,0.7501032721318746,0.9990359963080709,0.7501032721318746,0.9431564489938081,0.7882365418580538,4.855536770921387,0.8240676007769804,2.0336648919655484,1.6098285450254954
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1.4932284696780234,0.9384430311965908,0.8498160700378917,0.9764768145046192,0.7730910833288516,0.8545935984014298,0.7730910833288516,0.8545935984014298,0.5387285737958328,0.9293792924674489,3.7566632467699743,0.5816403284647785,0.14845370024372698,0.45265058290144516
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.0,#DIV/0!,0.8734703977880306,#DIV/0!,0.8497284023477977,#DIV/0!,0.8497284023477977,#DIV/0!,0.9301152810223056,#DIV/0!,0.0,#DIV/0!,0.8123740181074993,#DIV/0!
41,Suffolk County (Central)--Islip Town (East) PUMA,#DIV/0!,0.0,#DIV/0!,1.1265590608950844,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.5274908593175623,#DIV/0!,0.0,#DIV/0!,0.0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.0,0.0,1.118627057406664,0.745887769734922,0.0,1.1182242840504741,0.0,1.1182242840504741,0.960361381913493,0.802307645299998,0.0,0.6606983613597368,0.0,0.0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.0,0.0,1.104677678263348,0.9822408261173411,0.3696222231239454,1.242717423861669,0.3696222231239454,1.242717423861669,0.7921719938567898,0.690865871479839,0.38306157215867603,1.3538040348986258,0.8120137277632533,0.8714216642083136
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,0.0,0.7067438325199964,0.949422669124911,1.0431630538519912,3.4569612205975844,1.9961846189297359,3.4569612205975844,1.9961846189297359,0.7570670172062048,0.7724185492966921,3.310563198624248,1.4639913885898816,0.9547856421743788,0.5078742926524425
45,Saratoga County (Outer) PUMA,0.0,#DIV/0!,1.1296502286491164,#DIV/0!,2.54257630351844,#DIV/0!,2.54257630351844,#DIV/0!,1.6092407062731364,#DIV/0!,#DIV/0!,#DIV/0!,1.0992669832748296,#DIV/0!
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",0.0,0.0,1.1980973698936765,1.2112717934590322,0.9398805792759863,1.491175426153792,0.9398805792759863,1.491175426153792,0.8076976151923086,0.964290105353186,0.0,1.6800320128051218,1.2026293188163488,0.737394743933614
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",5.748069361545642,0.0,0.0,0.9682468069722704,0.0,0.478100889150229,0.0,0.478100889150229,#DIV/0!,0.5586942100728574,0.0,0.8551068914293096,1.3611311534054047,0.4397774139741033
48,Wayne & Seneca Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
49,Schenectady County--Schenectady City PUMA,0.0,0.0,0.9445231953987206,1.2380715911442168,4.075331897823037,0.9166156802949383,4.075331897823037,0.9166156802949383,0.6931635651465783,4.646291428179194,3.7917353058345986,#DIV/0!,0.34421506549471265,1.4436425231063814
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,0.0,1.0794924756565358,1.1240262278697313,9.656499109565807,2.242473141190453,9.656499109565807,2.242473141190453,0.6196620327883738,0.6055928270844937,3.89276260208392,2.019959141926916,0.0,0.2640609603247668
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,13.43437450283714,2.830179590239203,0.3845248075844202,1.04985549132948,10.918373138564025,0.0,10.918373138564025,0.0,0.49752859428865226,1.192000252726614,4.715077605321508,0.0,0.6182741235615324,0.5173715862155562
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,1.3629003465294551,0.0,1.041502152682978,1.2509102252357547,0.0,0.4044077853567515,0.0,0.4044077853567515,0.9671574313434267,0.7873132286299568,0.0,0.0,0.9816589581744364,1.0235828804943936
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",0.0,0.0,0.8835287767140477,0.8459816361534754,0.0,0.3122086617509958,0.0,0.3122086617509958,0.5876755789606014,0.9232951237028553,5.747931271129661,0.0,0.7857811519904295,1.565260108423816
