,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
0,Total Geo,0.8614602221805373,0.8879571521315732,0.8448550601796915,0.8167122481803901,0.8806564566109925,0.7355180544901844,0.8180882638070665,0.8945295585293935,0.6182621819749892
1,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
2,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.71875,1.0,0.3181818181818182,0.8332358104154476,0.6287878787878788,0.9618684461391802,#DIV/0!,#DIV/0!,#DIV/0!
3,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,1.0,1.0,1.0,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!
4,Madison & Cortland Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
5,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
6,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
7,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,1.0,1.0,#DIV/0!,1.0,1.0,1.0,1.0,#DIV/0!,1.0
8,"Clinton, Franklin, Essex & Hamilton Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,#DIV/0!,#DIV/0!,#DIV/0!
9,NYC-Manhattan Community District 8--Upper East Side PUMA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,#DIV/0!
10,Suffolk County (Southwest)--Islip Town (South) PUMA,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,1.0
11,Erie County (Northwest) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
12,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",0.9297089511257551,1.0,0.8964401294498382,1.0,1.0,1.0,1.0,1.0,1.0
13,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.8448753462603878,0.6291390728476821,1.0,0.756953642384106,0.8039106145251397,0.6886178861788618,0.49514563106796117,1.0,0.0
14,Rockland County (North)--New City & Congers PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.8842975206611571,0.8654311039484287,0.9064272211720227,0.714975845410628,0.714975845410628,#DIV/0!
15,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
16,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1.0,#DIV/0!,1.0,0.7956087824351298,0.7896774193548387,0.8052356020942408,0.9116442363955529,1.0,0.7636932707355243
17,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,0.79375,0.6756756756756757,1.0,0.8369663941871026,1.0,0.5562422744128553,1.0,1.0,1.0
18,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!
19,Dutchess County (Southwest) PUMA,1.0,1.0,#DIV/0!,0.9400749063670412,1.0,0.8931552587646077,1.0,1.0,#DIV/0!
20,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.816607460035524,1.0,0.7030913012221424,0.8868405569719553,0.8830791575889615,0.8912579957356077,0.7673860911270983,1.0,0.0
21,Westchester County (Northwest) PUMA,0.9264705882352942,0.9184149184149184,1.0,0.8225862669919832,1.0,0.2900976290097629,0.6972602739726027,0.6972602739726027,#DIV/0!
22,Albany County (Outside Albany City) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
23,Monroe County (South) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,0.42358078602620086,1.0,0.0
24,Jefferson & Lewis Counties PUMA,1.0,#DIV/0!,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
25,"Chenango, Delaware & Broome (East) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
26,Erie County (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
27,St. Lawrence County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.8277153558052435,1.0,0.5097690941385435,0.981083182171547,1.0,0.9558645707376058,0.9458999659748214,1.0,0.8463768115942029
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,1.0,#DIV/0!,1.0,0.6188524590163934,1.0,0.0,1.0,1.0,#DIV/0!
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.579250720461095,0.42178217821782177,1.0,0.540360873694207,0.7255216693418941,0.27209302325581397,1.0,#DIV/0!,1.0
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,1.0,1.0,#DIV/0!,0.378698224852071,#DIV/0!,0.378698224852071,#DIV/0!,#DIV/0!,#DIV/0!
33,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,1.0,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,#DIV/0!,#DIV/0!
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,#DIV/0!,#DIV/0!,1.0,1.0,#DIV/0!,1.0,1.0,#DIV/0!
